Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	5.45e-45	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	7.58e-37	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	1.05e-28	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	5.46e-26	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	1.20e-21	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	3.93e-15	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	1.37e-14	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	1.67e-13	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	2.04e-12	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	1.28e-08	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	1.28e-08	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	1.56e-07	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	1.56e-07	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	1.91e-06	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	6.65e-06	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	6.65e-06	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	2.32e-05	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	2.83e-04	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	0.001	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	0.001	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	0.012	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	0.012	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	0.042	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203517.1	0.042	7416	44
Homo_sapiens_NM_024408.4-NOTCH2	OZ203532.1	4.48e-27	7416	24
Homo_sapiens_NM_024408.4-NOTCH2	OZ203532.1	1.56e-26	7416	24
Homo_sapiens_NM_024408.4-NOTCH2	OZ203532.1	8.10e-24	7416	24
Homo_sapiens_NM_024408.4-NOTCH2	OZ203532.1	1.46e-20	7416	24
Homo_sapiens_NM_024408.4-NOTCH2	OZ203532.1	1.78e-19	7416	24
Homo_sapiens_NM_024408.4-NOTCH2	OZ203532.1	2.65e-17	7416	24
Homo_sapiens_NM_024408.4-NOTCH2	OZ203532.1	7.10e-12	7416	24
Homo_sapiens_NM_024408.4-NOTCH2	OZ203532.1	3.02e-10	7416	24
Homo_sapiens_NM_024408.4-NOTCH2	OZ203532.1	3.68e-09	7416	24
Homo_sapiens_NM_024408.4-NOTCH2	OZ203532.1	5.46e-07	7416	24
Homo_sapiens_NM_024408.4-NOTCH2	OZ203532.1	6.65e-06	7416	24
Homo_sapiens_NM_024408.4-NOTCH2	OZ203532.1	2.32e-05	7416	24
Homo_sapiens_NM_024408.4-NOTCH2	OZ203532.1	8.11e-05	7416	24
Homo_sapiens_NM_024408.4-NOTCH2	OZ203532.1	0.003	7416	24
Homo_sapiens_NM_024408.4-NOTCH2	OZ203532.1	0.003	7416	24
Homo_sapiens_NM_024408.4-NOTCH2	OZ203529.1	6.65e-06	7416	1
Homo_sapiens_NM_024408.4-NOTCH2	OZ203518.1	0.003	7416	2
Homo_sapiens_NM_024408.4-NOTCH2	OZ203518.1	0.012	7416	2
Homo_sapiens_NM_024408.4-NOTCH2	OZ203518.1	0.012	7416	2
Homo_sapiens_NM_024408.4-NOTCH2	OZ203518.1	0.042	7416	2
Homo_sapiens_NM_024408.4-NOTCH2	OZ203518.1	0.042	7416	2
Homo_sapiens_NM_024408.4-NOTCH2	OZ203521.1	0.003	7416	2
Homo_sapiens_NM_024408.4-NOTCH2	OZ203521.1	0.042	7416	2
Homo_sapiens_NM_024408.4-NOTCH2	OZ203516.1	0.012	7416	2
Homo_sapiens_NM_024408.4-NOTCH2	OZ203516.1	0.042	7416	2
Homo_sapiens_NM_024408.4-NOTCH2	OZ203516.1	0.042	7416	2
Homo_sapiens_NM_024408.4-NOTCH2	OZ203516.1	0.042	7416	2
Homo_sapiens_NM_024408.4-NOTCH2	OZ203520.1	0.042	7416	1
Homo_sapiens_NM_024408.4-NOTCH2	CAYFAC010000083.1	0.042	7416	0
