Homo_sapiens_NM_004594.3-SLC9A5	JBHRFS010060756.1	2.20e-25	2691	10
Homo_sapiens_NM_004594.3-SLC9A5	JBHRFS010060756.1	0.004	2691	10
Homo_sapiens_NM_004594.3-SLC9A5	JBHRFS010324665.1	3.06e-17	2691	9
Homo_sapiens_NM_004594.3-SLC9A5	JBHRFS010324665.1	9.36e-05	2691	9
Homo_sapiens_NM_004594.3-SLC9A5	JBHRFS010990900.1	5.53e-14	2691	12
Homo_sapiens_NM_004594.3-SLC9A5	JBHRFS010662961.1	6.73e-13	2691	11
Homo_sapiens_NM_004594.3-SLC9A5	JBHRFS010832882.1	2.68e-05	2691	2
Homo_sapiens_NM_004594.3-SLC9A5	JBHRFS010000007.1	0.001	2691	3
Homo_sapiens_NM_004594.3-SLC9A5	JBHRFS010249632.1	0.001	2691	1
Homo_sapiens_NM_004594.3-SLC9A5	JBHRFS010501816.1	0.004	2691	1
Homo_sapiens_NM_004594.3-SLC9A5	JBHRFS010390961.1	0.048	2691	1
