Homo_sapiens_NM_004594.3-SLC9A5	JAIOUR011609195.1	1.07e-21	2691	13
Homo_sapiens_NM_004594.3-SLC9A5	JAIOUR010928322.1	6.30e-12	2691	6
Homo_sapiens_NM_004594.3-SLC9A5	JAIOUR010258360.1	6.30e-12	2691	6
Homo_sapiens_NM_004594.3-SLC9A5	JAIOUR010252209.1	9.35e-10	2691	5
Homo_sapiens_NM_004594.3-SLC9A5	JAIOUR011785756.1	1.39e-07	2691	3
Homo_sapiens_NM_004594.3-SLC9A5	JAIOUR010270031.1	5.90e-06	2691	3
Homo_sapiens_NM_004594.3-SLC9A5	JAIOUR011735172.1	2.51e-04	2691	2
Homo_sapiens_NM_004594.3-SLC9A5	JAIOUR010477023.1	2.51e-04	2691	4
Homo_sapiens_NM_004594.3-SLC9A5	JAIOUR011763862.1	8.75e-04	2691	2
Homo_sapiens_NM_004594.3-SLC9A5	JAIOUR010559942.1	0.011	2691	2
Homo_sapiens_NM_004594.3-SLC9A5	JAIOUR011727887.1	0.037	2691	2
