Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000017.1	5.46e-24	1119	30
Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000017.1	1.67e-11	1119	30
Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000006.1	3.93e-13	1119	27
Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000006.1	8.67e-09	1119	27
Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000006.1	1.57e-05	1119	27
Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000006.1	1.91e-04	1119	27
Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000006.1	0.008	1119	27
Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000004.1	0.002	1119	9
Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000004.1	0.028	1119	9
Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000005.1	0.008	1119	6
Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000002.1	0.008	1119	9
Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000002.1	0.028	1119	9
Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000001.1	0.008	1119	8
Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000001.1	0.028	1119	8
Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000016.1	0.028	1119	3
Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000012.1	0.028	1119	3
Homo_sapiens_XM_054373687.1-YBX3	JAWDJE010000011.1	0.028	1119	3
