Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010000029.1	8.24e-45	1083	44
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010000029.1	1.40e-16	1083	44
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010874744.1	7.72e-39	1083	24
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010219811.1	1.49e-22	1083	19
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010000021.1	8.26e-07	1083	12
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010084229.1	3.51e-05	1083	7
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010000014.1	3.51e-05	1083	13
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010309763.1	3.51e-05	1083	7
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010012446.1	4.28e-04	1083	11
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010008385.1	0.001	1083	16
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010008385.1	0.018	1083	16
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010118342.1	0.001	1083	16
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010426787.1	0.005	1083	4
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010000034.1	0.018	1083	8
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010000034.1	0.018	1083	8
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010806493.1	0.018	1083	2
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010293301.1	0.018	1083	3
Homo_sapiens_NM_003391.3-WNT2	JBJPGQ010108139.1	0.018	1083	3
