Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	1.36e-43	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	2.45e-40	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	6.58e-35	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	4.15e-31	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	7.51e-28	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	2.62e-27	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	2.62e-27	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	9.15e-27	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	8.57e-21	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	8.57e-21	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	2.99e-20	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	2.99e-20	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	3.64e-19	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	1.77e-10	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	7.52e-09	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	3.20e-07	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000106.1	0.025	2766	79
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000001.1	6.58e-35	2766	53
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000001.1	3.41e-32	2766	53
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000001.1	4.15e-31	2766	53
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000001.1	4.15e-31	2766	53
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000001.1	9.15e-27	2766	53
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000001.1	2.99e-20	2766	53
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000001.1	5.41e-17	2766	53
Homo_sapiens_XM_054335880.1-DNM3	JALMGF010000001.1	8.03e-15	2766	53
