species	ident
Acanthisitta_chloris	39.6
Acanthochromis_polyacanthus	61.0
Acanthopagrus_latus	60.1
Accipiter_gentilis	69.1
Acomys_russatus	83.0
Agelaius_phoeniceus	71.0
Ailuropoda_melanoleuca	84.8
Alexandromys_fortis	82.0
Alligator_mississippiensis	74.2
Alligator_sinensis	74.4
Amblyraja_radiata	61.0
Ambystoma_mexicanum	65.3
Amia_calva	65.2
Ammospiza_caudacuta	70.7
Ammospiza_nelsoni	70.9
Amphiprion_ocellaris	60.7
Anabas_testudineus	59.7
Anarrhichthys_ocellatus	60.3
Anas_acuta	65.7
Anas_platyrhynchos	65.9
Anguilla_anguilla	62.9
Anguilla_rostrata	58.6
Anomalospiza_imberbis	69.7
Anoplopoma_fimbria	59.4
Anser_cygnoides	68.0
Antechinus_flavipes	72.8
Antennarius_striatus	59.4
Antrostomus_carolinensis	39.6
Aotus_nancymaae	90.9
Apaloderma_vittatum	39.6
Aphelocoma_coerulescens	68.6
Apodemus_sylvaticus	82.3
Aptenodytes_forsteri	46.3
Apteryx_mantelli	71.4
Apteryx_rowi	71.5
Apus_apus	70.8
Aquila_chrysaetos_chrysaetos	69.0
Archocentrus_centrarchus	59.6
Artibeus_jamaicensis	81.6
Arvicanthis_niloticus	80.3
Arvicola_amphibius	79.4
Astatotilapia_calliptera	59.1
Astyanax_mexicanus	59.2
Athene_cunicularia	71.2
Aythya_fuligula	70.4
Balaenoptera_acutorostrata	83.4
Balaenoptera_musculus	86.3
Balaenoptera_ricei	86.3
Balearica_regulorum_gibbericeps	39.5
Betta_splendens	59.1
Bison_bison_bison	83.4
Boleophthalmus_pectinirostris	60.2
Bos_indicus_x_Bos_taurus	83.3
Bos_javanicus	83.4
Bos_mutus	83.4
Bos_taurus	83.2
Brachyistius_frenatus	58.0
Brienomyrus_brachyistius	58.1
Bubalus_bubalis	78.2
Bubalus_kerabau	79.3
Buceros_rhinoceros_silvestris	39.7
Budorcas_taxicolor	83.3
Bufo_bufo	64.3
Bufo_gargarizans	64.6
Callithrix_jacchus	90.4
Callorhinus_ursinus	84.7
Caloenas_nicobarica	70.8
Calypte_anna	71.6
Camarhynchus_parvulus	70.6
Camelus_bactrianus	85.7
Camelus_dromedarius	85.6
Camelus_ferus	85.7
Canis_lupus_dingo	84.8
Canis_lupus_familiaris	84.8
Capra_hircus	83.3
Capricornis_sumatraensis	83.4
Carassius_auratus	61.0
Carassius_gibelio	60.9
Caretta_caretta	72.0
Cariama_cristata	39.6
Carlito_syrichta	87.1
Castor_canadensis	80.9
Catharus_ustulatus	70.0
Cavia_porcellus	78.6
Cebidichthys_violaceus	60.4
Cebus_imitator	90.4
Centrocercus_urophasianus	70.5
Centropristis_striata	61.7
Ceratotherium_simum_simum	87.0
Cercocebus_atys	93.2
Cervus_canadensis	82.9
Cervus_elaphus	82.8
Chaetura_pelagica	69.1
Chamaea_fasciata	71.3
Channa_argus	59.4
Chanodichthys_erythropterus	60.0
Chanos_chanos	62.0
Charadrius_vociferus	70.4
Cheilinus_undulatus	60.2
Chelmon_rostratus	61.3
Chelonia_mydas	72.0
Chelonoidis_abingdonii	74.1
Chinchilla_lanigera	81.8
Chionomys_nivalis	81.3
Chiroxiphia_lanceolata	71.2
Chlamydotis_macqueenii	39.1
Chlorocebus_sabaeus	93.0
Choloepus_didactylus	83.5
Chroicocephalus_ridibundus	71.2
Chrysemys_picta_bellii	72.9
Chrysochloris_asiatica	76.0
Cinclus_cinclus	69.7
Clarias_gariepinus	57.6
Clinocottus_analis	60.3
Colius_striatus	70.5
Colobus_angolensis_palliatus	93.0
Cololabis_saira	57.8
Colossoma_macropomum	59.1
Columba_livia	70.6
Conger_conger	59.3
Corapipo_altera	71.1
Corvus_brachyrhynchos	38.5
Corvus_cornix_cornix	70.1
Corvus_hawaiiensis	68.6
Corvus_kubaryi	53.4
Corvus_moneduloides	70.3
Corythoichthys_intestinalis	59.3
Cottoperca_gobio	60.0
Coturnix_japonica	70.5
Cricetulus_griseus	81.9
Crocodylus_porosus	74.1
Ctenopharyngodon_idella	60.3
Cuculus_canorus	71.1
Cyanistes_caeruleus	68.5
Cyclopterus_lumpus	59.9
Cygnus_atratus	70.3
Cygnus_olor	70.2
Cynocephalus_volans	86.5
Cynoglossus_semilaevis	58.8
Cyprinodon_tularosa	61.0
Cyprinodon_variegatus	46.3
Cyprinus_carpio	60.6
Cyrtonyx_montezumae	70.6
Dama_dama	82.5
Danio_aesculapii	60.7
Danio_rerio	60.4
Dasypus_novemcinctus	83.2
Delphinapterus_leucas	86.2
Delphinus_delphis	86.0
Dendropsophus_ebraccatus	65.6
Denticeps_clupeoides	58.9
Dermochelys_coriacea	72.2
Dicentrarchus_labrax	57.1
Diceros_bicornis_minor	83.9
Dipodomys_merriami	72.9
Dipodomys_ordii	56.8
Dipodomys_spectabilis	57.0
Doryrhamphus_excisus	57.0
Dromaius_novaehollandiae	57.1
Dromiciops_gliroides	68.3
Dryobates_pubescens	71.5
Dunckerocampus_dactyliophorus	57.1
Echeneis_naucrates	59.3
Echinops_telfairi	69.1
Electrophorus_electricus	54.9
Eleginops_maclovinus	60.4
Elephantulus_edwardii	73.5
Elephas_maximus_indicus	78.1
Eleutherodactylus_coqui	63.7
Embiotoca_jacksoni	60.1
Empidonax_traillii	70.8
Emydura_macquarii_macquarii	71.6
Emys_orbicularis	74.7
Enhydra_lutris_kenyoni	83.2
Entelurus_aequoreus	60.6
Epinephelus_fuscoguttatus	59.4
Epinephelus_lanceolatus	59.1
Epinephelus_moara	59.3
Eptesicus_fuscus	79.2
Equus_asinus	85.9
Equus_caballus	86.1
Equus_przewalskii	86.0
Equus_quagga	85.9
Erinaceus_europaeus	61.8
Erpetoichthys_calabaricus	55.5
Eschrichtius_robustus	86.4
Esox_lucius	55.7
Etheostoma_cragini	61.0
Etheostoma_spectabile	61.0
Eubalaena_glacialis	86.2
Eulemur_rufifrons	87.3
Eumetopias_jubatus	84.7
Eurypyga_helias	39.7
Falco_biarmicus	70.3
Falco_cherrug	69.4
Falco_naumanni	69.0
Falco_peregrinus	70.4
Falco_rusticolus	70.4
Felis_catus	84.2
Ficedula_albicollis	70.5
