species	ident
Acanthisitta_chloris	76.4
Acanthochromis_polyacanthus	62.8
Acanthopagrus_latus	63.8
Accipiter_gentilis	84.2
Acinonyx_jubatus	96.2
Acomys_russatus	92.1
Agelaius_phoeniceus	83.7
Ailuropoda_melanoleuca	96.2
Alexandromys_fortis	92.1
Alligator_mississippiensis	83.7
Alligator_sinensis	76.3
Amblyraja_radiata	71.8
Ambystoma_mexicanum	75.5
Amia_calva	67.2
Ammospiza_caudacuta	83.8
Ammospiza_nelsoni	83.8
Amphiprion_ocellaris	63.4
Anabas_testudineus	65.0
Anas_acuta	83.8
Anas_platyrhynchos	83.9
Anguilla_anguilla	62.7
Anguilla_rostrata	62.4
Anomalospiza_imberbis	83.8
Anser_cygnoides	84.0
Antechinus_flavipes	90.9
Antennarius_striatus	61.8
Antrostomus_carolinensis	76.6
Aotus_nancymaae	98.5
Aphelocoma_coerulescens	84.2
Apodemus_sylvaticus	92.3
Aptenodytes_forsteri	77.0
Apteryx_mantelli	82.4
Apus_apus	83.9
Aquila_chrysaetos_chrysaetos	84.1
Archocentrus_centrarchus	62.3
Artibeus_jamaicensis	91.8
Arvicanthis_niloticus	92.2
Arvicola_amphibius	92.0
Astatotilapia_calliptera	62.9
Astyanax_mexicanus	63.7
Athene_cunicularia	77.0
Aythya_fuligula	83.7
Balaenoptera_acutorostrata	96.0
Balaenoptera_musculus	96.0
Balaenoptera_ricei	95.9
Balearica_regulorum_gibbericeps	65.9
Betta_splendens	61.9
Bison_bison_bison	88.4
Boleophthalmus_pectinirostris	66.0
Bombina_bombina	60.8
Bos_indicus	75.1
Bos_indicus_x_Bos_taurus	94.7
Bos_javanicus	94.8
Bos_mutus	94.7
Bos_taurus	94.7
Brachionichthys_hirsutus	60.6
Brachyistius_frenatus	61.7
Brienomyrus_brachyistius	63.0
Bubalus_bubalis	92.8
Bubalus_kerabau	94.7
Buceros_rhinoceros_silvestris	28.2
Budorcas_taxicolor	94.9
Bufo_bufo	71.1
Bufo_gargarizans	70.5
Calidris_pugnax	76.8
Callithrix_jacchus	98.5
Callorhinus_ursinus	96.2
Caloenas_nicobarica	84.7
Calypte_anna	83.9
Camarhynchus_parvulus	84.2
Camelus_bactrianus	96.1
Camelus_dromedarius	96.0
Camelus_ferus	96.1
Canis_lupus_dingo	95.6
Canis_lupus_familiaris	95.6
Capra_hircus	94.7
Capricornis_sumatraensis	95.0
Carassius_carassius	63.7
Carassius_gibelio	63.5
Caretta_caretta	85.5
Cariama_cristata	76.7
Carlito_syrichta	88.2
Catharus_ustulatus	83.8
Cavia_porcellus	94.9
Cebidichthys_violaceus	60.5
Cebus_imitator	98.5
Centrocercus_urophasianus	83.7
Centropristis_striata	63.3
Ceratotherium_simum_simum	96.2
Cercocebus_atys	99.1
Cervus_canadensis	95.2
Cervus_elaphus	95.2
Chaetura_pelagica	76.5
Chamaea_fasciata	83.9
Channa_argus	65.0
Chanodichthys_erythropterus	64.1
Chanos_chanos	62.5
Charadrius_vociferus	82.3
Cheilinus_undulatus	64.7
Chelmon_rostratus	63.9
Chelonia_mydas	81.4
Chinchilla_lanigera	95.2
Chionomys_nivalis	92.1
Chiroxiphia_lanceolata	83.7
