species	ident
Acanthisitta_chloris	79.5
Accipiter_gentilis	78.8
Acinonyx_jubatus	85.6
Acomys_russatus	89.0
Agelaius_phoeniceus	78.5
Ailuropoda_melanoleuca	93.0
Alligator_mississippiensis	78.8
Alligator_sinensis	78.8
Amblyraja_radiata	71.7
Ambystoma_mexicanum	78.7
Ammospiza_caudacuta	79.6
Ammospiza_nelsoni	79.7
Anas_acuta	79.4
Anas_platyrhynchos	79.3
Anomalospiza_imberbis	74.7
Anser_cygnoides	79.4
Antechinus_flavipes	86.2
Aotus_nancymaae	97.8
Apaloderma_vittatum	79.7
Aphelocoma_coerulescens	73.9
Apodemus_sylvaticus	89.0
Aptenodytes_forsteri	79.4
Apteryx_mantelli	80.2
Apus_apus	78.0
Aquila_chrysaetos_chrysaetos	79.0
Artibeus_jamaicensis	88.1
Arvicanthis_niloticus	90.4
Arvicola_amphibius	89.2
Athene_cunicularia	78.3
Aythya_fuligula	78.3
Balaenoptera_acutorostrata	91.8
Balaenoptera_musculus	91.8
Balaenoptera_ricei	93.3
Bison_bison_bison	90.5
Bombina_bombina	77.9
Bos_indicus	90.4
Bos_indicus_x_Bos_taurus	90.4
Bos_javanicus	90.4
Bos_mutus	90.6
Bos_taurus	90.4
Bubalus_bubalis	90.5
Bubalus_kerabau	90.3
Budorcas_taxicolor	90.6
Bufo_bufo	77.0
Bufo_gargarizans	77.1
Calidris_pugnax	79.4
Callithrix_jacchus	95.6
Callorhinus_ursinus	92.5
Caloenas_nicobarica	79.4
Calypte_anna	79.1
Camarhynchus_parvulus	78.8
Camelus_bactrianus	92.8
Camelus_dromedarius	92.7
Camelus_ferus	92.8
Canis_lupus_dingo	91.9
Canis_lupus_familiaris	85.1
Capra_hircus	90.9
Capricornis_sumatraensis	89.6
Caretta_caretta	80.3
Carlito_syrichta	94.4
Castor_canadensis	93.1
Catharus_ustulatus	78.2
Cavia_porcellus	91.9
Cebus_imitator	97.4
Centrocercus_urophasianus	75.9
Ceratotherium_simum_simum	93.7
Cervus_canadensis	91.2
Cervus_elaphus	91.2
Chaetura_pelagica	77.8
Chamaea_fasciata	79.2
Chelonia_mydas	81.6
Chelonoidis_abingdonii	81.6
Chinchilla_lanigera	92.7
Chionomys_nivalis	89.1
Chiroxiphia_lanceolata	77.6
Chlamydotis_macqueenii	78.2
Chlorocebus_sabaeus	98.3
Choloepus_didactylus	90.7
Chroicocephalus_ridibundus	78.2
Chrysemys_picta_bellii	82.2
Chrysochloris_asiatica	88.6
Cinclus_cinclus	78.4
Colius_striatus	79.5
Colobus_angolensis_palliatus	97.3
Columba_livia	79.3
Condylura_cristata	90.7
Corapipo_altera	79.5
Corvus_brachyrhynchos	74.5
Corvus_cornix_cornix	77.9
Corvus_hawaiiensis	77.8
Corvus_kubaryi	77.8
Corvus_moneduloides	77.8
Coturnix_japonica	76.3
Cricetulus_griseus	90.0
Crocodylus_porosus	81.8
Cuculus_canorus	79.6
Cyanistes_caeruleus	78.3
Cygnus_atratus	78.4
Cygnus_olor	79.5
Cynocephalus_volans	94.8
Cyrtonyx_montezumae	78.5
Dama_dama	91.2
Dasypus_novemcinctus	91.2
Delphinapterus_leucas	92.3
Delphinus_delphis	92.0
Dendropsophus_ebraccatus	78.0
Dermochelys_coriacea	81.5
Desmodus_rotundus	89.1
Diceros_bicornis_minor	93.6
Dipodomys_merriami	92.5
Dipodomys_ordii	92.5
Dipodomys_spectabilis	92.6
Dromaius_novaehollandiae	80.1
Dryobates_pubescens	78.3
Echinops_telfairi	84.3
Egretta_garzetta	79.4
Elephantulus_edwardii	89.8
Elephas_maximus_indicus	91.6
Eleutherodactylus_coqui	78.8
Empidonax_traillii	79.4
Emydura_macquarii_macquarii	81.6
Emys_orbicularis	81.1
Enhydra_lutris_kenyoni	85.2
Eptesicus_fuscus	93.5
Equus_asinus	92.7
Equus_caballus	92.7
Equus_przewalskii	92.6
Equus_quagga	92.7
Erinaceus_europaeus	90.5
Eschrichtius_robustus	93.2
Eubalaena_glacialis	93.0
Eulemur_rufifrons	95.2
Eumetopias_jubatus	92.5
Falco_biarmicus	79.2
Falco_cherrug	79.2
Falco_naumanni	79.3
Falco_peregrinus	79.2
Falco_rusticolus	79.2
Felis_catus	92.6
Ficedula_albicollis	77.1
Fukomys_damarensis	90.7
Fulmarus_glacialis	78.5
Galeopterus_variegatus	28.5
Gallus_gallus	73.9
Gavialis_gangeticus	81.8
Gavia_stellata	79.5
Geospiza_fortis	75.8
Geotrypetes_seraphini	79.1
Globicephala_melas	90.7
Gopherus_evgoodei	81.7
Gopherus_flavomarginatus	75.1
Gorilla_gorilla_gorilla	99.7
Gracilinanus_agilis	84.9
Grammomys_surdaster	90.4
Grus_americana	79.2
Gymnogyps_californianus	79.6
Haemorhous_mexicanus	70.6
Haliaeetus_albicilla	78.5
Haliaeetus_leucocephalus	79.5
Halichoerus_grypus	85.6
Harpia_harpyja	78.2
Heterocephalus_glaber	92.6
Hippopotamus_amphibius_kiboko	92.3
Hipposideros_armiger	93.2
Hirundo_rustica	78.7
Homo_sapiens	100.0
Hyaena_hyaena	92.4
Hyla_sarda	77.9
Hylobates_moloch	98.8
Hyperolius_riggenbachi	77.8
Ictidomys_tridecemlineatus	91.2
Indicator_indicator	78.4
Jaculus_jaculus	91.3
Kogia_breviceps	90.9
Lagenorhynchus_albirostris	92.1
Lagenorhynchus_obliquidens	92.0
Lagopus_leucura	78.1
Lagopus_muta	75.8
Lathamus_discolor	80.0
Lemur_catta	94.9
Leopardus_geoffroyi	92.6
Lepidothrix_coronata	79.5
Lepus_europaeus	93.2
Lonchura_striata	78.2
Lontra_canadensis	84.9
Loxodonta_africana	91.6
Lutra_lutra	84.8
Lynx_canadensis	92.5
Lynx_rufus	92.7
Macaca_fascicularis	98.5
Macaca_mulatta	98.4
Macaca_nemestrina	98.5
Macaca_thibetana_thibetana	98.5
Malaclemys_terrapin_pileata	81.9
Manacus_candei	79.2
Manacus_vitellinus	79.6
Mandrillus_leucophaeus	96.9
Manis_javanica	92.6
Manis_pentadactyla	92.5
Marmota_flaviventris	93.1
Marmota_marmota_marmota	93.1
Marmota_monax	93.0
Mastomys_coucha	90.1
Mauremys_mutica	81.6
Mauremys_reevesii	75.0
Melanerpes_formicivorus	77.0
Meleagris_gallopavo	78.8
Meles_meles	92.1
Melopsittacus_undulatus	79.9
Melospiza_georgiana	78.4
Melospiza_melodia_melodia	78.3
Melozone_crissalis	78.7
Meriones_unguiculatus	86.3
Mesocricetus_auratus	90.3
Mesoplodon_densirostris	92.9
Microcaecilia_unicolor	78.7
Microcebus_murinus	94.7
Microtus_ochrogaster	84.6
Microtus_oregoni	89.3
Miniopterus_natalensis	93.4
Mirounga_angustirostris	85.7
Mirounga_leonina	92.7
Molossus_molossus	92.6
Molothrus_aeneus	75.5
Molothrus_ater	77.3
Monodelphis_domestica	86.0
Monodon_monoceros	92.6
Moschus_berezovskii	91.2
Motacilla_alba_alba	79.6
Muntiacus_reevesi	91.0
Mus_caroli	89.6
Mus_musculus	89.5
Mus_pahari	89.4
Mustela_erminea	85.0
Mustela_lutreola	85.2
Mustela_nigripes	92.1
Mustela_putorius_furo	85.2
Myiozetetes_cayanensis	78.8
Myodes_glareolus	88.9
Myotis_brandtii	93.6
Myotis_daubentonii	92.9
Myotis_lucifugus	93.8
Myotis_myotis	93.7
Myotis_yumanensis	93.6
Nannospalax_galili	92.7
Nanorana_parkeri	78.7
Neofelis_nebulosa	92.6
Neogale_vison	84.9
Neomonachus_schauinslandi	91.4
Neopelma_chrysocephalum	79.6
Neophocaena_asiaeorientalis_asiaeorientalis	92.5
Neopsephotus_bourkii	79.3
Nipponia_nippon	71.3
Nomascus_leucogenys	98.7
Nothoprocta_perdicaria	78.8
Numida_meleagris	77.1
Nyctereutes_procyonoides	92.0
Nyctibius_grandis	79.2
Nycticebus_coucang	94.1
Ochotona_curzoniae	90.5
Ochotona_princeps	91.8
Octodon_degus	91.9
Odobenus_rosmarus_divergens	91.4
Odocoileus_virginianus	91.0
Oenanthe_melanoleuca	78.2
Onychomys_torridus	90.4
Onychostruthus_taczanowskii	75.8
Opisthocomus_hoazin	75.2
Orcinus_orca	92.1
Ornithorhynchus_anatinus	84.6
Orycteropus_afer_afer	92.3
Oryctolagus_cuniculus	93.0
Oryx_dammah	91.0
Otolemur_garnettii	85.4
Ovis_aries	90.5
Ovis_canadensis	90.4
Oxyura_jamaicensis	78.2
Pan_paniscus	98.2
Panthera_leo	92.7
Panthera_onca	85.7
Panthera_pardus	90.9
Panthera_tigris	92.7
Panthera_uncia	92.7
Pan_troglodytes	99.5
Papio_anubis	98.6
Parus_major	78.3
Passer_domesticus	74.3
Passer_montanus	74.3
Patagioenas_fasciata	79.4
Pelobates_fuscus	77.8
Pelodiscus_sinensis	82.0
Perognathus_longimembris_pacificus	91.9
Peromyscus_californicus_insignis	88.8
Peromyscus_eremicus	90.3
Peromyscus_leucopus	90.0
Peromyscus_maniculatus_bairdii	90.0
Petaurus_breviceps_papuanus	86.5
Pezoporus_flaviventris	79.9
Pezoporus_occidentalis	79.7
Pezoporus_wallicus	79.7
