species	ident
Acanthisitta_chloris	52.8
Accipiter_gentilis	52.8
Acinonyx_jubatus	72.9
Acomys_russatus	67.7
Agelaius_phoeniceus	50.4
Ailuropoda_melanoleuca	77.5
Alexandromys_fortis	72.7
Alligator_mississippiensis	54.7
Alligator_sinensis	53.2
Ambystoma_mexicanum	49.4
Ammospiza_caudacuta	46.4
Ammospiza_nelsoni	50.3
Anas_acuta	56.2
Anas_platyrhynchos	56.3
Anomalospiza_imberbis	51.5
Anser_cygnoides	51.0
Antechinus_flavipes	65.2
Antrostomus_carolinensis	52.8
Aotus_nancymaae	84.9
Apaloderma_vittatum	55.7
Aphelocoma_coerulescens	52.4
Apodemus_sylvaticus	70.3
Aptenodytes_forsteri	54.6
Apteryx_mantelli	52.4
Apus_apus	54.0
Aquila_chrysaetos_chrysaetos	52.5
Artibeus_jamaicensis	60.9
Arvicanthis_niloticus	72.4
Arvicola_amphibius	72.1
Athene_cunicularia	53.3
Aythya_fuligula	50.3
Balaenoptera_acutorostrata	76.1
Balaenoptera_musculus	75.7
Balaenoptera_ricei	75.7
Balearica_regulorum_gibbericeps	53.5
Bison_bison_bison	76.1
Bombina_bombina	48.5
Bos_indicus_x_Bos_taurus	76.1
Bos_javanicus	76.1
Bos_mutus	76.0
Bos_taurus	76.0
Bubalus_bubalis	76.3
Bubalus_kerabau	47.9
Buceros_rhinoceros_silvestris	51.4
Budorcas_taxicolor	76.2
Bufo_bufo	48.1
Bufo_gargarizans	47.1
Calidris_pugnax	53.8
Callithrix_jacchus	87.3
Callorhinus_ursinus	65.4
Caloenas_nicobarica	56.0
Calypte_anna	54.7
Camarhynchus_parvulus	52.2
Camelus_bactrianus	75.1
Camelus_dromedarius	78.5
Capra_hircus	76.6
Capricornis_sumatraensis	77.1
Caretta_caretta	57.3
Carlito_syrichta	83.7
Cavia_porcellus	75.8
Cebus_imitator	76.5
Centrocercus_urophasianus	41.5
Ceratotherium_simum_simum	81.8
Cercocebus_atys	91.3
Cervus_canadensis	78.6
Cervus_elaphus	63.6
Chaetura_pelagica	55.1
Chamaea_fasciata	52.2
Charadrius_vociferus	53.5
Chelonia_mydas	39.8
Chelonoidis_abingdonii	55.5
Chinchilla_lanigera	76.6
Chionomys_nivalis	72.5
Chiroxiphia_lanceolata	53.4
Chlamydotis_macqueenii	56.4
Chlorocebus_sabaeus	92.5
Choloepus_didactylus	77.8
Chroicocephalus_ridibundus	54.8
Chrysemys_picta_bellii	51.7
Chrysochloris_asiatica	67.1
Cinclus_cinclus	50.1
Colius_striatus	53.4
Colobus_angolensis_palliatus	91.7
Columba_livia	53.6
Corapipo_altera	53.3
Corvus_cornix_cornix	52.2
Corvus_hawaiiensis	53.2
Corvus_kubaryi	51.8
Corvus_moneduloides	52.1
Coturnix_japonica	49.2
Cricetulus_griseus	73.7
Crocodylus_porosus	55.4
Cuculus_canorus	55.6
Cyanistes_caeruleus	51.8
Cygnus_atratus	54.5
Cygnus_olor	54.5
Cynocephalus_volans	66.3
Cyrtonyx_montezumae	49.9
Dama_dama	51.1
Dasypus_novemcinctus	78.8
Delphinapterus_leucas	79.8
Delphinus_delphis	81.4
Dendropsophus_ebraccatus	47.8
Dermochelys_coriacea	57.2
Desmodus_rotundus	66.6
Diceros_bicornis_minor	82.2
Dipodomys_merriami	72.3
Dipodomys_ordii	45.0
Dipodomys_spectabilis	72.6
Dromaius_novaehollandiae	53.0
Dromiciops_gliroides	63.3
Dryobates_pubescens	53.5
Echinops_telfairi	74.1
Elephantulus_edwardii	53.2
Elephas_maximus_indicus	78.3
Eleutherodactylus_coqui	48.1
Empidonax_traillii	52.8
Emydura_macquarii_macquarii	56.0
Emys_orbicularis	46.8
Enhydra_lutris_kenyoni	76.3
Eptesicus_fuscus	64.3
Equus_asinus	81.2
Equus_caballus	81.5
Equus_przewalskii	81.4
Equus_quagga	72.4
Erinaceus_europaeus	56.3
Eschrichtius_robustus	78.4
Eubalaena_glacialis	76.0
Eulemur_rufifrons	82.9
Eumetopias_jubatus	77.3
Eurypyga_helias	54.0
Felis_catus	77.5
Ficedula_albicollis	51.4
Fukomys_damarensis	76.1
Fulmarus_glacialis	55.1
Galeopterus_variegatus	80.5
Gallus_gallus	52.8
Gavialis_gangeticus	54.9
Gavia_stellata	54.1
Geospiza_fortis	51.2
Geotrypetes_seraphini	50.4
Globicephala_melas	57.6
Gopherus_evgoodei	55.9
Gopherus_flavomarginatus	55.5
Gorilla_gorilla_gorilla	94.5
Gracilinanus_agilis	52.4
Grammomys_surdaster	71.0
Grus_americana	50.7
Gymnogyps_californianus	52.8
Haemorhous_mexicanus	52.3
Haliaeetus_albicilla	52.2
Haliaeetus_leucocephalus	53.4
Halichoerus_grypus	71.5
Harpia_harpyja	52.6
Heterocephalus_glaber	78.1
Hippopotamus_amphibius_kiboko	80.3
Hirundo_rustica	49.5
Homo_sapiens	100.0
Hyaena_hyaena	76.8
Hyla_sarda	47.1
Hylobates_moloch	92.6
Hyperolius_riggenbachi	41.5
Ictidomys_tridecemlineatus	69.8
Jaculus_jaculus	74.8
Kogia_breviceps	63.4
Lagenorhynchus_albirostris	53.4
Lagenorhynchus_obliquidens	79.4
Lagopus_leucura	50.1
Lagopus_muta	51.2
Lathamus_discolor	54.6
Lemur_catta	82.8
Leopardus_geoffroyi	77.6
