species	ident
Acanthisitta_chloris	56.7
Acanthochromis_polyacanthus	48.4
Accipiter_gentilis	55.1
Acinonyx_jubatus	79.2
Acomys_russatus	71.3
Agelaius_phoeniceus	55.2
Ailuropoda_melanoleuca	81.8
Alligator_mississippiensis	54.5
Alligator_sinensis	52.7
Amblyraja_radiata	50.9
Ambystoma_mexicanum	47.5
Amia_calva	50.7
Ammospiza_caudacuta	55.3
Ammospiza_nelsoni	55.4
Amphiprion_ocellaris	48.1
Anabas_testudineus	46.7
Anarrhichthys_ocellatus	47.1
Anas_acuta	56.1
Anas_platyrhynchos	54.3
Anguilla_anguilla	48.5
Anguilla_rostrata	50.0
Anomalospiza_imberbis	57.2
Anoplopoma_fimbria	48.5
Anser_cygnoides	53.2
Antechinus_flavipes	58.1
Antrostomus_carolinensis	56.2
Aotus_nancymaae	88.9
Apaloderma_vittatum	55.5
Aphelocoma_coerulescens	54.9
Apodemus_sylvaticus	69.7
Aptenodytes_forsteri	54.3
Apteryx_mantelli	53.2
Apus_apus	54.9
Aquila_chrysaetos_chrysaetos	55.4
Archocentrus_centrarchus	47.7
Artibeus_jamaicensis	75.1
Arvicanthis_niloticus	70.9
Arvicola_amphibius	70.5
Astatotilapia_calliptera	48.9
Astyanax_mexicanus	46.6
Athene_cunicularia	54.6
Aythya_fuligula	56.1
Balaenoptera_acutorostrata	82.6
Balaenoptera_musculus	82.6
Balaenoptera_ricei	82.8
Balearica_regulorum_gibbericeps	54.2
Betta_splendens	48.2
Bison_bison_bison	80.5
Boleophthalmus_pectinirostris	45.2
Bombina_bombina	49.1
Bos_indicus_x_Bos_taurus	79.1
Bos_javanicus	80.7
Bos_taurus	79.1
Brachyistius_frenatus	47.7
Brienomyrus_brachyistius	47.6
Bubalus_bubalis	80.4
Bubalus_kerabau	80.5
Buceros_rhinoceros_silvestris	55.7
Budorcas_taxicolor	80.2
Bufo_bufo	50.6
Bufo_gargarizans	50.4
Calidris_pugnax	54.7
Callorhinchus_milii	51.5
Callorhinus_ursinus	79.2
Caloenas_nicobarica	54.1
Calypte_anna	54.4
Camarhynchus_parvulus	55.1
Camelus_bactrianus	81.3
Camelus_dromedarius	81.4
Camelus_ferus	81.4
Canis_lupus_dingo	62.5
Canis_lupus_familiaris	62.5
Capra_hircus	79.8
Capricornis_sumatraensis	80.4
Carassius_auratus	49.9
Carassius_carassius	50.5
Carassius_gibelio	50.2
Carcharodon_carcharias	52.8
Caretta_caretta	55.5
Cebus_imitator	89.4
Centrocercus_urophasianus	54.9
Centropristis_striata	47.5
Ceratotherium_simum_simum	83.9
Cercocebus_atys	96.0
Cervus_canadensis	80.6
Cervus_elaphus	80.6
Chamaea_fasciata	52.7
Channa_argus	48.3
Chanodichthys_erythropterus	51.0
Chanos_chanos	46.5
Charadrius_vociferus	55.4
Cheilinus_undulatus	49.1
Chelonia_mydas	55.5
Chelonoidis_abingdonii	55.5
Chiloscyllium_plagiosum	51.4
Chinchilla_lanigera	74.8
Chionomys_nivalis	69.8
Chiroxiphia_lanceolata	55.0
Chlorocebus_sabaeus	96.1
Choloepus_didactylus	76.3
Chroicocephalus_ridibundus	54.7
Chrysemys_picta_bellii	56.9
Chrysochloris_asiatica	78.1
Cinclus_cinclus	56.6
Clarias_gariepinus	47.2
Clinocottus_analis	49.5
Colius_striatus	55.7
Colobus_angolensis_palliatus	94.7
Cololabis_saira	49.4
Colossoma_macropomum	51.0
Columba_livia	55.2
Condylura_cristata	75.3
Conger_conger	48.4
Corapipo_altera	55.5
Coregonus_clupeaformis	51.3
Corvus_brachyrhynchos	56.1
Corvus_cornix_cornix	55.9
Corvus_hawaiiensis	55.8
Corvus_kubaryi	55.2
Corvus_moneduloides	55.2
Cottoperca_gobio	49.4
Coturnix_japonica	55.4
Cricetulus_griseus	73.0
Crocodylus_porosus	54.6
Ctenopharyngodon_idella	48.7
Cuculus_canorus	54.5
Cyanistes_caeruleus	56.0
Cyclopterus_lumpus	45.3
Cygnus_atratus	55.4
Cygnus_olor	55.7
Cynocephalus_volans	86.3
Cynoglossus_semilaevis	26.4
Cyprinus_carpio	48.9
Cyrtonyx_montezumae	54.5
Dama_dama	81.0
Danio_aesculapii	50.4
Danio_rerio	48.4
Dasypus_novemcinctus	75.0
Delphinapterus_leucas	82.9
Delphinus_delphis	82.6
Dendropsophus_ebraccatus	47.2
Denticeps_clupeoides	47.9
Dermochelys_coriacea	55.4
Desmodus_rotundus	75.8
Dicentrarchus_labrax	44.4
Diceros_bicornis_minor	83.8
Dipodomys_merriami	74.5
Dipodomys_ordii	75.1
Dipodomys_spectabilis	75.5
Dromaius_novaehollandiae	52.0
Dromiciops_gliroides	61.8
Dryobates_pubescens	54.3
Echeneis_naucrates	47.5
Echinops_telfairi	71.9
Egretta_garzetta	55.6
Electrophorus_electricus	47.6
Eleginops_maclovinus	48.2
Elephas_maximus_indicus	81.6
Eleutherodactylus_coqui	48.5
Embiotoca_jacksoni	47.1
Empidonax_traillii	44.2
Emydura_macquarii_macquarii	58.2
Enhydra_lutris_kenyoni	80.7
Epinephelus_fuscoguttatus	47.4
Epinephelus_lanceolatus	47.4
Epinephelus_moara	46.1
Eptesicus_fuscus	81.6
Equus_asinus	83.0
Equus_caballus	83.5
Equus_przewalskii	83.4
Equus_quagga	83.0
Erinaceus_europaeus	78.9
Erpetoichthys_calabaricus	47.5
Eschrichtius_robustus	82.4
Esox_lucius	49.7
Etheostoma_cragini	46.2
Etheostoma_spectabile	47.8
Eubalaena_glacialis	83.3
Eulemur_rufifrons	86.4
Eumetopias_jubatus	79.3
Eurypyga_helias	55.1
Falco_biarmicus	56.9
Falco_cherrug	56.9
Falco_naumanni	55.8
Falco_peregrinus	57.1
Falco_rusticolus	56.9
Felis_catus	79.1
Ficedula_albicollis	55.8
Fukomys_damarensis	81.2
Fulmarus_glacialis	54.1
Fundulus_heteroclitus	49.2
Gallus_gallus	54.7
Gambusia_affinis	47.7
Gasterosteus_aculeatus	47.4
Gavialis_gangeticus	53.8
Gavia_stellata	55.7
Geospiza_fortis	55.1
Geotrypetes_seraphini	55.3
