species	ident
Accipiter_gentilis	48.3
Agelaius_phoeniceus	49.9
Ailuropoda_melanoleuca	72.9
Alexandromys_fortis	61.2
Alligator_mississippiensis	46.7
Alligator_sinensis	46.2
Amblyraja_radiata	39.2
Ammospiza_caudacuta	48.4
Ammospiza_nelsoni	48.7
Anas_acuta	49.5
Anomalospiza_imberbis	47.3
Anser_cygnoides	47.5
Antechinus_flavipes	56.1
Antrostomus_carolinensis	48.2
Aotus_nancymaae	80.3
Aphelocoma_coerulescens	47.6
Apteryx_mantelli	48.4
Apteryx_rowi	49.0
Apus_apus	46.4
Aquila_chrysaetos_chrysaetos	49.3
Artibeus_jamaicensis	54.1
Arvicanthis_niloticus	45.6
Arvicola_amphibius	61.4
Athene_cunicularia	48.9
Aythya_fuligula	49.6
Balaenoptera_acutorostrata	69.4
Balaenoptera_musculus	68.9
Balaenoptera_ricei	71.8
Balearica_regulorum_gibbericeps	49.4
Bison_bison_bison	70.4
Bombina_bombina	46.5
Bos_indicus_x_Bos_taurus	71.7
Bos_javanicus	71.9
Bos_mutus	70.4
Bos_taurus	71.7
Bubalus_bubalis	65.6
Bubalus_kerabau	72.5
Budorcas_taxicolor	72.8
Bufo_bufo	42.8
Bufo_gargarizans	43.8
Calidris_pugnax	48.5
Callithrix_jacchus	80.4
Callorhinus_ursinus	73.3
Caloenas_nicobarica	48.2
Camarhynchus_parvulus	47.9
Camelus_bactrianus	70.7
Camelus_dromedarius	64.9
Camelus_ferus	57.8
Capra_hircus	73.0
Capricornis_sumatraensis	56.5
Caretta_caretta	50.9
Carlito_syrichta	58.5
Castor_canadensis	62.2
Catharus_ustulatus	47.4
Cavia_porcellus	70.5
Cebus_imitator	81.0
Centrocercus_urophasianus	49.2
Ceratotherium_simum_simum	66.0
Cercocebus_atys	85.5
Cervus_canadensis	69.5
Cervus_elaphus	69.7
Chaetura_pelagica	18.1
Charadrius_vociferus	41.3
Chelonia_mydas	50.6
Chelonoidis_abingdonii	49.9
Chinchilla_lanigera	68.4
Chionomys_nivalis	61.7
Chiroxiphia_lanceolata	45.5
Chlorocebus_sabaeus	90.3
Choloepus_didactylus	73.6
Chroicocephalus_ridibundus	45.5
Chrysemys_picta_bellii	51.5
Chrysochloris_asiatica	57.3
Cinclus_cinclus	34.3
Colius_striatus	45.6
Colobus_angolensis_palliatus	61.4
Columba_livia	48.3
Condylura_cristata	51.3
Corapipo_altera	43.1
Corvus_brachyrhynchos	49.7
Corvus_cornix_cornix	50.1
Corvus_hawaiiensis	48.8
Corvus_kubaryi	48.0
Corvus_moneduloides	49.5
Coturnix_japonica	52.3
Cricetulus_griseus	50.7
Crocodylus_porosus	47.2
Cuculus_canorus	44.2
Cygnus_atratus	47.4
Cygnus_olor	46.0
Cynocephalus_volans	78.0
Dama_dama	69.1
Dasypus_novemcinctus	71.9
Delphinapterus_leucas	75.2
Delphinus_delphis	71.7
Dendropsophus_ebraccatus	43.8
Dermochelys_coriacea	47.5
Diceros_bicornis_minor	71.4
Dipodomys_ordii	44.7
Dromaius_novaehollandiae	45.5
Dromiciops_gliroides	55.0
Dryobates_pubescens	48.3
Echinops_telfairi	60.0
Elephas_maximus_indicus	72.3
Eleutherodactylus_coqui	43.7
Empidonax_traillii	45.2
Emydura_macquarii_macquarii	46.8
Emys_orbicularis	51.6
Enhydra_lutris_kenyoni	71.9
Equus_asinus	74.5
Equus_caballus	72.7
Equus_przewalskii	73.3
Equus_quagga	71.4
Erinaceus_europaeus	68.3
Eschrichtius_robustus	71.8
Eubalaena_glacialis	72.2
Eulemur_rufifrons	63.4
Eumetopias_jubatus	54.6
Falco_biarmicus	46.0
Falco_cherrug	46.7
Falco_naumanni	47.0
Falco_peregrinus	45.7
Falco_rusticolus	46.5
Ficedula_albicollis	49.1
Fukomys_damarensis	35.3
Galeopterus_variegatus	78.2
Gallus_gallus	50.9
Gavialis_gangeticus	45.0
Gavia_stellata	48.7
Geospiza_fortis	47.7
Geotrypetes_seraphini	47.5
Globicephala_melas	67.5
Gopherus_evgoodei	50.2
Gopherus_flavomarginatus	50.8
Gorilla_gorilla_gorilla	95.0
Gracilinanus_agilis	46.6
Grus_americana	49.1
Gymnogyps_californianus	49.0
Haemorhous_mexicanus	48.0
Haliaeetus_albicilla	47.4
Haliaeetus_leucocephalus	38.3
Halichoerus_grypus	69.7
Harpia_harpyja	49.2
Heterocephalus_glaber	72.9
Hippopotamus_amphibius_kiboko	73.4
Homo_sapiens	100.0
Hyla_sarda	43.4
Hylobates_moloch	85.8
Hyperolius_riggenbachi	44.1
Indicator_indicator	48.6
Jaculus_jaculus	65.7
Kogia_breviceps	71.8
Lagenorhynchus_albirostris	69.0
Lagopus_leucura	51.8
Lagopus_muta	51.0
Lathamus_discolor	45.4
Lemur_catta	73.2
Lepidothrix_coronata	42.9
Leptonychotes_weddellii	50.4
Lonchura_striata	46.3
Lontra_canadensis	71.5
Loxodonta_africana	55.9
Macaca_fascicularis	84.4
Macaca_mulatta	84.5
Macaca_nemestrina	83.7
Macaca_thibetana_thibetana	81.5
Malaclemys_terrapin_pileata	50.5
Manacus_candei	45.5
Manacus_vitellinus	45.4
Mandrillus_leucophaeus	91.2
Manis_javanica	68.5
Manis_pentadactyla	58.5
Mauremys_mutica	53.4
Mauremys_reevesii	50.8
Melanerpes_formicivorus	50.4
Meleagris_gallopavo	50.0
Meles_meles	71.4
Melospiza_georgiana	46.2
Melospiza_melodia_melodia	49.0
Melozone_crissalis	47.6
Meriones_unguiculatus	60.7
Mesitornis_unicolor	46.1
Mesocricetus_auratus	64.8
