species	ident
Acanthochromis_polyacanthus	24.0
Accipiter_gentilis	42.7
Acinonyx_jubatus	82.5
Acomys_russatus	72.9
Agelaius_phoeniceus	42.4
Ailuropoda_melanoleuca	76.2
Alexandromys_fortis	75.3
Alligator_mississippiensis	46.5
Alligator_sinensis	45.9
Alosa_alosa	51.1
Alosa_sapidissima	52.6
Amblyraja_radiata	51.1
Ambystoma_mexicanum	47.6
Amia_calva	45.8
Ammospiza_caudacuta	42.5
Ammospiza_nelsoni	42.5
Anabas_testudineus	47.7
Anarrhichthys_ocellatus	45.6
Anas_acuta	43.7
Anas_platyrhynchos	44.1
Anguilla_anguilla	48.7
Anguilla_rostrata	47.9
Anoplopoma_fimbria	46.8
Anser_cygnoides	44.2
Antechinus_flavipes	62.9
Aotus_nancymaae	82.6
Aphelocoma_coerulescens	43.0
Apodemus_sylvaticus	74.6
Aptenodytes_forsteri	44.3
Apteryx_mantelli	45.0
Apus_apus	43.7
Aquila_chrysaetos_chrysaetos	43.7
Archocentrus_centrarchus	44.8
Artibeus_jamaicensis	78.9
Arvicanthis_niloticus	76.2
Astatotilapia_calliptera	45.3
Astyanax_mexicanus	48.3
Athene_cunicularia	43.4
Austrofundulus_limnaeus	44.4
Aythya_fuligula	44.2
Balaenoptera_acutorostrata	84.4
Balaenoptera_musculus	84.1
Balaenoptera_ricei	84.2
Balearica_regulorum_gibbericeps	44.2
Betta_splendens	46.4
Bombina_bombina	45.6
Bos_indicus_x_Bos_taurus	74.6
Bos_javanicus	77.5
Bos_mutus	76.3
Bos_taurus	74.5
Brachionichthys_hirsutus	47.1
Brachyistius_frenatus	46.1
Brienomyrus_brachyistius	44.8
Bubalus_bubalis	77.1
Bubalus_kerabau	77.2
Budorcas_taxicolor	80.3
Bufo_bufo	46.1
Bufo_gargarizans	46.2
Calidris_pugnax	43.2
Callithrix_jacchus	80.8
Callorhinchus_milii	48.1
Callorhinus_ursinus	83.1
Caloenas_nicobarica	44.5
Calypte_anna	44.0
Camarhynchus_parvulus	43.9
Camelus_bactrianus	82.7
Camelus_dromedarius	82.7
Camelus_ferus	78.9
Canis_lupus_dingo	82.7
Canis_lupus_familiaris	82.6
Capra_hircus	78.0
Capricornis_sumatraensis	81.7
Carassius_auratus	45.1
Carcharodon_carcharias	48.5
Caretta_caretta	46.5
Carlito_syrichta	79.2
Castor_canadensis	81.6
Catharus_ustulatus	43.3
Cavia_porcellus	68.5
Cebidichthys_violaceus	45.9
Cebus_imitator	92.0
Centrocercus_urophasianus	43.0
Ceratotherium_simum_simum	85.0
Cercocebus_atys	95.8
Cervus_canadensis	80.8
Cervus_elaphus	80.9
Chaetura_pelagica	42.8
Chamaea_fasciata	42.2
Channa_argus	44.5
Chanodichthys_erythropterus	46.8
Chanos_chanos	46.4
Charadrius_vociferus	42.7
