species	ident
Acanthisitta_chloris	48.2
Acanthochromis_polyacanthus	44.9
Acanthopagrus_latus	44.8
Accipiter_gentilis	30.0
Acipenser_ruthenus	50.7
Acomys_russatus	57.4
Agelaius_phoeniceus	46.9
Alexandromys_fortis	61.1
Alligator_mississippiensis	50.4
Alligator_sinensis	50.0
Alosa_alosa	47.1
Alosa_sapidissima	46.9
Amblyraja_radiata	47.1
Ambystoma_mexicanum	50.3
Amia_calva	45.4
Ammospiza_caudacuta	46.1
Ammospiza_nelsoni	46.1
Amphiprion_ocellaris	45.6
Anabas_testudineus	48.3
Anarrhichthys_ocellatus	48.8
Anas_acuta	42.9
Anas_platyrhynchos	47.0
Anguilla_anguilla	47.5
Anguilla_rostrata	47.5
Anoplopoma_fimbria	48.2
Anser_cygnoides	46.9
Antechinus_flavipes	56.7
Antennarius_striatus	47.5
Aotus_nancymaae	65.9
Apaloderma_vittatum	49.4
Aphelocoma_coerulescens	49.6
Apodemus_sylvaticus	59.5
Aptenodytes_forsteri	49.1
Apteryx_mantelli	49.3
Apus_apus	48.2
Aquila_chrysaetos_chrysaetos	44.9
Archocentrus_centrarchus	48.8
Arvicanthis_niloticus	60.4
Arvicola_amphibius	60.6
Astatotilapia_calliptera	48.0
Astyanax_mexicanus	47.9
Athene_cunicularia	48.5
Austrofundulus_limnaeus	44.9
Aythya_fuligula	46.0
Balearica_regulorum_gibbericeps	49.9
Betta_splendens	50.0
Bison_bison_bison	59.6
Boleophthalmus_pectinirostris	47.1
Bombina_bombina	43.7
Bos_indicus_x_Bos_taurus	56.2
Bos_javanicus	54.2
Bos_mutus	60.0
Bos_taurus	54.2
Brachionichthys_hirsutus	46.2
Brachyistius_frenatus	48.7
Brienomyrus_brachyistius	47.5
Bubalus_bubalis	59.2
Bubalus_kerabau	29.9
Budorcas_taxicolor	44.8
Bufo_bufo	49.4
Bufo_gargarizans	49.5
Calidris_pugnax	46.6
Callithrix_jacchus	65.5
Callorhinchus_milii	48.9
Caloenas_nicobarica	48.5
Camarhynchus_parvulus	46.7
Capricornis_sumatraensis	46.5
Carassius_auratus	45.5
Carassius_carassius	45.4
Carassius_gibelio	45.1
Carcharodon_carcharias	46.9
Caretta_caretta	44.5
Carlito_syrichta	67.3
Catharus_ustulatus	47.3
Cavia_porcellus	62.4
Cebidichthys_violaceus	47.1
Cebus_imitator	61.6
Centrocercus_urophasianus	49.7
Centropristis_striata	45.1
Ceratotherium_simum_simum	56.7
Chaetura_pelagica	47.6
Chamaea_fasciata	49.0
Channa_argus	49.7
Chanodichthys_erythropterus	47.7
Chanos_chanos	48.6
Charadrius_vociferus	48.8
Cheilinus_undulatus	46.4
Chelmon_rostratus	46.8
Chelonia_mydas	49.9
Chelonoidis_abingdonii	51.0
Chinchilla_lanigera	61.6
Chiroxiphia_lanceolata	48.2
Chlamydotis_macqueenii	50.0
