species	ident
Acanthisitta_chloris	55.4
Accipiter_gentilis	57.7
Acinonyx_jubatus	75.6
Agelaius_phoeniceus	54.6
Ailuropoda_melanoleuca	73.2
Alexandromys_fortis	70.6
Alligator_mississippiensis	61.0
Alligator_sinensis	60.7
Amblyraja_radiata	41.8
Ambystoma_mexicanum	53.1
Ammospiza_caudacuta	54.8
Ammospiza_nelsoni	55.0
Anas_acuta	57.0
Anas_platyrhynchos	56.6
Anomalospiza_imberbis	55.5
Anser_cygnoides	58.2
Antechinus_flavipes	66.8
Antrostomus_carolinensis	56.9
Aotus_nancymaae	92.5
Aphelocoma_coerulescens	55.5
Apodemus_sylvaticus	69.7
Aptenodytes_forsteri	57.8
Apteryx_mantelli	56.6
Apus_apus	56.6
Aquila_chrysaetos_chrysaetos	57.2
Artibeus_jamaicensis	74.1
Arvicanthis_niloticus	71.0
Arvicola_amphibius	70.6
Athene_cunicularia	57.1
Aythya_fuligula	57.0
Balaenoptera_acutorostrata	67.5
Balaenoptera_musculus	65.3
Balaenoptera_ricei	61.9
Balearica_regulorum_gibbericeps	56.9
Bison_bison_bison	65.2
Bombina_bombina	51.2
Bos_indicus_x_Bos_taurus	65.1
Bos_javanicus	63.5
Bos_mutus	62.6
Bos_taurus	63.5
Bubalus_bubalis	65.4
Bubalus_kerabau	63.9
Buceros_rhinoceros_silvestris	58.6
Budorcas_taxicolor	66.4
Bufo_bufo	51.8
Bufo_gargarizans	51.2
Calidris_pugnax	56.2
Callithrix_jacchus	90.5
Callorhinus_ursinus	75.4
Caloenas_nicobarica	55.1
Calypte_anna	57.5
Camarhynchus_parvulus	56.0
Camelus_bactrianus	67.1
Camelus_dromedarius	68.6
Camelus_ferus	67.9
Canis_lupus_dingo	74.3
Capra_hircus	66.5
Capricornis_sumatraensis	66.5
Caretta_caretta	59.9
Cariama_cristata	56.7
Carlito_syrichta	80.7
Castor_canadensis	73.2
Catharus_ustulatus	56.5
Cavia_porcellus	76.2
Cebus_imitator	91.4
Centrocercus_urophasianus	54.6
Ceratotherium_simum_simum	80.0
Cercocebus_atys	94.8
Cervus_canadensis	66.3
Cervus_elaphus	67.4
Chaetura_pelagica	56.1
Chamaea_fasciata	56.6
Charadrius_vociferus	57.5
Chelonia_mydas	60.8
Chelonoidis_abingdonii	59.4
Chinchilla_lanigera	68.3
Chionomys_nivalis	70.7
Chiroxiphia_lanceolata	56.8
Chlamydotis_macqueenii	57.0
Chlorocebus_sabaeus	91.2
Choloepus_didactylus	67.7
Chroicocephalus_ridibundus	57.5
Chrysemys_picta_bellii	59.3
Cinclus_cinclus	56.3
Colius_striatus	57.3
Colobus_angolensis_palliatus	94.5
Columba_livia	55.3
Condylura_cristata	72.9
Corapipo_altera	55.8
Corvus_brachyrhynchos	55.5
Corvus_cornix_cornix	55.5
Corvus_hawaiiensis	55.4
Corvus_kubaryi	55.8
Corvus_moneduloides	55.0
Coturnix_japonica	56.2
Cricetulus_griseus	71.6
Crocodylus_porosus	61.0
Cuculus_canorus	57.4
Cyanistes_caeruleus	56.7
Cygnus_atratus	58.2
Cygnus_olor	57.9
Cynocephalus_volans	81.6
Cyrtonyx_montezumae	52.7
Dama_dama	66.6
Dasypus_novemcinctus	61.4
Delphinapterus_leucas	68.1
Delphinus_delphis	68.0
Dendropsophus_ebraccatus	50.1
Dermochelys_coriacea	60.8
Desmodus_rotundus	72.6
Diceros_bicornis_minor	80.6
Dipodomys_merriami	76.7
Dipodomys_ordii	76.9
Dipodomys_spectabilis	76.9
Dromaius_novaehollandiae	55.7
Dromiciops_gliroides	65.0
Dryobates_pubescens	57.5
Echinops_telfairi	64.0
Egretta_garzetta	56.1
Elephas_maximus_indicus	72.5
Eleutherodactylus_coqui	49.1
Empidonax_traillii	55.7
Emydura_macquarii_macquarii	60.0
Emys_orbicularis	59.7
Enhydra_lutris_kenyoni	76.7
Eptesicus_fuscus	75.4
Equus_asinus	69.9
Equus_caballus	73.6
Equus_przewalskii	73.7
Equus_quagga	77.8
Eschrichtius_robustus	66.1
Eubalaena_glacialis	67.8
Eulemur_rufifrons	81.6
Eumetopias_jubatus	75.5
Falco_biarmicus	56.4
Falco_cherrug	57.0
Falco_naumanni	55.7
Falco_peregrinus	57.1
Falco_rusticolus	57.0
Felis_catus	75.8
Ficedula_albicollis	56.5
Fukomys_damarensis	71.1
Fulmarus_glacialis	57.0
Galeopterus_variegatus	62.2
Gallus_gallus	54.9
Gavialis_gangeticus	60.2
Gavia_stellata	57.7
Geospiza_fortis	56.0
Geotrypetes_seraphini	56.3
Globicephala_melas	67.8
Gopherus_evgoodei	58.7
Gopherus_flavomarginatus	59.9
Gorilla_gorilla_gorilla	96.1
Gracilinanus_agilis	63.7
Grammomys_surdaster	71.2
Grus_americana	56.4
Haemorhous_mexicanus	57.0
Haliaeetus_albicilla	57.6
Haliaeetus_leucocephalus	57.5
Halichoerus_grypus	71.8
Harpia_harpyja	57.5
