species	ident
Accipiter_gentilis	73.6
Acinonyx_jubatus	88.4
Acomys_russatus	84.0
Agelaius_phoeniceus	72.9
Ailuropoda_melanoleuca	84.7
Alexandromys_fortis	83.3
Alligator_mississippiensis	74.2
Alligator_sinensis	67.6
Amblyraja_radiata	65.2
Ambystoma_mexicanum	70.4
Ammospiza_caudacuta	72.8
Ammospiza_nelsoni	72.7
Anas_acuta	73.0
Anomalospiza_imberbis	73.1
Anser_cygnoides	73.4
Antechinus_flavipes	79.1
Aotus_nancymaae	95.8
Aphelocoma_coerulescens	73.1
Apodemus_sylvaticus	83.5
Apteryx_mantelli	73.2
Apus_apus	73.1
Aquila_chrysaetos_chrysaetos	73.5
Artibeus_jamaicensis	77.0
Arvicanthis_niloticus	83.5
Arvicola_amphibius	83.4
Athene_cunicularia	71.4
Aythya_fuligula	73.0
Balaenoptera_acutorostrata	88.4
Balaenoptera_musculus	88.4
Balaenoptera_ricei	88.4
Bombina_bombina	68.6
Bos_indicus_x_Bos_taurus	86.8
Bos_javanicus	86.8
Bos_taurus	86.8
Bubalus_bubalis	86.4
Bubalus_kerabau	86.7
Budorcas_taxicolor	86.8
Bufo_bufo	67.8
Bufo_gargarizans	67.7
Calidris_pugnax	71.7
Callithrix_jacchus	95.1
Callorhinus_ursinus	88.4
Caloenas_nicobarica	73.3
Calypte_anna	72.7
Camarhynchus_parvulus	72.9
Camelus_bactrianus	86.7
Camelus_dromedarius	87.5
Camelus_ferus	87.5
Canis_lupus_dingo	87.3
Canis_lupus_familiaris	87.3
Capra_hircus	84.7
Capricornis_sumatraensis	86.6
Caretta_caretta	74.4
Carlito_syrichta	90.9
Castor_canadensis	88.0
Catharus_ustulatus	73.3
Cavia_porcellus	86.6
Cebus_imitator	95.6
Centrocercus_urophasianus	73.0
Ceratotherium_simum_simum	58.3
Cercocebus_atys	95.9
Cervus_canadensis	87.1
Cervus_elaphus	87.2
Chaetura_pelagica	68.4
Chamaea_fasciata	73.4
Chelonia_mydas	74.6
Chinchilla_lanigera	87.2
Chionomys_nivalis	83.2
Chlorocebus_sabaeus	97.0
Choloepus_didactylus	78.3
Chroicocephalus_ridibundus	73.1
Chrysemys_picta_bellii	74.9
Chrysochloris_asiatica	86.1
Cinclus_cinclus	73.3
Colius_striatus	72.7
Colobus_angolensis_palliatus	96.8
Columba_livia	73.1
Condylura_cristata	85.1
Corapipo_altera	73.5
