species	ident
Acanthochromis_polyacanthus	47.1
Acanthopagrus_latus	67.9
Accipiter_gentilis	80.3
Acinonyx_jubatus	92.6
Acomys_russatus	91.1
Agelaius_phoeniceus	81.2
Ailuropoda_melanoleuca	92.7
Alexandromys_fortis	91.3
Alligator_mississippiensis	80.6
Alligator_sinensis	80.5
Alosa_alosa	67.8
Alosa_sapidissima	68.4
Amblyraja_radiata	74.1
Ambystoma_mexicanum	69.2
Amia_calva	70.7
Ammospiza_caudacuta	80.9
Ammospiza_nelsoni	80.8
Amphiprion_ocellaris	67.5
Anabas_testudineus	65.3
Anarrhichthys_ocellatus	57.2
Anas_acuta	78.9
Anas_platyrhynchos	76.3
Anguilla_anguilla	67.8
Anguilla_rostrata	67.5
Anomalospiza_imberbis	81.1
Anser_cygnoides	79.5
Antechinus_flavipes	84.5
Antennarius_striatus	59.9
Aotus_nancymaae	96.0
Aphelocoma_coerulescens	80.5
Apodemus_sylvaticus	91.7
Aptenodytes_forsteri	71.2
Apteryx_mantelli	79.9
Apteryx_rowi	80.0
Apus_apus	81.0
Aquila_chrysaetos_chrysaetos	80.1
Archocentrus_centrarchus	67.7
Artibeus_jamaicensis	90.8
Arvicanthis_niloticus	91.7
Arvicola_amphibius	91.2
Astatotilapia_calliptera	67.1
Astyanax_mexicanus	67.0
Athene_cunicularia	68.9
Austrofundulus_limnaeus	66.9
Aythya_fuligula	78.8
Balaenoptera_acutorostrata	92.3
Balaenoptera_musculus	92.6
Balaenoptera_ricei	92.1
Betta_splendens	65.5
Bison_bison_bison	90.6
Boleophthalmus_pectinirostris	62.1
Bombina_bombina	66.5
Bos_indicus	91.0
Bos_indicus_x_Bos_taurus	91.0
Bos_javanicus	91.0
Bos_mutus	90.6
Bos_taurus	91.0
Brachionichthys_hirsutus	59.3
Bubalus_bubalis	91.1
Bubalus_kerabau	90.8
Budorcas_taxicolor	91.1
Bufo_bufo	72.9
Bufo_gargarizans	73.0
Calidris_pugnax	80.5
Callithrix_jacchus	96.2
Callorhinus_ursinus	91.9
Caloenas_nicobarica	80.0
Calypte_anna	80.3
Camarhynchus_parvulus	81.2
Camelus_bactrianus	92.2
Camelus_dromedarius	92.2
Camelus_ferus	92.2
Canis_lupus_dingo	79.9
Canis_lupus_familiaris	90.7
Capra_hircus	90.9
Capricornis_sumatraensis	91.2
Carassius_auratus	65.2
Carassius_gibelio	66.0
Carcharodon_carcharias	74.9
Caretta_caretta	72.9
Carlito_syrichta	86.5
Castor_canadensis	92.8
Catharus_ustulatus	81.3
Cavia_porcellus	93.2
Cebidichthys_violaceus	66.9
Cebus_imitator	96.6
Centrocercus_urophasianus	74.3
Centropristis_striata	44.8
Ceratotherium_simum_simum	93.6
Cercocebus_atys	98.4
Cervus_canadensis	91.1
Cervus_elaphus	91.1
Chaetura_pelagica	67.2
Chamaea_fasciata	81.1
Channa_argus	66.7
Chanodichthys_erythropterus	66.7
Chanos_chanos	66.2
Charadrius_vociferus	70.1
Cheilinus_undulatus	67.9
Chelmon_rostratus	67.9
Chelonia_mydas	80.4
Chelonoidis_abingdonii	80.2
Chiloscyllium_plagiosum	75.3
Chinchilla_lanigera	90.1
Chionomys_nivalis	91.2
Chlorocebus_sabaeus	98.1
Choloepus_didactylus	92.5
Chroicocephalus_ridibundus	79.7
Chrysemys_picta_bellii	80.8
Chrysochloris_asiatica	91.3
Cinclus_cinclus	80.4
Clarias_gariepinus	68.0
Clinocottus_analis	65.4
Clupea_harengus	67.8
Colius_striatus	79.9
Colobus_angolensis_palliatus	98.1
Cololabis_saira	66.8
Colossoma_macropomum	67.3
Columba_livia	80.0
Condylura_cristata	91.7
Conger_conger	68.8
Corapipo_altera	80.4
Corvus_brachyrhynchos	61.2
Corvus_cornix_cornix	71.5
Corvus_hawaiiensis	80.6
Corvus_kubaryi	80.5
Corvus_moneduloides	80.5
Corythoichthys_intestinalis	62.5
Cottoperca_gobio	39.5
Coturnix_japonica	74.1
Cricetulus_griseus	92.6
Crocodylus_porosus	80.7
Ctenopharyngodon_idella	66.4
Cuculus_canorus	80.1
Cyanistes_caeruleus	75.6
Cygnus_atratus	79.3
Cygnus_olor	79.4
Cynocephalus_volans	94.4
Cynoglossus_semilaevis	63.9
Cyprinodon_tularosa	67.1
Cyprinodon_variegatus	66.9
Cyprinus_carpio	66.3
Cyrtonyx_montezumae	74.2
Dama_dama	91.3
Danio_aesculapii	65.9
Danio_rerio	66.3
Dasypus_novemcinctus	92.3
Delphinapterus_leucas	92.2
Delphinus_delphis	92.2
Dendropsophus_ebraccatus	71.9
Denticeps_clupeoides	61.7
Dermochelys_coriacea	80.4
Desmodus_rotundus	91.4
Dicentrarchus_labrax	66.8
Diceros_bicornis_minor	93.9
Dipodomys_merriami	91.0
Dipodomys_ordii	91.1
Dipodomys_spectabilis	91.3
Dromaius_novaehollandiae	79.1
Dromiciops_gliroides	78.0
