species	ident
Acanthochromis_polyacanthus	61.2
Acanthopagrus_latus	61.2
Accipiter_gentilis	66.6
Acinonyx_jubatus	85.2
Acomys_russatus	76.1
Agelaius_phoeniceus	66.8
Ailuropoda_melanoleuca	85.0
Alexandromys_fortis	63.3
Alligator_mississippiensis	64.2
Alligator_sinensis	63.6
Alosa_alosa	56.6
Alosa_sapidissima	56.2
Amblyraja_radiata	60.2
Ambystoma_mexicanum	61.9
Amia_calva	63.6
Ammospiza_caudacuta	68.4
Ammospiza_nelsoni	68.5
Amphiprion_ocellaris	48.2
Anabas_testudineus	62.8
Anarrhichthys_ocellatus	63.5
Anas_acuta	66.8
Anas_platyrhynchos	66.8
Anguilla_anguilla	62.7
Anguilla_rostrata	62.6
Anomalospiza_imberbis	68.6
Anoplopoma_fimbria	61.4
Anser_cygnoides	67.9
Antechinus_flavipes	71.9
Antrostomus_carolinensis	66.3
Aotus_nancymaae	94.8
Aphelocoma_coerulescens	67.4
Apodemus_sylvaticus	79.8
Aptenodytes_forsteri	70.8
Apteryx_mantelli	66.6
Apus_apus	67.2
Aquila_chrysaetos_chrysaetos	67.1
Archocentrus_centrarchus	60.0
Artibeus_jamaicensis	79.8
Arvicanthis_niloticus	79.2
Arvicola_amphibius	83.0
Astatotilapia_calliptera	62.5
Astyanax_mexicanus	57.4
Athene_cunicularia	70.2
Austrofundulus_limnaeus	59.1
Aythya_fuligula	67.0
Balaenoptera_acutorostrata	82.7
Balaenoptera_musculus	83.3
Balaenoptera_ricei	87.0
Betta_splendens	64.1
Bison_bison_bison	65.8
Boleophthalmus_pectinirostris	56.4
Bombina_bombina	52.9
Bos_indicus_x_Bos_taurus	84.4
Bos_javanicus	84.5
Bos_mutus	84.4
Bos_taurus	84.2
Brachyistius_frenatus	60.1
Brienomyrus_brachyistius	60.4
Bubalus_bubalis	84.3
Bubalus_kerabau	81.6
Budorcas_taxicolor	85.6
Bufo_bufo	53.0
Calidris_pugnax	67.5
Callithrix_jacchus	83.9
Callorhinchus_milii	57.0
Callorhinus_ursinus	72.2
Caloenas_nicobarica	67.0
Calypte_anna	65.6
Camarhynchus_parvulus	67.0
Camelus_bactrianus	81.0
Camelus_dromedarius	81.0
Camelus_ferus	81.9
Canis_lupus_dingo	84.3
Canis_lupus_familiaris	59.4
Capra_hircus	84.6
Capricornis_sumatraensis	80.3
Carassius_carassius	57.7
Carassius_gibelio	60.1
Carcharodon_carcharias	56.4
Caretta_caretta	66.3
Cariama_cristata	67.2
Castor_canadensis	80.6
Catharus_ustulatus	67.8
Cavia_porcellus	80.6
Cebidichthys_violaceus	60.6
Cebus_imitator	90.2
Centrocercus_urophasianus	67.4
Centropristis_striata	61.0
Ceratotherium_simum_simum	82.6
Cercocebus_atys	88.4
Cervus_canadensis	85.9
Cervus_elaphus	85.1
Chaetura_pelagica	67.2
Chamaea_fasciata	67.9
Channa_argus	60.0
Chanodichthys_erythropterus	58.2
Chanos_chanos	58.7
Charadrius_vociferus	68.1
Cheilinus_undulatus	60.0
Chelmon_rostratus	59.6
Chelonia_mydas	66.0
Chelonoidis_abingdonii	63.5
Chinchilla_lanigera	81.8
Chiroxiphia_lanceolata	68.3
Chlorocebus_sabaeus	93.3
Choloepus_didactylus	84.4
Chroicocephalus_ridibundus	67.6
Chrysemys_picta_bellii	69.3
Chrysochloris_asiatica	84.5
Cinclus_cinclus	67.3
Clarias_gariepinus	56.2
Clinocottus_analis	64.5
Clupea_harengus	56.9
Colobus_angolensis_palliatus	93.6
Cololabis_saira	59.0
Colossoma_macropomum	59.3
Columba_livia	67.7
Condylura_cristata	85.3
Conger_conger	59.9
Corapipo_altera	71.2
Corvus_brachyrhynchos	66.9
Corvus_cornix_cornix	70.0
Corvus_hawaiiensis	69.8
Corvus_kubaryi	70.0
Corvus_moneduloides	69.9
Cottoperca_gobio	62.1
Coturnix_japonica	67.1
Cricetulus_griseus	80.4
Crocodylus_porosus	63.9
Ctenopharyngodon_idella	57.8
Cuculus_canorus	66.0
Cyanistes_caeruleus	67.2
Cyclopterus_lumpus	60.7
Cygnus_atratus	67.4
Cygnus_olor	67.6
Cynoglossus_semilaevis	61.1
Cyprinodon_tularosa	62.2
Cyprinodon_variegatus	62.2
Cyprinus_carpio	57.5
Cyrtonyx_montezumae	66.2
Dama_dama	79.0
Danio_aesculapii	54.3
Danio_rerio	54.6
Dasypus_novemcinctus	78.1
Delphinapterus_leucas	64.5
Delphinus_delphis	82.9
Dermochelys_coriacea	65.6
Desmodus_rotundus	79.3
Dicentrarchus_labrax	61.9
Diceros_bicornis_minor	82.6
Dipodomys_merriami	81.6
Dipodomys_ordii	78.4
Dipodomys_spectabilis	82.1
Doryrhamphus_excisus	59.1
Dromaius_novaehollandiae	66.9
Dromiciops_gliroides	71.7
Dryobates_pubescens	70.0
Dunckerocampus_dactyliophorus	61.6
Echeneis_naucrates	61.6
Echinops_telfairi	84.6
Egretta_garzetta	67.7
Electrophorus_electricus	59.0
Eleginops_maclovinus	62.2
Elephantulus_edwardii	81.6
Elephas_maximus_indicus	68.4
Embiotoca_jacksoni	60.1
Empidonax_traillii	71.2
Emydura_macquarii_macquarii	25.8
Emys_orbicularis	66.4
Engraulis_encrasicolus	55.6
Enhydra_lutris_kenyoni	82.4
Entelurus_aequoreus	59.6
Epinephelus_fuscoguttatus	62.5
Epinephelus_lanceolatus	61.8
Epinephelus_moara	62.0
Eptesicus_fuscus	80.2
Equus_caballus	82.2
Equus_przewalskii	82.3
Equus_quagga	86.8
Erinaceus_europaeus	56.8
Erpetoichthys_calabaricus	59.4
Eschrichtius_robustus	82.7
Esox_lucius	59.4
Etheostoma_cragini	61.0
Etheostoma_spectabile	61.3
Eubalaena_glacialis	82.9
Eulemur_rufifrons	88.8
Eumetopias_jubatus	72.2
Eurypyga_helias	67.6
Falco_biarmicus	60.5
Falco_cherrug	60.5
Falco_naumanni	67.1
Falco_peregrinus	60.9
Falco_rusticolus	66.8
Felis_catus	84.9
Ficedula_albicollis	68.7
Fundulus_heteroclitus	61.0
Gallus_gallus	67.4
Gambusia_affinis	60.5
Gasterosteus_aculeatus	61.3
Gavialis_gangeticus	64.1
Gavia_stellata	67.5
Geospiza_fortis	68.4
Geotrypetes_seraphini	62.7
Girardinichthys_multiradiatus	61.5
Globicephala_melas	74.7
Gopherus_flavomarginatus	63.3
Gorilla_gorilla_gorilla	99.2
Gracilinanus_agilis	72.0
Grammomys_surdaster	76.9
Grus_americana	68.0
Gymnodraco_acuticeps	62.4
Haemorhous_mexicanus	67.5
Haliaeetus_albicilla	66.6
Haliaeetus_leucocephalus	66.8
Halichoerus_grypus	82.3
Haplochromis_burtoni	61.3
Harpia_harpyja	66.8
Hemibagrus_wyckioides	58.5
Hemiscyllium_ocellatum	55.9
Heptranchias_perlo	56.5
Heterocephalus_glaber	76.7
Heterodontus_francisci	56.6
Hippocampus_comes	59.4
Hippocampus_zosterae	58.1
Hippoglossus_hippoglossus	62.2
Hippoglossus_stenolepis	62.1
Hippopotamus_amphibius_kiboko	78.4
Hirundo_rustica	61.1
Homo_sapiens	100.0
Hoplias_malabaricus	54.7
Hyaena_hyaena	83.4
Hyla_sarda	52.3
Hylobates_moloch	97.8
Hypanus_sabinus	55.0
Hypomesus_transpacificus	61.6
Ictalurus_furcatus	57.8
Ictalurus_punctatus	56.6
Ictidomys_tridecemlineatus	86.1
Jaculus_jaculus	82.8
Kogia_breviceps	82.9
Kryptolebias_marmoratus	60.5
Labeo_rohita	60.1
Labrus_bergylta	62.0
Labrus_mixtus	62.9
Lagenorhynchus_albirostris	74.5
Lagenorhynchus_obliquidens	74.3
Lagopus_muta	67.4
Lampris_incognitus	61.4
Larimichthys_crocea	59.6
Lates_calcarifer	61.7
Lathamus_discolor	64.7
Latimeria_chalumnae	59.9
Lemur_catta	88.5
Leopardus_geoffroyi	86.7
Lepidothrix_coronata	71.5
Lepisosteus_oculatus	62.9
Leptonychotes_weddellii	79.3
Leptosomus_discolor	64.8
Lepus_europaeus	80.4
Leucoraja_erinaceus	60.4
Limanda_limanda	62.3
Lipotes_vexillifer	86.1
Lonchura_striata	68.0
Lontra_canadensis	85.9
Lutra_lutra	86.0
Lynx_canadensis	81.9
Lynx_rufus	82.0
Macaca_fascicularis	96.5
Macaca_mulatta	96.3
Macaca_nemestrina	96.6
Macaca_thibetana_thibetana	96.6
Malaclemys_terrapin_pileata	66.3
Manacus_candei	68.9
Manacus_vitellinus	71.1
Mandrillus_leucophaeus	79.8
Manis_pentadactyla	72.5
Marmota_flaviventris	86.1
Marmota_marmota_marmota	28.4
Mastacembelus_armatus	61.6
Mastomys_coucha	80.7
Mauremys_mutica	66.4
Mauremys_reevesii	66.3
Maylandia_zebra	60.7
Megalobrama_amblycephala	58.0
Megalops_cyprinoides	60.6
Melanerpes_formicivorus	67.0
Melanotaenia_boesemani	60.0
Meleagris_gallopavo	66.4
Meles_meles	80.5
Melopsittacus_undulatus	66.2
Melospiza_georgiana	68.6
Melospiza_melodia_melodia	68.4
Melozone_crissalis	68.5
Meriones_unguiculatus	82.5
Mesocricetus_auratus	81.5
Mesoplodon_densirostris	82.9
Microcaecilia_unicolor	63.0
Microcebus_murinus	86.5
Micropterus_dolomieu	61.4
Micropterus_salmoides	61.1
Microtus_ochrogaster	75.5
Microtus_oregoni	65.7
Miniopterus_natalensis	79.7
Mirounga_angustirostris	78.4
Mirounga_leonina	85.6
Misgurnus_anguillicaudatus	57.9
Mobula_hypostoma	56.6
Molossus_molossus	79.4
Molothrus_aeneus	68.1
Molothrus_ater	68.1
Monodelphis_domestica	71.5
Monodon_monoceros	74.5
Monopterus_albus	62.1
Morone_saxatilis	61.6
Moschus_berezovskii	84.4
Motacilla_alba_alba	67.0
Mugil_cephalus	64.1
Muntiacus_reevesi	84.9
Mus_caroli	82.1
Mus_musculus	81.8
Mus_pahari	77.6
Mustela_erminea	86.3
Mustela_lutreola	85.5
Mustela_nigripes	84.4
Mustela_putorius_furo	85.4
Myiozetetes_cayanensis	70.8
Myodes_glareolus	82.6
Myotis_brandtii	60.6
Myotis_daubentonii	82.3
Myotis_davidii	76.6
Myotis_lucifugus	32.4
Myotis_myotis	84.1
Myotis_yumanensis	81.4
Myripristis_murdjan	60.8
Myxocyprinus_asiaticus	54.0
Nannospalax_galili	82.1
Nanorana_parkeri	53.7
Narcine_bancroftii	55.4
Nematolebias_whitei	59.0
Neoarius_graeffei	56.9
Neofelis_nebulosa	86.6
Neogale_vison	84.4
Neolamprologus_brichardi	61.3
Neophocaena_asiaeorientalis_asiaeorientalis	86.0
Neopsephotus_bourkii	66.8
Nerophis_ophidion	60.2
Nipponia_nippon	68.3
Nomascus_leucogenys	98.2
Nothobranchius_furzeri	57.8
Notolabrus_celidotus	58.7
Notothenia_coriiceps	50.5
Numida_meleagris	67.3
Nyctereutes_procyonoides	81.4
Nyctibius_grandis	68.1
Nycticebus_coucang	86.9
Ochotona_curzoniae	79.4
Ochotona_princeps	80.0
Octodon_degus	80.3
Odobenus_rosmarus_divergens	85.6
Odocoileus_virginianus	84.4
Oenanthe_melanoleuca	67.4
Oncorhynchus_gorbuscha	61.8
Oncorhynchus_kisutch	58.8
Onychostoma_macrolepis	58.4
Onychostruthus_taczanowskii	67.1
Orcinus_orca	87.1
Oreochromis_aureus	61.1
Oreochromis_niloticus	61.2
Ornithorhynchus_anatinus	70.3
Orycteropus_afer_afer	84.7
Oryctolagus_cuniculus	75.7
Oryx_dammah	84.3
Oryzias_latipes	62.3
Oryzias_melastigma	60.2
