species	ident
Accipiter_gentilis	72.5
Acinonyx_jubatus	90.7
Acomys_russatus	84.7
Agelaius_phoeniceus	72.2
Ailuropoda_melanoleuca	90.0
Alligator_mississippiensis	70.0
Alligator_sinensis	69.8
Amblyraja_radiata	55.0
Ambystoma_mexicanum	66.6
Ammospiza_caudacuta	73.6
Ammospiza_nelsoni	73.6
Anas_acuta	53.1
Anas_platyrhynchos	53.1
Anomalospiza_imberbis	72.2
Anser_cygnoides	71.9
Antechinus_flavipes	77.3
Aotus_nancymaae	95.9
Apaloderma_vittatum	69.9
Aphelocoma_coerulescens	71.9
Apodemus_sylvaticus	83.9
Aptenodytes_forsteri	71.0
Apteryx_mantelli	69.4
Apus_apus	73.0
Aquila_chrysaetos_chrysaetos	71.8
Artibeus_jamaicensis	71.3
Arvicanthis_niloticus	84.2
Arvicola_amphibius	85.9
Athene_cunicularia	71.1
Aythya_fuligula	72.6
Balaenoptera_acutorostrata	87.5
Balaenoptera_musculus	87.3
Balaenoptera_ricei	87.4
Balearica_regulorum_gibbericeps	70.0
Bombina_bombina	60.5
Bos_indicus_x_Bos_taurus	85.8
Bos_javanicus	85.7
Bos_mutus	85.6
Bos_taurus	85.5
Bubalus_bubalis	84.9
Bubalus_kerabau	85.2
Buceros_rhinoceros_silvestris	70.4
Budorcas_taxicolor	85.6
Bufo_bufo	62.3
Bufo_gargarizans	62.6
Calidris_pugnax	72.7
Callithrix_jacchus	93.1
Callorhinus_ursinus	90.8
Caloenas_nicobarica	50.5
Calypte_anna	73.7
Camarhynchus_parvulus	73.2
Camelus_bactrianus	89.6
Camelus_dromedarius	89.5
Camelus_ferus	89.4
Canis_lupus_dingo	89.8
Canis_lupus_familiaris	89.7
Capra_hircus	84.7
Capricornis_sumatraensis	85.5
Caretta_caretta	71.0
Cariama_cristata	71.9
Carlito_syrichta	92.3
Castor_canadensis	76.9
Catharus_ustulatus	72.0
Cavia_porcellus	88.7
Cebus_imitator	85.4
Centrocercus_urophasianus	70.6
Ceratotherium_simum_simum	72.7
Cercocebus_atys	96.0
Cervus_canadensis	86.0
Cervus_elaphus	86.6
Chaetura_pelagica	71.9
Chamaea_fasciata	73.9
Charadrius_vociferus	71.1
Chelonia_mydas	71.4
Chelonoidis_abingdonii	70.6
Chinchilla_lanigera	74.3
Chionomys_nivalis	85.8
Chiroxiphia_lanceolata	63.5
Chlorocebus_sabaeus	97.0
Choloepus_didactylus	83.8
Chroicocephalus_ridibundus	70.3
Chrysemys_picta_bellii	70.6
Chrysochloris_asiatica	83.8
Cinclus_cinclus	73.0
Colius_striatus	71.0
Colobus_angolensis_palliatus	96.8
Columba_livia	50.2
Condylura_cristata	90.5
Corapipo_altera	63.7
Corvus_brachyrhynchos	71.2
Corvus_cornix_cornix	71.2
Corvus_hawaiiensis	71.7
Corvus_moneduloides	71.5
Coturnix_japonica	69.8
Cricetulus_griseus	85.5
Crocodylus_porosus	69.6
Cuculus_canorus	71.9
Cyanistes_caeruleus	73.2
Cygnus_atratus	72.3
Cygnus_olor	53.0
Cynocephalus_volans	90.1
Cyrtonyx_montezumae	70.2
Dama_dama	86.7
Dasypus_novemcinctus	83.8
Delphinapterus_leucas	88.0
Delphinus_delphis	88.2
Dendropsophus_ebraccatus	61.0
Dermochelys_coriacea	70.6
Desmodus_rotundus	87.3
Diceros_bicornis_minor	90.1
Dipodomys_merriami	85.0
Dipodomys_ordii	84.5
Dipodomys_spectabilis	84.6
Dromaius_novaehollandiae	71.3
Dromiciops_gliroides	80.2
Dryobates_pubescens	72.0
Echinops_telfairi	75.5
Egretta_garzetta	72.5
Elephantulus_edwardii	84.4
Elephas_maximus_indicus	88.3
Eleutherodactylus_coqui	61.5
Empidonax_traillii	66.4
Emydura_macquarii_macquarii	70.3
Emys_orbicularis	71.2
Enhydra_lutris_kenyoni	89.3
Eptesicus_fuscus	87.9
Equus_asinus	78.8
Equus_caballus	78.9
Equus_przewalskii	79.0
Equus_quagga	89.7
Erinaceus_europaeus	74.7
Eschrichtius_robustus	87.7
Eubalaena_glacialis	88.2
Eulemur_rufifrons	92.6
Eumetopias_jubatus	90.7
Eurypyga_helias	70.0
Falco_biarmicus	71.1
Falco_cherrug	71.1
Falco_naumanni	71.2
Falco_peregrinus	71.1
Falco_rusticolus	71.1
Felis_catus	90.6
Ficedula_albicollis	73.4
Fukomys_damarensis	89.5
Galeopterus_variegatus	89.6
Gallus_gallus	70.7
Gavialis_gangeticus	69.5
Gavia_stellata	71.1
Geospiza_fortis	73.2
Geotrypetes_seraphini	68.6
Globicephala_melas	88.2
Gopherus_evgoodei	70.9
Gopherus_flavomarginatus	70.8
Gorilla_gorilla_gorilla	99.4
Gracilinanus_agilis	81.8
Grammomys_surdaster	84.2
Grus_americana	70.4
Gymnogyps_californianus	71.1
Haemorhous_mexicanus	61.5
Haliaeetus_albicilla	72.4
Haliaeetus_leucocephalus	72.4
Halichoerus_grypus	90.6
Harpia_harpyja	71.3
Heterocephalus_glaber	88.8
Hippopotamus_amphibius_kiboko	89.1
Hipposideros_armiger	89.8
Hirundo_rustica	72.4
Homo_sapiens	100.0
Hyaena_hyaena	88.6
Hyla_sarda	60.4
Hylobates_moloch	97.9
Hyperolius_riggenbachi	62.9
Ictidomys_tridecemlineatus	89.9
Indicator_indicator	70.4
Jaculus_jaculus	87.1
Kogia_breviceps	88.2
Lagenorhynchus_albirostris	88.0
Lagenorhynchus_obliquidens	88.1
Lagopus_leucura	70.7
Lagopus_muta	37.8
Lathamus_discolor	71.1
Leopardus_geoffroyi	90.8
Lepidothrix_coronata	66.6
Leptonychotes_weddellii	79.4
Leptosomus_discolor	71.4
