species	ident
Acinonyx_jubatus	90.1
Acomys_russatus	82.2
Agelaius_phoeniceus	66.6
Ailuropoda_melanoleuca	66.6
Alexandromys_fortis	83.6
Alligator_mississippiensis	71.3
Alligator_sinensis	66.7
Ambystoma_mexicanum	66.2
Ammospiza_caudacuta	66.2
Ammospiza_nelsoni	66.2
Anas_acuta	69.0
Anas_platyrhynchos	59.0
Anser_cygnoides	68.4
Antechinus_flavipes	81.6
Aotus_nancymaae	95.9
Apaloderma_vittatum	70.4
Aphelocoma_coerulescens	68.2
Apodemus_sylvaticus	85.3
Aptenodytes_forsteri	69.8
Apteryx_mantelli	71.1
Arvicanthis_niloticus	84.7
Arvicola_amphibius	85.3
Athene_cunicularia	46.7
Aythya_fuligula	68.1
Balaenoptera_acutorostrata	89.1
Balaenoptera_musculus	77.8
Balaenoptera_ricei	89.1
Balearica_regulorum_gibbericeps	69.8
Bison_bison_bison	89.0
Bombina_bombina	65.8
Bos_indicus_x_Bos_taurus	89.1
Bos_javanicus	89.0
Bos_mutus	89.0
Bos_taurus	89.1
Bubalus_bubalis	89.1
Bubalus_kerabau	78.3
Buceros_rhinoceros_silvestris	67.5
Budorcas_taxicolor	78.4
Callithrix_jacchus	94.0
Callorhinus_ursinus	66.4
Caloenas_nicobarica	60.9
Calypte_anna	69.0
Camelus_bactrianus	89.0
Camelus_dromedarius	85.9
Camelus_ferus	79.4
Canis_lupus_dingo	90.3
Canis_lupus_familiaris	85.9
Capra_hircus	88.8
Capricornis_sumatraensis	78.0
Caretta_caretta	72.9
Carlito_syrichta	77.6
Castor_canadensis	59.0
Catharus_ustulatus	59.1
Cavia_porcellus	87.3
Cebus_imitator	95.3
Centrocercus_urophasianus	70.2
Cercocebus_atys	60.5
Cervus_canadensis	89.2
Cervus_elaphus	89.1
Chaetura_pelagica	51.2
Chamaea_fasciata	53.8
Charadrius_vociferus	71.0
Chelonia_mydas	72.4
Chelonoidis_abingdonii	73.2
Chinchilla_lanigera	90.3
Chionomys_nivalis	85.4
Chlamydotis_macqueenii	68.8
Chlorocebus_sabaeus	97.3
Choloepus_didactylus	79.5
Chroicocephalus_ridibundus	69.2
Chrysemys_picta_bellii	72.9
Chrysochloris_asiatica	77.1
Cinclus_cinclus	67.0
Columba_livia	60.5
Condylura_cristata	87.1
Corapipo_altera	55.5
Corvus_brachyrhynchos	68.0
Corvus_cornix_cornix	68.0
Corvus_hawaiiensis	68.1
Corvus_kubaryi	68.0
Corvus_moneduloides	59.5
Coturnix_japonica	70.8
Cricetulus_griseus	86.2
Crocodylus_porosus	71.3
Cuculus_canorus	71.0
Cyanistes_caeruleus	69.2
Cygnus_atratus	68.8
Cygnus_olor	68.6
Cynocephalus_volans	71.4
Cyrtonyx_montezumae	70.5
Dama_dama	78.0
Delphinus_delphis	82.4
Dendropsophus_ebraccatus	63.5
Dermochelys_coriacea	72.5
Dipodomys_merriami	83.5
Dipodomys_ordii	88.3
Dipodomys_spectabilis	83.6
Dromaius_novaehollandiae	70.7
Dromiciops_gliroides	82.1
Dryobates_pubescens	70.1
Echinops_telfairi	84.4
Egretta_garzetta	69.7
Elephantulus_edwardii	86.6
Elephas_maximus_indicus	80.8
Eleutherodactylus_coqui	62.0
Emydura_macquarii_macquarii	73.9
Emys_orbicularis	73.1
Enhydra_lutris_kenyoni	88.9
Equus_asinus	65.7
Equus_caballus	65.7
Equus_przewalskii	65.7
Equus_quagga	65.7
Erinaceus_europaeus	88.0
Eubalaena_glacialis	78.8
Eulemur_rufifrons	91.5
Eumetopias_jubatus	66.2
Falco_biarmicus	66.2
Falco_cherrug	66.2
Falco_peregrinus	66.3
Falco_rusticolus	68.2
Felis_catus	90.0
Ficedula_albicollis	68.8
Fukomys_damarensis	89.6
Fulmarus_glacialis	69.2
Galeopterus_variegatus	69.6
Gallus_gallus	71.6
Gavialis_gangeticus	71.5
Gavia_stellata	65.8
Geospiza_fortis	67.0
Geotrypetes_seraphini	61.3
Globicephala_melas	82.6
Gopherus_evgoodei	73.1
Gopherus_flavomarginatus	72.6
Gorilla_gorilla_gorilla	99.4
Gracilinanus_agilis	77.3
Grammomys_surdaster	85.5
Grus_americana	69.5
Gymnogyps_californianus	69.8
Haemorhous_mexicanus	66.0
Haliaeetus_albicilla	66.7
Halichoerus_grypus	86.2
Harpia_harpyja	66.7
Heterocephalus_glaber	86.8
Hippopotamus_amphibius_kiboko	75.1
Hipposideros_armiger	88.1
Hirundo_rustica	66.6
Homo_sapiens	100.0
Hyaena_hyaena	85.4
Hyla_sarda	59.1
Hyperolius_riggenbachi	62.0
Ictidomys_tridecemlineatus	90.4
Indicator_indicator	68.8
Jaculus_jaculus	84.7
Lagenorhynchus_albirostris	85.0
Lagopus_leucura	70.0
Lagopus_muta	70.0
Lathamus_discolor	38.0
Lemur_catta	92.1
Leopardus_geoffroyi	90.0
Leptonychotes_weddellii	71.7
Leptosomus_discolor	67.8
Lepus_europaeus	87.2
Lontra_canadensis	88.4
Loxodonta_africana	78.5
Lutra_lutra	87.9
Lynx_canadensis	89.9
Lynx_rufus	89.9
Macaca_fascicularis	96.9
Macaca_mulatta	97.0
Macaca_nemestrina	83.0
Macaca_thibetana_thibetana	97.1
Malaclemys_terrapin_pileata	73.2
Mandrillus_leucophaeus	97.4
Manis_javanica	85.6
Manis_pentadactyla	85.2
Marmota_flaviventris	90.0
Marmota_marmota_marmota	89.6
Marmota_monax	90.0
Mastomys_coucha	84.2
Mauremys_mutica	72.4
Mauremys_reevesii	74.1
Melanerpes_formicivorus	68.9
Meleagris_gallopavo	70.5
Meles_meles	69.7
Melopsittacus_undulatus	60.1
Melospiza_georgiana	66.3
Melospiza_melodia_melodia	66.1
Melozone_crissalis	66.2
Meriones_unguiculatus	85.0
Mesocricetus_auratus	85.4
Mesoplodon_densirostris	88.7
Microcaecilia_unicolor	67.6
Microcebus_murinus	88.8
Microtus_ochrogaster	85.0
Microtus_oregoni	85.3
Mirounga_angustirostris	89.6
Mirounga_leonina	72.4
Molothrus_aeneus	65.2
Molothrus_ater	65.1
Monodelphis_domestica	80.5
Moschus_berezovskii	89.4
Motacilla_alba_alba	66.8
Muntiacus_reevesi	78.8
Mus_caroli	85.1
Mus_musculus	84.7
Mus_pahari	84.5
Mustela_erminea	88.6
Mustela_lutreola	77.6
Mustela_nigripes	77.7
Mustela_putorius_furo	72.6
Myiozetetes_cayanensis	67.9
Myodes_glareolus	83.9
Nannospalax_galili	87.3
Nanorana_parkeri	64.3
Neofelis_nebulosa	89.9
Neogale_vison	88.3
Neomonachus_schauinslandi	71.5
Neopsephotus_bourkii	31.2
Nestor_notabilis	70.3
Nipponia_nippon	70.2
Nothoprocta_perdicaria	65.3
Numida_meleagris	51.5
Nyctereutes_procyonoides	86.0
Nyctibius_grandis	68.4
Nycticebus_coucang	89.5
Ochotona_curzoniae	85.7
Ochotona_princeps	86.3
Octodon_degus	88.9
Odobenus_rosmarus_divergens	90.1
Odocoileus_virginianus	89.5
Oenanthe_melanoleuca	67.0
Onychomys_torridus	85.7
Onychostruthus_taczanowskii	67.6
Opisthocomus_hoazin	69.4
Orycteropus_afer_afer	78.9
Oryctolagus_cuniculus	88.9
Oryx_dammah	77.9
Otolemur_garnettii	89.2
Ovis_aries	88.5
Ovis_canadensis	88.5
Oxyura_jamaicensis	68.4
Pan_paniscus	99.1
Panthera_leo	90.1
Panthera_onca	90.1
Panthera_pardus	90.4
Panthera_tigris	89.9
Panthera_uncia	89.8
Pan_troglodytes	99.2
Papio_anubis	89.3
Parus_major	51.6
Passer_domesticus	46.3
Passer_montanus	68.8
Patagioenas_fasciata	70.6
Pelecanus_crispus	69.3
Pelobates_fuscus	61.9
Pelodiscus_sinensis	73.3
Perognathus_longimembris_pacificus	87.2
Peromyscus_californicus_insignis	85.4
Peromyscus_eremicus	83.5
Peromyscus_maniculatus_bairdii	85.4
Petaurus_breviceps_papuanus	80.2
Pezoporus_flaviventris	68.7
Pezoporus_occidentalis	67.8
Pezoporus_wallicus	68.7
Phacochoerus_africanus	67.7
Phaenicophaeus_curvirostris	71.0
Phaethon_lepturus	69.5
Phalacrocorax_carbo	70.0
Phascolarctos_cinereus	81.5
Phasianus_colchicus	71.6
Phoca_vitulina	86.3
Phocoena_phocoena	75.4
Phodopus_roborovskii	86.7
Piliocolobus_tephrosceles	75.7
Pleurodeles_waltl	66.4
Poecile_atricapillus	62.6
Pogoniulus_pusillus	69.4
Pongo_abelii	97.3
Pongo_pygmaeus	97.0
Prinia_subflava	45.1
Prionailurus_bengalensis	90.1
Prionailurus_viverrinus	90.0
Propithecus_coquereli	92.2
Psammomys_obesus	84.8
Pseudopodoces_humilis	68.6
Pterocles_gutturalis	69.8
Pteropus_alecto	87.9
Pteropus_giganteus	88.0
Pteropus_vampyrus	87.9
Puma_concolor	87.2
Puma_yagouaroundi	90.1
Pygoscelis_adeliae	68.9
Pyrgilauda_ruficollis	68.1
Rana_temporaria	61.0
Ranitomeya_imitator	60.0
Rattus_norvegicus	30.2
Rattus_rattus	84.9
Rhea_pennata	71.5
Rhinatrema_bivittatum	68.2
Rhinolophus_ferrumequinum	89.2
Rhinopithecus_bieti	81.3
Rhinopithecus_roxellana	72.2
Rissa_tridactyla	69.1
Rousettus_aegyptiacus	88.2
Saimiri_boliviensis	94.8
Sarcophilus_harrisii	81.5
Sciurus_carolinensis	74.6
Serinus_canaria	67.6
Sorex_araneus	84.6
Sorex_fumeus	85.8
Spea_bombifrons	62.0
Strigops_habroptila	68.8
Struthio_camelus	70.3
Sturnus_vulgaris	64.0
Suncus_etruscus	58.0
Suricata_suricatta	84.1
Sus_scrofa	70.2
Sylvia_atricapilla	66.0
Tachyglossus_aculeatus	75.3
Talpa_occidentalis	88.4
Tauraco_erythrolophus	71.3
Theropithecus_gelada	97.7
Tinamus_guttatus	63.2
Trachemys_scripta_elegans	73.3
Trachypithecus_francoisi	97.4
Trichechus_manatus_latirostris	88.8
Trichosurus_vulpecula	78.4
Tupaia_chinensis	52.4
Tympanuchus_pallidicinctus	70.0
Tyto_alba	70.0
Urocitellus_parryii	90.3
Ursus_americanus	86.4
Ursus_arctos	74.8
Ursus_maritimus	74.8
Vicugna_pacos	80.7
Vidua_chalybeata	69.0
Vidua_macroura	67.9
Vombatus_ursinus	81.7
Vulpes_lagopus	86.2
Vulpes_vulpes	90.4
Xenopus_tropicalis	63.7
Zalophus_californianus	89.2
Zonotrichia_albicollis	67.0
Zonotrichia_leucophrys_gambelii	66.9
