species	ident
Acanthisitta_chloris	65.4
Accipiter_gentilis	69.6
Acinonyx_jubatus	75.4
Acomys_russatus	76.5
Agelaius_phoeniceus	69.6
Ailuropoda_melanoleuca	73.7
Alexandromys_fortis	75.0
Alligator_mississippiensis	70.2
Alligator_sinensis	66.4
Amblyraja_radiata	65.8
Ambystoma_mexicanum	68.4
Ammospiza_caudacuta	69.5
Ammospiza_nelsoni	69.5
Anas_acuta	69.8
Anas_platyrhynchos	70.0
Anomalospiza_imberbis	69.1
Anser_cygnoides	69.9
Antechinus_flavipes	73.8
Antrostomus_carolinensis	65.4
Aotus_nancymaae	50.0
Aphelocoma_coerulescens	69.7
Apodemus_sylvaticus	75.9
Aptenodytes_forsteri	65.8
Apteryx_mantelli	69.2
Apteryx_rowi	69.2
Apus_apus	69.4
Aquila_chrysaetos_chrysaetos	69.7
Artibeus_jamaicensis	58.1
Arvicanthis_niloticus	75.3
Arvicola_amphibius	74.9
Athene_cunicularia	69.7
Aythya_fuligula	70.1
Balaenoptera_acutorostrata	75.3
Balaenoptera_musculus	75.9
Balaenoptera_ricei	76.1
Balearica_regulorum_gibbericeps	65.6
Bison_bison_bison	60.2
Bombina_bombina	68.5
Bos_indicus_x_Bos_taurus	65.1
Bos_javanicus	64.3
Bos_mutus	63.0
Bos_taurus	65.1
Bubalus_bubalis	71.4
Bubalus_kerabau	72.9
Budorcas_taxicolor	72.7
Bufo_bufo	68.3
Bufo_gargarizans	68.2
Calidris_pugnax	69.9
Callithrix_jacchus	83.9
Callorhinus_ursinus	70.5
Caloenas_nicobarica	69.8
Calypte_anna	70.0
Camarhynchus_parvulus	69.4
Camelus_dromedarius	76.2
Camelus_ferus	72.9
Canis_lupus_dingo	73.0
Canis_lupus_familiaris	73.0
Capra_hircus	72.5
Capricornis_sumatraensis	72.2
Caretta_caretta	71.0
Cariama_cristata	65.8
Carlito_syrichta	83.0
Castor_canadensis	41.2
Catharus_ustulatus	69.8
Cavia_porcellus	74.4
Cebus_imitator	88.2
Centrocercus_urophasianus	70.1
Ceratotherium_simum_simum	74.4
Cercocebus_atys	81.8
Cervus_canadensis	68.7
Cervus_elaphus	68.7
Chaetura_pelagica	65.2
Chamaea_fasciata	69.4
Charadrius_vociferus	65.3
Chelonia_mydas	70.8
Chelonoidis_abingdonii	70.7
Chinchilla_lanigera	68.6
Chionomys_nivalis	75.1
Chiroxiphia_lanceolata	60.6
Chlorocebus_sabaeus	85.8
Choloepus_didactylus	63.4
Chroicocephalus_ridibundus	69.8
Chrysemys_picta_bellii	70.3
Chrysochloris_asiatica	52.9
Cinclus_cinclus	68.8
Colius_striatus	69.1
Colobus_angolensis_palliatus	89.0
Columba_livia	69.8
Corapipo_altera	70.1
Corvus_brachyrhynchos	69.6
Corvus_cornix_cornix	69.6
Corvus_hawaiiensis	69.5
Corvus_kubaryi	69.6
Corvus_moneduloides	69.5
Coturnix_japonica	69.5
Cricetulus_griseus	74.7
Crocodylus_porosus	70.7
Cuculus_canorus	69.8
Cyanistes_caeruleus	65.4
Cygnus_atratus	69.9
Cygnus_olor	69.8
Cynocephalus_volans	83.2
Cyrtonyx_montezumae	69.9
Dama_dama	68.8
Dasypus_novemcinctus	69.6
Dendropsophus_ebraccatus	68.5
Dermochelys_coriacea	70.9
Desmodus_rotundus	47.5
Diceros_bicornis_minor	80.6
Dipodomys_merriami	73.1
Dipodomys_ordii	65.5
Dipodomys_spectabilis	73.7
Dromaius_novaehollandiae	69.8
Dromiciops_gliroides	73.4
Dryobates_pubescens	69.7
Echinops_telfairi	66.4
Egretta_garzetta	65.4
Elephantulus_edwardii	53.5
Elephas_maximus_indicus	78.2
Eleutherodactylus_coqui	68.0
Empidonax_traillii	69.7
Emydura_macquarii_macquarii	70.5
Emys_orbicularis	70.6
Enhydra_lutris_kenyoni	73.2
Eptesicus_fuscus	72.3
Equus_asinus	80.1
Equus_caballus	80.1
Equus_przewalskii	80.1
Equus_quagga	68.4
Erinaceus_europaeus	65.7
Eschrichtius_robustus	71.7
Eubalaena_glacialis	76.4
Eumetopias_jubatus	72.5
Eurypyga_helias	65.2
Falco_biarmicus	70.0
Falco_cherrug	70.0
Falco_naumanni	67.0
Falco_peregrinus	70.0
Falco_rusticolus	66.8
Felis_catus	67.4
Ficedula_albicollis	69.5
Fukomys_damarensis	69.2
Fulmarus_glacialis	66.0
Galeopterus_variegatus	82.1
Gallus_gallus	69.6
Gavialis_gangeticus	70.4
Gavia_stellata	65.4
Geospiza_fortis	61.0
Geotrypetes_seraphini	70.6
Gopherus_evgoodei	70.2
Gopherus_flavomarginatus	64.1
Gorilla_gorilla_gorilla	92.9
Gracilinanus_agilis	73.3
Grammomys_surdaster	74.2
Grus_americana	69.7
Gymnogyps_californianus	70.2
Haemorhous_mexicanus	69.3
Haliaeetus_albicilla	69.7
Haliaeetus_leucocephalus	69.8
Halichoerus_grypus	74.4
Harpia_harpyja	69.7
Hippopotamus_amphibius_kiboko	74.7
Hipposideros_armiger	72.6
Hirundo_rustica	69.3
Homo_sapiens	100.0
Hyaena_hyaena	76.6
