species	ident
Acanthisitta_chloris	68.8
Acanthochromis_polyacanthus	51.5
Accipiter_gentilis	63.4
Acinonyx_jubatus	76.7
Acomys_russatus	87.8
Agelaius_phoeniceus	68.2
Ailuropoda_melanoleuca	92.4
Alexandromys_fortis	86.0
Alligator_mississippiensis	73.7
Alligator_sinensis	73.2
Alosa_alosa	45.6
Alosa_sapidissima	45.6
Amblyraja_radiata	63.2
Ambystoma_mexicanum	63.9
Ammospiza_caudacuta	71.0
Ammospiza_nelsoni	71.0
Anas_acuta	44.9
Anas_platyrhynchos	65.2
Anguilla_anguilla	62.6
Anguilla_rostrata	61.1
Anomalospiza_imberbis	64.3
Anser_cygnoides	65.7
Antechinus_flavipes	82.8
Aotus_nancymaae	97.1
Apaloderma_vittatum	71.3
Aphelocoma_coerulescens	72.8
Apodemus_sylvaticus	87.8
Aptenodytes_forsteri	66.7
Apteryx_mantelli	68.0
Apteryx_rowi	53.5
Apus_apus	71.3
Aquila_chrysaetos_chrysaetos	65.8
Archocentrus_centrarchus	50.6
Artibeus_jamaicensis	93.0
Arvicanthis_niloticus	76.9
Arvicola_amphibius	86.0
Astatotilapia_calliptera	51.6
Astyanax_mexicanus	49.5
Athene_cunicularia	68.9
Austrofundulus_limnaeus	50.3
Aythya_fuligula	64.3
Balaenoptera_acutorostrata	93.5
Balaenoptera_musculus	93.8
Balaenoptera_ricei	93.8
Balearica_regulorum_gibbericeps	66.7
Bison_bison_bison	77.1
Bombina_bombina	60.7
Bos_indicus_x_Bos_taurus	91.9
Bos_javanicus	91.7
Bos_mutus	91.7
Bos_taurus	71.9
Bubalus_bubalis	91.4
Bubalus_kerabau	91.4
Buceros_rhinoceros_silvestris	67.9
Budorcas_taxicolor	91.7
Bufo_bufo	51.7
Bufo_gargarizans	59.7
Calidris_pugnax	69.5
Callithrix_jacchus	97.7
Caloenas_nicobarica	68.7
Calypte_anna	67.9
Camarhynchus_parvulus	70.7
Camelus_bactrianus	93.0
Camelus_dromedarius	93.0
Camelus_ferus	93.0
Canis_lupus_dingo	93.5
Canis_lupus_familiaris	93.5
Capra_hircus	91.9
Capricornis_sumatraensis	91.9
Carassius_auratus	56.3
Carassius_carassius	56.3
Carassius_gibelio	56.3
Caretta_caretta	73.2
Cariama_cristata	47.1
Carlito_syrichta	91.9
Castor_canadensis	92.2
Catharus_ustulatus	66.5
Cavia_porcellus	89.9
Cebus_imitator	97.1
Centrocercus_urophasianus	67.6
Ceratotherium_simum_simum	93.2
Cercocebus_atys	99.2
Cervus_canadensis	92.2
Cervus_elaphus	92.2
Chaetura_pelagica	40.2
Chamaea_fasciata	66.9
Chanodichthys_erythropterus	55.3
Chanos_chanos	55.9
Charadrius_vociferus	68.7
Chelonia_mydas	72.9
Chelonoidis_abingdonii	66.4
Chinchilla_lanigera	88.3
Chionomys_nivalis	86.3
Chiroxiphia_lanceolata	69.3
Chlamydotis_macqueenii	72.1
Chlorocebus_sabaeus	99.2
Choloepus_didactylus	91.2
Chroicocephalus_ridibundus	68.9
Chrysemys_picta_bellii	66.7
Chrysochloris_asiatica	90.1
Cinclus_cinclus	63.2
Clarias_gariepinus	60.0
Clupea_harengus	43.9
Colius_striatus	69.3
Colobus_angolensis_palliatus	99.0
Colossoma_macropomum	56.3
Columba_livia	65.8
Condylura_cristata	91.9
Corapipo_altera	69.5
Coregonus_clupeaformis	54.5
Corvus_brachyrhynchos	51.7
Corvus_cornix_cornix	71.8
Corvus_hawaiiensis	72.5
Corvus_kubaryi	72.5
Corvus_moneduloides	72.5
Coturnix_japonica	67.6
Cricetulus_griseus	89.1
Crocodylus_porosus	72.1
Ctenopharyngodon_idella	23.0
Cuculus_canorus	61.6
Cyanistes_caeruleus	71.3
Cygnus_atratus	54.5
Cygnus_olor	66.0
Cynocephalus_volans	94.3
Cynoglossus_semilaevis	53.3
Cyprinodon_variegatus	55.3
Cyrtonyx_montezumae	65.9
Dama_dama	92.2
Danio_aesculapii	57.3
Danio_rerio	57.5
Dasypus_novemcinctus	91.1
Delphinapterus_leucas	93.8
