species	ident
Accipiter_gentilis	57.7
Acinonyx_jubatus	84.5
Acomys_russatus	77.2
Ailuropoda_melanoleuca	84.8
Alexandromys_fortis	77.7
Alligator_mississippiensis	67.4
Alligator_sinensis	69.6
Amblyraja_radiata	66.5
Ambystoma_mexicanum	66.3
Anas_acuta	68.3
Anas_platyrhynchos	62.6
Anomalospiza_imberbis	67.7
Anser_cygnoides	68.5
Antechinus_flavipes	72.8
Aotus_nancymaae	80.6
Aphelocoma_coerulescens	62.4
Apodemus_sylvaticus	77.3
Aptenodytes_forsteri	63.7
Apteryx_mantelli	68.0
Apus_apus	68.0
Aquila_chrysaetos_chrysaetos	64.8
Artibeus_jamaicensis	77.3
Arvicanthis_niloticus	77.2
Arvicola_amphibius	77.5
Athene_cunicularia	63.4
Aythya_fuligula	67.9
Balaenoptera_acutorostrata	77.9
Balaenoptera_musculus	77.9
Balaenoptera_ricei	77.9
Bison_bison_bison	75.7
Bombina_bombina	67.6
Bos_indicus_x_Bos_taurus	84.8
Bos_javanicus	84.8
Bos_mutus	77.6
Bos_taurus	84.7
Bubalus_bubalis	84.7
Bubalus_kerabau	77.6
Budorcas_taxicolor	77.7
Bufo_bufo	67.7
Bufo_gargarizans	67.8
Calidris_pugnax	68.4
Callithrix_jacchus	80.4
Callorhinus_ursinus	77.5
Caloenas_nicobarica	69.0
Calypte_anna	68.6
Camarhynchus_parvulus	66.9
Camelus_bactrianus	77.6
Camelus_dromedarius	84.9
Camelus_ferus	77.6
Canis_lupus_dingo	84.8
Capra_hircus	77.5
Capricornis_sumatraensis	84.7
Caretta_caretta	70.0
Carlito_syrichta	86.3
Castor_canadensis	78.8
Catharus_ustulatus	68.2
Cavia_porcellus	76.8
Cebus_imitator	80.5
Centrocercus_urophasianus	67.4
Ceratotherium_simum_simum	78.2
Cercocebus_atys	90.2
Cervus_canadensis	84.8
Cervus_elaphus	84.8
Chaetura_pelagica	61.1
Chamaea_fasciata	47.1
Charadrius_vociferus	68.7
Chelonia_mydas	70.0
Chelonoidis_abingdonii	69.9
Chinchilla_lanigera	77.1
Chionomys_nivalis	84.9
Chiroxiphia_lanceolata	67.6
Chlorocebus_sabaeus	90.3
Choloepus_didactylus	76.8
Chroicocephalus_ridibundus	67.9
Chrysemys_picta_bellii	69.7
Cinclus_cinclus	58.9
Colius_striatus	68.7
Colobus_angolensis_palliatus	75.0
Columba_livia	68.2
Condylura_cristata	78.9
Corapipo_altera	67.6
Corvus_brachyrhynchos	60.5
Corvus_cornix_cornix	63.6
Corvus_hawaiiensis	69.5
Corvus_kubaryi	69.4
Corvus_moneduloides	63.6
Coturnix_japonica	35.2
Crocodylus_porosus	57.5
Cuculus_canorus	68.2
Cygnus_atratus	68.4
Cygnus_olor	68.4
Cynocephalus_volans	86.3
Cyrtonyx_montezumae	67.6
Dama_dama	77.7
Dasypus_novemcinctus	76.6
Delphinapterus_leucas	77.3
Delphinus_delphis	74.7
Dendropsophus_ebraccatus	67.6
