species	ident
Acanthochromis_polyacanthus	62.0
Acanthopagrus_latus	62.1
Accipiter_gentilis	66.2
Acinonyx_jubatus	86.4
Agelaius_phoeniceus	67.8
Ailuropoda_melanoleuca	79.3
Alexandromys_fortis	84.7
Alligator_mississippiensis	70.6
Alligator_sinensis	53.4
Alosa_alosa	62.0
Alosa_sapidissima	62.0
Ambystoma_mexicanum	67.7
Amia_calva	64.2
Ammospiza_caudacuta	67.3
Ammospiza_nelsoni	67.3
Amphiprion_ocellaris	60.5
Anabas_testudineus	60.7
Anarrhichthys_ocellatus	57.5
Anas_acuta	47.0
Anas_platyrhynchos	47.2
Anguilla_anguilla	60.8
Anguilla_rostrata	60.8
Anomalospiza_imberbis	63.5
Anoplopoma_fimbria	61.1
Anser_cygnoides	56.3
Antechinus_flavipes	73.6
Antennarius_striatus	61.3
Aotus_nancymaae	94.2
Aphelocoma_coerulescens	66.4
Apodemus_sylvaticus	83.9
Apteryx_mantelli	66.9
Apteryx_rowi	67.0
Apus_apus	67.1
Aquila_chrysaetos_chrysaetos	66.6
Archocentrus_centrarchus	60.4
Artibeus_jamaicensis	84.6
Arvicanthis_niloticus	85.7
Arvicola_amphibius	85.4
Astatotilapia_calliptera	59.3
Astyanax_mexicanus	60.2
Athene_cunicularia	50.7
Austrofundulus_limnaeus	61.8
Aythya_fuligula	62.7
Balaenoptera_acutorostrata	85.7
Balaenoptera_ricei	85.7
Betta_splendens	62.3
Bison_bison_bison	79.4
Boleophthalmus_pectinirostris	62.5
Bombina_bombina	62.5
Bos_indicus	59.0
Bos_indicus_x_Bos_taurus	83.9
Bos_javanicus	84.6
Bos_mutus	83.9
Bos_taurus	84.8
Brachionichthys_hirsutus	52.2
Brachyistius_frenatus	63.3
Brienomyrus_brachyistius	58.0
Bubalus_bubalis	83.8
Bubalus_kerabau	76.1
Buceros_rhinoceros_silvestris	66.8
Budorcas_taxicolor	83.7
Bufo_bufo	61.5
Bufo_gargarizans	61.4
Calidris_pugnax	67.7
Callithrix_jacchus	94.0
Callorhinchus_milii	60.7
Callorhinus_ursinus	86.4
Caloenas_nicobarica	30.2
Calypte_anna	66.2
Camarhynchus_parvulus	67.2
Camelus_bactrianus	80.3
Camelus_dromedarius	79.8
Camelus_ferus	84.8
Canis_lupus_dingo	75.8
Canis_lupus_familiaris	75.8
Capra_hircus	83.7
Capricornis_sumatraensis	85.7
Carassius_auratus	60.8
Carassius_carassius	61.0
Carassius_gibelio	60.9
Carcharodon_carcharias	58.9
Caretta_caretta	62.1
Cariama_cristata	63.7
Carlito_syrichta	82.5
Castor_canadensis	82.5
Catharus_ustulatus	67.4
Cavia_porcellus	87.0
Cebidichthys_violaceus	61.1
Cebus_imitator	94.0
Centrocercus_urophasianus	65.5
Centropristis_striata	62.3
Cercocebus_atys	95.5
Cervus_canadensis	83.4
Chiloscyllium_plagiosum	60.8
Chinchilla_lanigera	80.4
Chiroxiphia_lanceolata	67.3
Chlorocebus_sabaeus	91.6
Choloepus_didactylus	86.0
Chroicocephalus_ridibundus	68.3
Chrysemys_picta_bellii	69.3
Chrysochloris_asiatica	82.4
Cinclus_cinclus	67.2
Clarias_gariepinus	58.3
Clinocottus_analis	59.3
Clupea_harengus	61.6
Colius_striatus	66.3
Colobus_angolensis_palliatus	59.1
Cololabis_saira	62.9
Colossoma_macropomum	58.9
Columba_livia	65.2
Conger_conger	62.0
Corapipo_altera	66.8
Corvus_brachyrhynchos	63.5
Corvus_cornix_cornix	66.7
Corvus_hawaiiensis	51.9
Corvus_moneduloides	66.6
Corythoichthys_intestinalis	61.4
Cottoperca_gobio	61.1
Coturnix_japonica	65.2
Ctenopharyngodon_idella	60.0
Cuculus_canorus	64.7
Cyanistes_caeruleus	66.9
Cyclopterus_lumpus	61.0
