species	ident
Acanthisitta_chloris	46.5
Acanthochromis_polyacanthus	41.0
Acanthopagrus_latus	43.1
Accipiter_gentilis	46.5
Acinonyx_jubatus	81.2
Acipenser_ruthenus	40.7
Acomys_russatus	77.9
Agelaius_phoeniceus	43.7
Ailuropoda_melanoleuca	81.9
Alexandromys_fortis	77.6
Alligator_mississippiensis	46.8
Alligator_sinensis	45.2
Alosa_alosa	40.1
Alosa_sapidissima	40.1
Amblyraja_radiata	39.8
Ambystoma_mexicanum	51.9
Amia_calva	50.6
Ammospiza_caudacuta	44.1
Ammospiza_nelsoni	44.0
Amphiprion_ocellaris	41.3
Anabas_testudineus	42.0
Anarrhichthys_ocellatus	42.8
Anas_acuta	48.0
Anas_platyrhynchos	45.5
Anguilla_anguilla	48.4
Anguilla_rostrata	48.4
Anomalospiza_imberbis	45.1
Anoplopoma_fimbria	42.2
Anser_cygnoides	46.0
Antechinus_flavipes	54.8
Antennarius_striatus	41.5
Aotus_nancymaae	35.8
Aphelocoma_coerulescens	45.5
Apodemus_sylvaticus	76.4
Aptenodytes_forsteri	40.0
Apteryx_mantelli	47.4
Aquila_chrysaetos_chrysaetos	47.7
Archocentrus_centrarchus	42.4
Artibeus_jamaicensis	72.9
Arvicanthis_niloticus	76.5
Arvicola_amphibius	76.9
Astatotilapia_calliptera	40.3
Astyanax_mexicanus	42.4
Austrofundulus_limnaeus	35.0
Aythya_fuligula	48.8
Balaenoptera_acutorostrata	82.5
Balaenoptera_musculus	82.5
Balaenoptera_ricei	83.4
Betta_splendens	42.7
Bison_bison_bison	79.5
Boleophthalmus_pectinirostris	43.9
Bombina_bombina	40.8
Bos_javanicus	79.4
Bos_mutus	79.5
Bos_taurus	79.5
Brachionichthys_hirsutus	37.2
Brachyistius_frenatus	40.9
Brienomyrus_brachyistius	47.3
Bubalus_bubalis	79.3
Bubalus_kerabau	79.5
Budorcas_taxicolor	78.6
Bufo_bufo	43.5
Bufo_gargarizans	44.7
Calidris_pugnax	42.6
Callithrix_jacchus	37.6
Callorhinchus_milii	37.6
Callorhinus_ursinus	82.7
Caloenas_nicobarica	46.2
Calypte_anna	46.9
Camarhynchus_parvulus	45.5
Camelus_bactrianus	82.3
Camelus_dromedarius	82.1
Camelus_ferus	82.3
Canis_lupus_dingo	79.3
Canis_lupus_familiaris	71.8
Capra_hircus	79.1
Capricornis_sumatraensis	79.2
Carcharodon_carcharias	36.9
Caretta_caretta	50.7
Carlito_syrichta	88.4
Catharus_ustulatus	45.2
Cavia_porcellus	75.9
Cebidichthys_violaceus	44.2
Cebus_imitator	92.7
Centrocercus_urophasianus	43.8
Centropristis_striata	39.6
Ceratotherium_simum_simum	81.7
Cercocebus_atys	95.7
Cervus_canadensis	80.3
Cervus_elaphus	80.5
Chamaea_fasciata	45.0
Channa_argus	42.2
Chanodichthys_erythropterus	39.9
Chanos_chanos	47.2
Charadrius_vociferus	43.6
Cheilinus_undulatus	40.1
Chelmon_rostratus	42.9
Chelonia_mydas	51.8
Chelonoidis_abingdonii	45.4
Chiloscyllium_plagiosum	37.1
Chinchilla_lanigera	52.6
Chionomys_nivalis	76.7
Chiroxiphia_lanceolata	46.5
Chlorocebus_sabaeus	87.7
Choloepus_didactylus	79.5
Chroicocephalus_ridibundus	20.5
Chrysemys_picta_bellii	34.8
Chrysochloris_asiatica	77.4
Cinclus_cinclus	45.7
Clarias_gariepinus	43.0
Clinocottus_analis	38.5
Clupea_harengus	45.4
Colius_striatus	52.6
Colobus_angolensis_palliatus	95.7
Cololabis_saira	45.9
Colossoma_macropomum	48.1
Columba_livia	46.8
Condylura_cristata	80.1
Conger_conger	47.2
Corvus_brachyrhynchos	45.6
Corvus_cornix_cornix	45.6
Corvus_hawaiiensis	45.6
Corvus_moneduloides	45.6
Corythoichthys_intestinalis	42.6
Cottoperca_gobio	44.9
Coturnix_japonica	46.0
Cricetulus_griseus	77.5
Crocodylus_porosus	51.5
Ctenopharyngodon_idella	40.8
Cuculus_canorus	33.5
Cyanistes_caeruleus	46.0
Cyclopterus_lumpus	45.1
Cygnus_atratus	46.8
Cygnus_olor	37.6
Cynocephalus_volans	87.0
Cynoglossus_semilaevis	47.7
Cyprinodon_tularosa	41.7
Cyprinodon_variegatus	41.8
Cyrtonyx_montezumae	45.1
Dama_dama	80.6
Danio_rerio	41.1
Dasypus_novemcinctus	50.2
Delphinapterus_leucas	81.5
Delphinus_delphis	81.9
Dendropsophus_ebraccatus	46.5
Denticeps_clupeoides	43.9
Dermochelys_coriacea	47.0
Desmodus_rotundus	73.1
Dicentrarchus_labrax	41.8
Diceros_bicornis_minor	82.5
Dipodomys_merriami	81.2
Dipodomys_ordii	80.5
Dipodomys_spectabilis	81.1
Doryrhamphus_excisus	42.0
Dromaius_novaehollandiae	48.1
Dromiciops_gliroides	60.4
Dunckerocampus_dactyliophorus	42.4
Echeneis_naucrates	43.5
Echinops_telfairi	67.0
Egretta_garzetta	46.5
Electrophorus_electricus	40.8
Eleginops_maclovinus	44.5
Elephantulus_edwardii	71.6
Elephas_maximus_indicus	82.0
Eleutherodactylus_coqui	47.2
Embiotoca_jacksoni	43.6
Empidonax_traillii	45.4
Emydura_macquarii_macquarii	44.4
Emys_orbicularis	43.6
Engraulis_encrasicolus	46.2
Enhydra_lutris_kenyoni	81.4
Entelurus_aequoreus	42.6
Epinephelus_fuscoguttatus	37.5
Epinephelus_lanceolatus	37.4
Epinephelus_moara	41.6
Eptesicus_fuscus	61.5
Equus_asinus	71.7
Equus_caballus	71.8
