species	ident
Acanthochromis_polyacanthus	57.4
Acanthopagrus_latus	56.9
Accipiter_gentilis	57.7
Acinonyx_jubatus	74.5
Acomys_russatus	80.5
Ailuropoda_melanoleuca	55.0
Alexandromys_fortis	76.2
Alligator_mississippiensis	57.8
Amblyraja_radiata	57.1
Ambystoma_mexicanum	58.4
Amia_calva	60.7
Amphiprion_ocellaris	57.3
Anabas_testudineus	57.3
Anarrhichthys_ocellatus	58.6
Anas_acuta	50.2
Anas_platyrhynchos	46.0
Anguilla_rostrata	61.3
Anoplopoma_fimbria	56.7
Anser_cygnoides	52.4
Antechinus_flavipes	59.8
Antennarius_striatus	57.0
Aotus_nancymaae	89.3
Apodemus_sylvaticus	79.8
Aptenodytes_forsteri	50.3
Apteryx_mantelli	57.3
Apus_apus	60.3
Aquila_chrysaetos_chrysaetos	57.1
Archocentrus_centrarchus	57.0
Artibeus_jamaicensis	76.8
Arvicanthis_niloticus	79.1
Arvicola_amphibius	79.5
Astatotilapia_calliptera	57.1
Astyanax_mexicanus	62.8
Athene_cunicularia	41.2
Aythya_fuligula	54.3
Balaenoptera_acutorostrata	75.2
Balaenoptera_musculus	80.4
Balaenoptera_ricei	80.5
Betta_splendens	57.2
Boleophthalmus_pectinirostris	57.1
Bombina_bombina	56.0
Bos_indicus_x_Bos_taurus	80.1
Bos_javanicus	80.3
Bos_mutus	80.1
Bos_taurus	80.4
Brachyistius_frenatus	58.0
Brienomyrus_brachyistius	62.1
Bubalus_bubalis	79.3
Bubalus_kerabau	80.5
Budorcas_taxicolor	81.0
Bufo_bufo	61.8
Bufo_gargarizans	61.2
Calidris_pugnax	51.1
Callithrix_jacchus	83.3
Callorhinchus_milii	58.2
Callorhinus_ursinus	24.6
Calypte_anna	37.5
Camelus_bactrianus	69.6
Camelus_dromedarius	67.8
Camelus_ferus	73.0
Canis_lupus_dingo	78.5
Canis_lupus_familiaris	78.5
Capra_hircus	80.1
Capricornis_sumatraensis	79.6
Carcharodon_carcharias	57.5
Caretta_caretta	56.0
Carlito_syrichta	71.5
Castor_canadensis	82.3
Cavia_porcellus	79.9
Cebidichthys_violaceus	58.7
Cebus_imitator	89.8
Centrocercus_urophasianus	58.8
Centropristis_striata	56.8
Ceratotherium_simum_simum	26.2
Cercocebus_atys	87.9
Cervus_canadensis	81.1
Cervus_elaphus	81.0
Channa_argus	55.3
Chanodichthys_erythropterus	57.4
Chanos_chanos	58.5
Cheilinus_undulatus	57.0
Chelmon_rostratus	57.1
Chelonia_mydas	51.2
Chelonoidis_abingdonii	54.7
Chiloscyllium_plagiosum	57.1
Chinchilla_lanigera	80.1
Chionomys_nivalis	79.2
Chlorocebus_sabaeus	92.6
Choloepus_didactylus	76.2
Chroicocephalus_ridibundus	57.5
Chrysemys_picta_bellii	53.4
Chrysochloris_asiatica	66.7
Clarias_gariepinus	58.8
Clinocottus_analis	58.0
Clupea_harengus	20.0
Colius_striatus	58.6
Cololabis_saira	56.7
Colossoma_macropomum	59.1
Columba_livia	57.0
Condylura_cristata	32.2
Conger_conger	60.6
Corythoichthys_intestinalis	63.6
Cottoperca_gobio	59.3
Coturnix_japonica	58.9
Ctenopharyngodon_idella	58.3
Cuculus_canorus	53.8
Cyclopterus_lumpus	59.4
Cygnus_atratus	52.8
Cygnus_olor	52.2
Cynocephalus_volans	82.9
Cynoglossus_semilaevis	57.7
Cyprinodon_tularosa	55.3
Cyprinodon_variegatus	55.7
Cyprinus_carpio	59.6
Dama_dama	81.0
Danio_aesculapii	59.8
Danio_rerio	59.6
Delphinapterus_leucas	74.6
Delphinus_delphis	74.2
Dendropsophus_ebraccatus	58.7
Denticeps_clupeoides	61.0
Dermochelys_coriacea	38.1
Desmodus_rotundus	80.4
Dicentrarchus_labrax	57.0
Diceros_bicornis_minor	81.6
Dipodomys_merriami	67.7
Dipodomys_ordii	56.9
Dipodomys_spectabilis	78.3
Doryrhamphus_excisus	63.3
Dromaius_novaehollandiae	56.7
Dromiciops_gliroides	61.1
Dryobates_pubescens	58.0
Dunckerocampus_dactyliophorus	63.3
Echeneis_naucrates	57.8
Echinops_telfairi	55.8
Electrophorus_electricus	58.8
Elephantulus_edwardii	74.9
Elephas_maximus_indicus	75.9
Eleutherodactylus_coqui	58.9
Embiotoca_jacksoni	58.1
Emydura_macquarii_macquarii	57.3
Emys_orbicularis	55.8
Enhydra_lutris_kenyoni	77.0
Entelurus_aequoreus	64.9
Epinephelus_fuscoguttatus	57.6
Epinephelus_lanceolatus	57.4
Epinephelus_moara	57.7
Eptesicus_fuscus	81.7
Equus_asinus	82.4
Equus_caballus	78.3
Equus_przewalskii	78.3
Equus_quagga	82.5
Erinaceus_europaeus	60.4
Erpetoichthys_calabaricus	55.4
Eschrichtius_robustus	80.4
Esox_lucius	56.5
Etheostoma_cragini	57.0
Etheostoma_spectabile	57.3
Eubalaena_glacialis	80.2
Eulemur_rufifrons	82.9
Eumetopias_jubatus	79.5
Falco_biarmicus	57.6
Falco_cherrug	57.6
Falco_naumanni	51.9
Falco_peregrinus	57.6
Falco_rusticolus	57.6
Felis_catus	74.3
Fukomys_damarensis	62.6
Fundulus_heteroclitus	60.8
Gadus_chalcogrammus	64.0
Gadus_macrocephalus	63.4
Gadus_morhua	63.8
Galeopterus_variegatus	47.0
Gallus_gallus	55.8
Gambusia_affinis	55.7
Gasterosteus_aculeatus	61.4
Gavia_stellata	60.7
Geotrypetes_seraphini	60.2
Globicephala_melas	75.6
Gopherus_evgoodei	43.7
Gopherus_flavomarginatus	54.2
Gorilla_gorilla_gorilla	91.9
Gouania_willdenowi	56.7
Gracilinanus_agilis	58.9
Grammomys_surdaster	79.0
Grus_americana	56.9
Gymnodraco_acuticeps	59.7
Gymnogyps_californianus	60.5
Haliaeetus_albicilla	55.8
Haliaeetus_leucocephalus	57.1
Halichoerus_grypus	79.2
Haplochromis_burtoni	56.9
Harpia_harpyja	56.0
Hemibagrus_wyckioides	57.4
Hemiscyllium_ocellatum	58.8
Heptranchias_perlo	42.9
Heterocephalus_glaber	80.4
Hippocampus_comes	64.9
Hippocampus_zosterae	65.2
Hippoglossus_hippoglossus	57.9
Hippoglossus_stenolepis	57.7
Hippopotamus_amphibius_kiboko	78.0
Hipposideros_armiger	81.8
Homo_sapiens	100.0
Hoplias_malabaricus	59.2
Hyaena_hyaena	77.4
Hyla_sarda	52.4
Hylobates_moloch	94.7
Hypanus_sabinus	56.8
Hyperolius_riggenbachi	60.1
Hypomesus_transpacificus	56.2
Ictalurus_furcatus	57.4
Ictalurus_punctatus	55.2
