species	ident
Accipiter_gentilis	69.8
Acinonyx_jubatus	92.0
Acomys_russatus	88.0
Agelaius_phoeniceus	68.8
Ailuropoda_melanoleuca	91.9
Alexandromys_fortis	88.7
Alligator_mississippiensis	70.1
Alligator_sinensis	69.6
Amblyraja_radiata	51.3
Ambystoma_mexicanum	62.0
Ammospiza_caudacuta	69.3
Ammospiza_nelsoni	69.3
Anas_acuta	70.3
Anomalospiza_imberbis	69.6
Anser_cygnoides	69.7
Aotus_nancymaae	97.1
Apodemus_sylvaticus	88.7
Aptenodytes_forsteri	70.1
Apteryx_mantelli	70.3
Apus_apus	70.0
Aquila_chrysaetos_chrysaetos	70.2
Artibeus_jamaicensis	91.0
Arvicanthis_niloticus	89.3
Arvicola_amphibius	88.9
Athene_cunicularia	70.1
Aythya_fuligula	69.9
Balaenoptera_acutorostrata	92.0
Balaenoptera_musculus	92.3
Balaenoptera_ricei	91.9
Balearica_regulorum_gibbericeps	70.3
Bison_bison_bison	90.2
Bombina_bombina	61.5
Bos_indicus_x_Bos_taurus	90.2
Bos_javanicus	88.6
Bos_mutus	90.2
Bos_taurus	88.5
Bubalus_bubalis	90.1
Bubalus_kerabau	89.0
Budorcas_taxicolor	90.0
Calidris_pugnax	69.7
Callithrix_jacchus	93.4
Callorhinus_ursinus	92.2
Caloenas_nicobarica	69.6
Calypte_anna	69.9
Camarhynchus_parvulus	70.1
Camelus_bactrianus	91.2
Camelus_dromedarius	91.1
Camelus_ferus	91.1
Canis_lupus_dingo	91.8
Canis_lupus_familiaris	91.9
Capra_hircus	90.2
Capricornis_sumatraensis	90.1
Caretta_caretta	71.4
Cariama_cristata	70.1
Carlito_syrichta	85.1
Castor_canadensis	91.7
Catharus_ustulatus	70.4
Cavia_porcellus	89.3
Cebus_imitator	97.1
Centrocercus_urophasianus	69.7
Ceratotherium_simum_simum	93.0
Cercocebus_atys	98.0
Cervus_canadensis	90.3
Cervus_elaphus	90.3
Chaetura_pelagica	69.9
Chamaea_fasciata	70.2
Charadrius_vociferus	70.1
Chelonia_mydas	71.4
Chelonoidis_abingdonii	69.5
Chinchilla_lanigera	90.5
Chionomys_nivalis	89.1
Chiroxiphia_lanceolata	69.4
Chlorocebus_sabaeus	98.0
Choloepus_didactylus	90.2
Chroicocephalus_ridibundus	69.3
Chrysemys_picta_bellii	71.3
Chrysochloris_asiatica	89.9
Cinclus_cinclus	70.0
Colius_striatus	69.7
Colobus_angolensis_palliatus	97.9
Columba_livia	69.6
Condylura_cristata	90.5
Corapipo_altera	69.5
Corvus_brachyrhynchos	68.4
Corvus_cornix_cornix	70.0
Corvus_hawaiiensis	69.9
Corvus_kubaryi	70.1
Corvus_moneduloides	70.1
Coturnix_japonica	69.9
Cricetulus_griseus	89.5
Crocodylus_porosus	70.0
Cuculus_canorus	70.0
Cyanistes_caeruleus	70.2
Cygnus_atratus	69.5
Cygnus_olor	69.9
Cynocephalus_volans	94.1
Cyrtonyx_montezumae	68.3
Dama_dama	90.3
Dasypus_novemcinctus	88.3
Delphinapterus_leucas	92.1
Delphinus_delphis	91.8
Dendropsophus_ebraccatus	60.8
Dermochelys_coriacea	71.3
Desmodus_rotundus	91.1
Diceros_bicornis_minor	93.0
Dipodomys_ordii	83.1
Dipodomys_spectabilis	90.8
Dromaius_novaehollandiae	70.0
Dromiciops_gliroides	76.4
Dryobates_pubescens	69.5
Echinops_telfairi	88.3
Egretta_garzetta	68.2
Elephantulus_edwardii	86.5
Elephas_maximus_indicus	91.5
Eleutherodactylus_coqui	59.7
Empidonax_traillii	68.3
Emydura_macquarii_macquarii	70.8
Emys_orbicularis	71.5
Enhydra_lutris_kenyoni	92.1
Eptesicus_fuscus	90.0
Equus_asinus	93.2
Equus_caballus	93.2
Equus_przewalskii	93.2
Equus_quagga	93.2
Erinaceus_europaeus	88.3
Eschrichtius_robustus	92.1
Eubalaena_glacialis	92.1
Eulemur_rufifrons	94.0
Eumetopias_jubatus	92.2
Eurypyga_helias	68.8
Falco_biarmicus	70.1
Falco_cherrug	70.1
Falco_naumanni	70.1
Falco_peregrinus	70.1
Falco_rusticolus	70.1
Felis_catus	91.9
Ficedula_albicollis	69.8
Fukomys_damarensis	90.9
Fulmarus_glacialis	39.0
Galeopterus_variegatus	93.8
Gallus_gallus	70.3
Gavialis_gangeticus	70.1
Gavia_stellata	70.0
Geospiza_fortis	70.1
Geotrypetes_seraphini	63.7
Globicephala_melas	91.8
Gopherus_evgoodei	68.8
Gopherus_flavomarginatus	69.0
Gorilla_gorilla_gorilla	99.6
Gracilinanus_agilis	75.9
Grammomys_surdaster	89.2
Grus_americana	70.7
Gymnogyps_californianus	69.2
Haemorhous_mexicanus	69.9
Haliaeetus_albicilla	70.6
Haliaeetus_leucocephalus	70.6
Halichoerus_grypus	92.2
Harpia_harpyja	70.0
Heterocephalus_glaber	90.7
Hippopotamus_amphibius_kiboko	91.8
Hipposideros_armiger	91.5
Hirundo_rustica	70.1
Homo_sapiens	100.0
Hyaena_hyaena	92.1
Hyla_sarda	61.5
Hylobates_moloch	95.3
Hyperolius_riggenbachi	60.8
Ictidomys_tridecemlineatus	85.4
Indicator_indicator	68.8
Jaculus_jaculus	89.7
Kogia_breviceps	91.8
Lagenorhynchus_albirostris	87.8
Lagenorhynchus_obliquidens	91.8
Lagopus_leucura	70.1
Lagopus_muta	70.1
Lathamus_discolor	70.3
Lemur_catta	93.5
Leopardus_geoffroyi	91.9
Lepidothrix_coronata	69.6
Lepus_europaeus	87.4
Lipotes_vexillifer	91.8
Lonchura_striata	69.9
Lontra_canadensis	91.8
Loxodonta_africana	91.5
Lutra_lutra	91.9
Lynx_canadensis	92.0
Lynx_rufus	92.0
Macaca_fascicularis	97.9
Macaca_mulatta	98.0
Macaca_nemestrina	98.0
Macaca_thibetana_thibetana	98.0
Malaclemys_terrapin_pileata	71.8
Manacus_candei	69.7
Manacus_vitellinus	69.5
Mandrillus_leucophaeus	98.0
Manis_javanica	91.4
Manis_pentadactyla	91.0
Marmota_flaviventris	87.6
Marmota_marmota_marmota	68.5
Marmota_monax	87.7
Mastomys_coucha	89.1
Mauremys_mutica	71.9
Mauremys_reevesii	69.4
Melanerpes_formicivorus	68.8
Meleagris_gallopavo	70.7
Meles_meles	89.5
Melopsittacus_undulatus	69.8
Melospiza_georgiana	69.2
Melospiza_melodia_melodia	69.3
Melozone_crissalis	69.1
Meriones_unguiculatus	88.6
Merops_nubicus	70.1
Mesocricetus_auratus	89.4
Mesoplodon_densirostris	91.6
Microcebus_murinus	93.6
Microtus_ochrogaster	88.8
Microtus_oregoni	88.9
Miniopterus_natalensis	88.9
Mirounga_angustirostris	89.1
Mirounga_leonina	92.4
Molossus_molossus	90.5
