species	ident
Accipiter_gentilis	60.2
Acomys_russatus	81.5
Ailuropoda_melanoleuca	90.7
Alexandromys_fortis	81.4
Alligator_mississippiensis	53.3
Alligator_sinensis	54.2
Alosa_alosa	42.6
Alosa_sapidissima	40.0
Ambystoma_mexicanum	49.6
Amia_calva	39.7
Anas_acuta	55.3
Anas_platyrhynchos	55.4
Anser_cygnoides	55.6
Antechinus_flavipes	54.7
Aotus_nancymaae	94.3
Apodemus_sylvaticus	81.4
Apteryx_mantelli	63.5
Apteryx_rowi	61.5
Aquila_chrysaetos_chrysaetos	59.5
Arvicanthis_niloticus	52.5
Arvicola_amphibius	83.2
Astyanax_mexicanus	37.7
Aythya_fuligula	55.2
Balaenoptera_acutorostrata	90.4
Balaenoptera_musculus	90.4
Balaenoptera_ricei	90.5
Bombina_bombina	45.5
Bufo_bufo	45.2
Bufo_gargarizans	44.8
Calidris_pugnax	56.3
Callithrix_jacchus	93.5
Callorhinus_ursinus	90.0
Caloenas_nicobarica	56.0
Camelus_bactrianus	85.9
Camelus_dromedarius	85.8
Camelus_ferus	85.9
Carassius_auratus	39.9
Carassius_carassius	40.6
Carcharodon_carcharias	46.3
Caretta_caretta	63.0
Carlito_syrichta	63.9
Castor_canadensis	88.6
Cavia_porcellus	82.6
Cebus_imitator	92.5
Centrocercus_urophasianus	56.9
Ceratotherium_simum_simum	91.0
Cercocebus_atys	96.4
Cervus_canadensis	41.1
Cervus_elaphus	33.5
Chanodichthys_erythropterus	37.6
Chelonia_mydas	62.4
Chelonoidis_abingdonii	56.5
Chinchilla_lanigera	84.9
Chionomys_nivalis	82.9
Chlamydotis_macqueenii	57.8
Chlorocebus_sabaeus	96.8
Choloepus_didactylus	58.0
Chroicocephalus_ridibundus	50.1
Chrysemys_picta_bellii	61.7
Chrysochloris_asiatica	84.4
Clarias_gariepinus	32.5
Clupea_harengus	36.5
Colius_striatus	39.7
Colobus_angolensis_palliatus	96.7
Colossoma_macropomum	40.2
Columba_livia	56.2
Condylura_cristata	85.7
Conger_conger	42.3
Coturnix_japonica	56.1
Crocodylus_porosus	54.9
Ctenopharyngodon_idella	38.1
Cuculus_canorus	40.4
Cygnus_atratus	56.4
Cygnus_olor	54.5
Cynocephalus_volans	91.6
Dama_dama	65.8
Danio_aesculapii	43.0
Danio_rerio	43.3
Dasypus_novemcinctus	85.0
Delphinapterus_leucas	89.5
Delphinus_delphis	89.9
Dendropsophus_ebraccatus	41.2
Dermochelys_coriacea	60.5
Diceros_bicornis_minor	91.1
Dipodomys_merriami	87.0
Dipodomys_ordii	87.8
Dipodomys_spectabilis	87.3
Dromaius_novaehollandiae	62.4
Dromiciops_gliroides	63.5
Dryobates_pubescens	50.7
Egretta_garzetta	56.8
Electrophorus_electricus	42.8
Elephantulus_edwardii	87.3
Elephas_maximus_indicus	78.6
Eleutherodactylus_coqui	41.7
Emydura_macquarii_macquarii	56.5
Emys_orbicularis	62.2
Engraulis_encrasicolus	39.6
Enhydra_lutris_kenyoni	89.6
Eptesicus_fuscus	87.2
Equus_asinus	88.6
Equus_caballus	88.7
Equus_przewalskii	88.6
Equus_quagga	88.6
Erpetoichthys_calabaricus	41.0
Eschrichtius_robustus	90.4
Eubalaena_glacialis	89.9
Eulemur_rufifrons	91.4
Eumetopias_jubatus	90.4
Falco_biarmicus	48.3
Falco_cherrug	50.3
Falco_peregrinus	50.4
Falco_rusticolus	50.3
Fukomys_damarensis	68.9
Galeopterus_variegatus	90.4
Gallus_gallus	58.7
Gavialis_gangeticus	53.3
Geotrypetes_seraphini	51.6
Globicephala_melas	89.9
Gopherus_evgoodei	59.1
Gopherus_flavomarginatus	61.1
Gorilla_gorilla_gorilla	99.4
Gracilinanus_agilis	64.4
Grammomys_surdaster	82.3
Gymnogyps_californianus	57.4
Haliaeetus_albicilla	58.1
Haliaeetus_leucocephalus	44.5
Halichoerus_grypus	91.6
Harpia_harpyja	58.2
Hemibagrus_wyckioides	37.0
Heptranchias_perlo	47.3
Heterocephalus_glaber	88.7
Heterodontus_francisci	42.3
Hippopotamus_amphibius_kiboko	88.2
Hipposideros_armiger	88.2
Homo_sapiens	100.0
Hyaena_hyaena	89.3
Hyla_sarda	43.5
Hylobates_moloch	98.3
Hyperolius_riggenbachi	46.9
Ictalurus_furcatus	36.4
Ictalurus_punctatus	36.4
Ictidomys_tridecemlineatus	88.3
Indicator_indicator	54.9
Jaculus_jaculus	82.5
Kogia_breviceps	90.1
Labeo_rohita	38.7
Lagenorhynchus_albirostris	89.8
Lagenorhynchus_obliquidens	89.6
Lagopus_leucura	57.5
Lagopus_muta	57.8
Lathamus_discolor	58.0
Lemur_catta	91.3
