species	ident
Acanthisitta_chloris	48.0
Accipiter_gentilis	51.1
Acinonyx_jubatus	59.9
Agelaius_phoeniceus	49.2
Ailuropoda_melanoleuca	72.1
Alexandromys_fortis	57.0
Alligator_mississippiensis	47.2
Alligator_sinensis	47.5
Ambystoma_mexicanum	51.1
Ammospiza_caudacuta	48.8
Ammospiza_nelsoni	48.8
Anas_acuta	52.7
Anas_platyrhynchos	53.3
Anomalospiza_imberbis	49.6
Anser_cygnoides	52.0
Antrostomus_carolinensis	52.5
Aotus_nancymaae	76.6
Apaloderma_vittatum	52.1
Aphelocoma_coerulescens	46.8
Apodemus_sylvaticus	56.5
Aptenodytes_forsteri	51.6
Apteryx_mantelli	52.8
Apteryx_rowi	49.7
Apus_apus	51.0
Aquila_chrysaetos_chrysaetos	51.1
Arvicanthis_niloticus	63.4
Arvicola_amphibius	60.6
Athene_cunicularia	42.5
Aythya_fuligula	52.2
Balaenoptera_acutorostrata	72.7
Balaenoptera_musculus	72.7
Balaenoptera_ricei	72.5
Balearica_regulorum_gibbericeps	50.6
Bison_bison_bison	69.4
Bombina_bombina	54.8
Bos_indicus	69.6
Bos_indicus_x_Bos_taurus	69.6
Bos_javanicus	69.6
Bos_mutus	69.4
Bos_taurus	69.6
Bubalus_bubalis	69.9
Bubalus_kerabau	69.9
Budorcas_taxicolor	70.3
Bufo_bufo	54.0
Bufo_gargarizans	52.7
Calidris_pugnax	52.7
Callithrix_jacchus	66.7
Callorhinus_ursinus	70.9
Caloenas_nicobarica	50.1
Calypte_anna	52.6
Camarhynchus_parvulus	46.9
Camelus_bactrianus	70.5
Camelus_dromedarius	70.5
Camelus_ferus	70.5
Canis_lupus_dingo	12.0
Canis_lupus_familiaris	63.7
Capra_hircus	64.6
Capricornis_sumatraensis	62.6
Caretta_caretta	50.4
Cariama_cristata	52.8
Carlito_syrichta	70.1
Castor_canadensis	69.8
Catharus_ustulatus	50.2
Cavia_porcellus	64.5
Centrocercus_urophasianus	49.8
Ceratotherium_simum_simum	71.0
Cercocebus_atys	82.6
Cervus_canadensis	70.1
Cervus_elaphus	70.1
Chaetura_pelagica	50.8
Chamaea_fasciata	50.0
Charadrius_vociferus	54.9
Chelonia_mydas	50.0
Chinchilla_lanigera	66.7
Chionomys_nivalis	60.5
Chiroxiphia_lanceolata	49.8
Chlamydotis_macqueenii	53.1
Chlorocebus_sabaeus	76.5
Chroicocephalus_ridibundus	51.8
Chrysemys_picta_bellii	51.3
Chrysochloris_asiatica	67.1
Cinclus_cinclus	47.5
Colius_striatus	51.0
Colobus_angolensis_palliatus	79.8
Columba_livia	34.9
Corapipo_altera	51.0
Corvus_brachyrhynchos	46.7
Corvus_cornix_cornix	46.9
Corvus_hawaiiensis	49.4
Corvus_kubaryi	50.9
