species	ident
Accipiter_gentilis	48.9
Acinonyx_jubatus	77.6
Acomys_russatus	80.8
Agelaius_phoeniceus	57.0
Ailuropoda_melanoleuca	87.1
Alexandromys_fortis	80.0
Alligator_mississippiensis	57.7
Alligator_sinensis	54.0
Ammospiza_caudacuta	54.6
Ammospiza_nelsoni	54.6
Anas_acuta	55.3
Anas_platyrhynchos	55.1
Anser_cygnoides	53.5
Antechinus_flavipes	65.3
Aotus_nancymaae	92.5
Aphelocoma_coerulescens	53.6
Apodemus_sylvaticus	80.6
Aptenodytes_forsteri	52.7
Apteryx_rowi	54.4
Apus_apus	50.8
Aquila_chrysaetos_chrysaetos	50.6
Artibeus_jamaicensis	82.7
Arvicanthis_niloticus	81.2
Arvicola_amphibius	81.0
Aythya_fuligula	54.6
Balaenoptera_acutorostrata	86.9
Balaenoptera_musculus	73.1
Balaenoptera_ricei	86.3
Bison_bison_bison	84.8
Bombina_bombina	56.1
Bos_indicus	84.8
Bos_indicus_x_Bos_taurus	84.8
Bos_javanicus	84.7
Bos_mutus	85.0
Bos_taurus	84.8
Bubalus_bubalis	84.9
Bubalus_kerabau	84.8
Budorcas_taxicolor	85.2
Bufo_bufo	55.6
Bufo_gargarizans	55.8
Callithrix_jacchus	93.0
Callorhinus_ursinus	86.2
Camelus_bactrianus	85.6
Camelus_dromedarius	85.7
Camelus_ferus	85.6
Canis_lupus_dingo	85.0
Canis_lupus_familiaris	85.0
Capra_hircus	85.1
Capricornis_sumatraensis	84.2
Caretta_caretta	62.3
Carlito_syrichta	69.1
Castor_canadensis	85.7
Cavia_porcellus	83.4
Cebus_imitator	91.9
Centrocercus_urophasianus	52.7
Ceratotherium_simum_simum	87.3
Cercocebus_atys	96.9
Cervus_canadensis	84.7
Cervus_elaphus	84.7
Chamaea_fasciata	54.6
Chelonia_mydas	54.9
Chelonoidis_abingdonii	61.2
Chinchilla_lanigera	63.4
Chionomys_nivalis	81.1
Chlorocebus_sabaeus	96.5
Choloepus_didactylus	85.3
Chrysemys_picta_bellii	61.0
Chrysochloris_asiatica	79.5
Cinclus_cinclus	55.2
Colius_striatus	57.5
Colobus_angolensis_palliatus	96.5
Condylura_cristata	81.6
Corapipo_altera	56.4
Corvus_hawaiiensis	52.4
Corvus_kubaryi	52.9
Corvus_moneduloides	53.5
Coturnix_japonica	52.6
Cricetulus_griseus	80.6
Cygnus_atratus	53.8
Cygnus_olor	53.8
Cynocephalus_volans	88.0
Cyrtonyx_montezumae	55.3
Dama_dama	84.7
Dasypus_novemcinctus	46.0
Delphinapterus_leucas	72.2
Dendropsophus_ebraccatus	54.3
Dermochelys_coriacea	53.8
Desmodus_rotundus	83.3
Diceros_bicornis_minor	87.3
Dipodomys_merriami	78.3
Dipodomys_ordii	79.2
Dipodomys_spectabilis	78.8
Dromaius_novaehollandiae	53.5
Dromiciops_gliroides	64.9
Echinops_telfairi	73.6
Elephantulus_edwardii	77.8
Elephas_maximus_indicus	72.1
Eleutherodactylus_coqui	56.7
Empidonax_traillii	55.5
Emydura_macquarii_macquarii	61.9
Emys_orbicularis	61.1
Enhydra_lutris_kenyoni	84.5
Equus_asinus	83.8
Equus_quagga	56.4
Erinaceus_europaeus	75.4
