species	ident
Acanthisitta_chloris	71.6
Accipiter_gentilis	72.1
Acinonyx_jubatus	92.1
Acomys_russatus	87.0
Agelaius_phoeniceus	72.3
Ailuropoda_melanoleuca	92.4
Alligator_mississippiensis	71.8
Ammospiza_caudacuta	72.1
Ammospiza_nelsoni	72.0
Anas_acuta	71.2
Anas_platyrhynchos	71.6
Anomalospiza_imberbis	72.4
Anser_cygnoides	71.7
Antechinus_flavipes	79.4
Antrostomus_carolinensis	71.7
Aotus_nancymaae	96.4
Aphelocoma_coerulescens	72.6
Apodemus_sylvaticus	86.8
Apteryx_mantelli	71.8
Apteryx_rowi	71.4
Apus_apus	71.7
Aquila_chrysaetos_chrysaetos	71.8
Artibeus_jamaicensis	90.0
Arvicanthis_niloticus	87.9
Arvicola_amphibius	87.0
Athene_cunicularia	71.2
Aythya_fuligula	71.3
Balaenoptera_acutorostrata	91.9
Balaenoptera_musculus	91.9
Balaenoptera_ricei	91.8
Bison_bison_bison	90.2
Bombina_bombina	65.9
Bos_indicus_x_Bos_taurus	91.0
Bos_javanicus	91.1
Bos_taurus	91.1
Bubalus_bubalis	90.9
Bubalus_kerabau	91.0
Budorcas_taxicolor	91.0
Calidris_pugnax	71.1
Callithrix_jacchus	95.8
Callorhinus_ursinus	92.1
Caloenas_nicobarica	71.5
Calypte_anna	72.9
Camarhynchus_parvulus	72.1
Camelus_bactrianus	92.0
Camelus_dromedarius	91.9
Camelus_ferus	92.0
Canis_lupus_dingo	91.8
Canis_lupus_familiaris	91.8
Capra_hircus	90.9
Capricornis_sumatraensis	88.1
Caretta_caretta	73.0
Carlito_syrichta	79.8
Castor_canadensis	78.9
Catharus_ustulatus	72.6
Cavia_porcellus	89.5
Centrocercus_urophasianus	71.7
Ceratotherium_simum_simum	93.3
Cercocebus_atys	98.0
Cervus_canadensis	90.4
Cervus_elaphus	90.3
Chamaea_fasciata	72.3
Charadrius_vociferus	70.6
Chelonia_mydas	73.0
Chelonoidis_abingdonii	72.4
Chinchilla_lanigera	90.3
Chionomys_nivalis	87.5
Chiroxiphia_lanceolata	72.2
Chlamydotis_macqueenii	71.1
Chlorocebus_sabaeus	92.9
Choloepus_didactylus	91.0
Chroicocephalus_ridibundus	71.8
Chrysemys_picta_bellii	72.5
Cinclus_cinclus	72.2
Colius_striatus	71.7
