species	ident
Acanthisitta_chloris	71.1
Accipiter_gentilis	61.4
Acinonyx_jubatus	89.3
Acomys_russatus	83.1
Agelaius_phoeniceus	71.0
Ailuropoda_melanoleuca	89.0
Alexandromys_fortis	57.4
Alligator_mississippiensis	55.8
Alligator_sinensis	71.4
Amblyraja_radiata	57.4
Ammospiza_caudacuta	71.1
Ammospiza_nelsoni	71.1
Anas_acuta	70.7
Anas_platyrhynchos	70.8
Anomalospiza_imberbis	70.2
Anser_cygnoides	71.2
Antechinus_flavipes	77.8
Antrostomus_carolinensis	70.6
Aotus_nancymaae	95.6
Apaloderma_vittatum	70.9
Aphelocoma_coerulescens	70.4
Apodemus_sylvaticus	83.6
Aptenodytes_forsteri	70.8
Apteryx_mantelli	70.2
Apteryx_rowi	70.2
Apus_apus	70.9
Aquila_chrysaetos_chrysaetos	61.7
Artibeus_jamaicensis	86.3
Arvicanthis_niloticus	82.8
Arvicola_amphibius	83.4
Athene_cunicularia	70.7
Aythya_fuligula	70.2
Balaenoptera_acutorostrata	89.8
Balaenoptera_musculus	89.4
Balaenoptera_ricei	89.1
Balearica_regulorum_gibbericeps	71.3
Bison_bison_bison	88.1
Bos_indicus	70.9
Bos_indicus_x_Bos_taurus	88.3
Bos_javanicus	88.4
Bos_mutus	88.3
Bos_taurus	88.1
Bubalus_bubalis	88.1
Bubalus_kerabau	88.1
Buceros_rhinoceros_silvestris	69.8
Budorcas_taxicolor	88.1
Bufo_bufo	59.4
Bufo_gargarizans	60.9
Calidris_pugnax	72.0
Callithrix_jacchus	95.5
Callorhinus_ursinus	90.1
Caloenas_nicobarica	62.3
Calypte_anna	71.9
Camarhynchus_parvulus	71.2
Camelus_bactrianus	68.5
Camelus_dromedarius	89.6
Camelus_ferus	89.8
Canis_lupus_dingo	88.9
Canis_lupus_familiaris	88.9
Capra_hircus	88.4
Capricornis_sumatraensis	87.4
Caretta_caretta	73.9
Cariama_cristata	71.6
Carlito_syrichta	89.6
Catharus_ustulatus	70.8
Cavia_porcellus	86.3
Cebus_imitator	95.6
Centrocercus_urophasianus	68.6
Ceratotherium_simum_simum	90.5
Cercocebus_atys	97.5
Cervus_canadensis	87.0
Cervus_elaphus	87.0
Chaetura_pelagica	72.4
Chamaea_fasciata	72.3
Charadrius_vociferus	69.9
Chelonia_mydas	67.4
Chelonoidis_abingdonii	60.7
Chionomys_nivalis	82.9
Chiroxiphia_lanceolata	69.9
Chlorocebus_sabaeus	97.3
Choloepus_didactylus	89.4
Chroicocephalus_ridibundus	62.0
Chrysemys_picta_bellii	74.5
Chrysochloris_asiatica	67.7
Cinclus_cinclus	61.6
Colius_striatus	69.8
Colobus_angolensis_palliatus	96.8
Columba_livia	62.2
Condylura_cristata	87.9
Corapipo_altera	70.1
Corvus_brachyrhynchos	71.0
Corvus_cornix_cornix	70.8
Corvus_hawaiiensis	71.0
Corvus_kubaryi	71.0
Corvus_moneduloides	71.3
Coturnix_japonica	69.7
Cricetulus_griseus	85.8
Crocodylus_porosus	63.4
Cuculus_canorus	60.0
Cyanistes_caeruleus	71.4
Cygnus_atratus	71.6
Cygnus_olor	71.2
Cynocephalus_volans	82.1
Cyrtonyx_montezumae	71.5
Dama_dama	87.5
Dasypus_novemcinctus	87.9
Delphinapterus_leucas	88.6
Delphinus_delphis	89.1
Dendropsophus_ebraccatus	63.3
Dermochelys_coriacea	74.4
Desmodus_rotundus	86.7
Diceros_bicornis_minor	89.9
Dipodomys_merriami	84.3
Dipodomys_ordii	84.1
Dipodomys_spectabilis	84.3
Dromaius_novaehollandiae	71.5
Dromiciops_gliroides	77.1
Dryobates_pubescens	71.8
Echinops_telfairi	86.1
Egretta_garzetta	70.5
Elephantulus_edwardii	85.4
Elephas_maximus_indicus	83.2
Eleutherodactylus_coqui	59.6
Empidonax_traillii	69.2
Emydura_macquarii_macquarii	72.7
Emys_orbicularis	74.9
Enhydra_lutris_kenyoni	88.0
Eptesicus_fuscus	82.5
Equus_asinus	78.7
Equus_caballus	79.0
Equus_przewalskii	79.0
Equus_quagga	88.8
Erinaceus_europaeus	79.9
Eschrichtius_robustus	89.1
Eubalaena_glacialis	89.1
Eulemur_rufifrons	88.6
Eumetopias_jubatus	90.3
Eurypyga_helias	72.8
Falco_biarmicus	71.0
Falco_cherrug	71.0
Falco_naumanni	71.0
Falco_peregrinus	71.0
Falco_rusticolus	71.3
Felis_catus	89.6
Ficedula_albicollis	71.4
Fukomys_damarensis	84.1
Fulmarus_glacialis	69.7
Galeopterus_variegatus	91.1
Gallus_gallus	69.5
Gavialis_gangeticus	71.3
Gavia_stellata	69.4
Geospiza_fortis	71.0
Globicephala_melas	88.8
Gopherus_evgoodei	73.9
Gopherus_flavomarginatus	74.8
Gorilla_gorilla_gorilla	98.7
Gracilinanus_agilis	78.1
Grammomys_surdaster	82.7
Grus_americana	72.0
Gymnogyps_californianus	71.1
Haemorhous_mexicanus	71.6
Haliaeetus_albicilla	61.8
Haliaeetus_leucocephalus	70.3
Halichoerus_grypus	89.5
Harpia_harpyja	61.2
Heterocephalus_glaber	86.4
Hippopotamus_amphibius_kiboko	89.1
Hipposideros_armiger	77.4
Hirundo_rustica	69.6
Homo_sapiens	100.0
Hyaena_hyaena	88.3
Hyla_sarda	60.6
Hylobates_moloch	98.5
Hyperolius_riggenbachi	60.6
Ictidomys_tridecemlineatus	87.5
Indicator_indicator	71.0
Jaculus_jaculus	83.7
Kogia_breviceps	87.8
Lagenorhynchus_albirostris	88.9
Lagenorhynchus_obliquidens	88.8
Lagopus_leucura	68.4
Lagopus_muta	68.7
Lathamus_discolor	63.5
Lemur_catta	90.6
Leopardus_geoffroyi	89.8
Lepidothrix_coronata	70.5
Leptonychotes_weddellii	66.8
Leptosomus_discolor	44.3
Lepus_europaeus	85.9
Lethenteron_reissneri	50.3
Lonchura_striata	69.4
Lontra_canadensis	88.2
Loxodonta_africana	88.6
Lutra_lutra	88.0
Lynx_canadensis	89.3
Lynx_rufus	89.4
Macaca_fascicularis	97.5
Macaca_mulatta	97.5
Macaca_nemestrina	97.5
Macaca_thibetana_thibetana	97.3
Malaclemys_terrapin_pileata	75.0
Manacus_candei	70.0
Manacus_vitellinus	69.8
Mandrillus_leucophaeus	97.5
Manis_javanica	88.4
Manis_pentadactyla	88.8
Marmota_flaviventris	87.0
Marmota_marmota_marmota	83.4
Marmota_monax	83.6
Mastomys_coucha	83.7
Mauremys_mutica	74.7
Mauremys_reevesii	73.9
Melanerpes_formicivorus	70.7
Meleagris_gallopavo	44.4
Meles_meles	88.5
Melopsittacus_undulatus	71.7
Melospiza_georgiana	71.1
Melospiza_melodia_melodia	71.2
Melozone_crissalis	70.8
Meriones_unguiculatus	83.4
Mesitornis_unicolor	70.0
Mesocricetus_auratus	83.7
Mesoplodon_densirostris	89.0
Microcaecilia_unicolor	69.2
Microcebus_murinus	86.6
Microtus_ochrogaster	83.4
Microtus_oregoni	83.4
Miniopterus_natalensis	89.6
Mirounga_angustirostris	89.7
Mirounga_leonina	89.7
Molossus_molossus	86.5
Molothrus_aeneus	71.2
Molothrus_ater	71.0
Monodelphis_domestica	78.3
Monodon_monoceros	88.6
Moschus_berezovskii	88.3
Motacilla_alba_alba	69.9
Muntiacus_reevesi	88.0
Mus_caroli	68.8
Mus_musculus	82.1
Mus_pahari	82.6
Mustela_erminea	87.7
Mustela_lutreola	87.9
Mustela_nigripes	87.9
Mustela_putorius_furo	87.9
Myiozetetes_cayanensis	70.6
Myodes_glareolus	83.9
Myotis_brandtii	81.6
Myotis_daubentonii	89.9
Myotis_davidii	89.9
Myotis_lucifugus	89.1
Myotis_myotis	90.5
Myotis_yumanensis	89.8
Nannospalax_galili	86.5
Neofelis_nebulosa	89.3
Neogale_vison	87.9
Neomonachus_schauinslandi	89.5
Neopelma_chrysocephalum	70.7
Neophocaena_asiaeorientalis_asiaeorientalis	88.8
Neopsephotus_bourkii	63.3
Nestor_notabilis	72.4
Nipponia_nippon	69.6
Nomascus_leucogenys	98.7
Nothoprocta_perdicaria	69.9
Numida_meleagris	70.7
Nyctereutes_procyonoides	85.3
Nycticebus_coucang	86.8
Ochotona_curzoniae	84.9
Ochotona_princeps	84.5
Octodon_degus	50.9
Odobenus_rosmarus_divergens	89.5
Odocoileus_virginianus	87.4
Oenanthe_melanoleuca	71.2
Onychomys_torridus	84.7
Onychostruthus_taczanowskii	69.7
Opisthocomus_hoazin	69.3
Orcinus_orca	88.8
Ornithorhynchus_anatinus	65.8
Orycteropus_afer_afer	88.6
Oryctolagus_cuniculus	86.3
Oryx_dammah	88.4
Otolemur_garnettii	73.8
Ovis_aries	88.1
Ovis_canadensis	87.9
Oxyura_jamaicensis	71.7
Pan_paniscus	99.0
Panthera_leo	89.3
Panthera_onca	89.3
Panthera_pardus	89.3
Panthera_tigris	89.3
Panthera_uncia	89.3
Pan_troglodytes	99.2
Papio_anubis	97.5
Parus_major	71.7
Passer_domesticus	68.1
Passer_montanus	68.4
Patagioenas_fasciata	70.1
Pelobates_fuscus	59.5
Pelodiscus_sinensis	72.2
Perognathus_longimembris_pacificus	84.2
Peromyscus_californicus_insignis	84.7
Peromyscus_eremicus	84.7
Peromyscus_leucopus	84.2
Peromyscus_maniculatus_bairdii	84.1
Petaurus_breviceps_papuanus	77.7
Petromyzon_marinus	49.3
Pezoporus_flaviventris	63.2
Pezoporus_occidentalis	63.4
Pezoporus_wallicus	63.2
Phacochoerus_africanus	88.9
Phaenicophaeus_curvirostris	61.5
Phaethon_lepturus	70.0
Phalacrocorax_carbo	61.9
Phascolarctos_cinereus	79.1
Phasianus_colchicus	68.7
Phoca_vitulina	89.4
Phocoena_phocoena	88.8
Phocoena_sinus	88.8
Phodopus_roborovskii	84.5
Phyllostomus_discolor	83.6
Phyllostomus_hastatus	83.9
Physeter_macrocephalus	79.6
Piliocolobus_tephrosceles	96.8
Pipistrellus_kuhlii	88.4
Pipra_filicauda	70.6
Poecile_atricapillus	71.5
Pogoniulus_pusillus	70.7
Pongo_abelii	98.3
Pongo_pygmaeus	98.3
Prinia_subflava	70.3
Prionailurus_bengalensis	89.1
Prionailurus_viverrinus	89.4
Propithecus_coquereli	78.6
Protopterus_annectens	63.1
Psammomys_obesus	83.1
Pseudophryne_corroboree	50.7
Pseudopipra_pipra	70.6
Pseudopodoces_humilis	71.5
Pseudorca_crassidens	88.9
Pteronotus_mesoamericanus	82.7
Pteropus_alecto	90.8
Pteropus_giganteus	90.5
Pteropus_vampyrus	90.8
Puma_concolor	71.7
Puma_yagouaroundi	89.3
Pygoscelis_adeliae	71.3
Pyrgilauda_ruficollis	69.3
Ranitomeya_imitator	59.7
Rattus_norvegicus	82.8
Rattus_rattus	83.7
Rhea_pennata	70.3
Rhinatrema_bivittatum	67.2
Rhinolophus_ferrumequinum	85.7
Rhinopithecus_bieti	96.6
Rhinopithecus_roxellana	59.9
Rissa_tridactyla	62.2
Rousettus_aegyptiacus	88.9
Saccopteryx_bilineata	88.3
Saccopteryx_leptura	79.6
Saimiri_boliviensis	95.0
Sapajus_apella	95.3
Sarcophilus_harrisii	78.6
Sciurus_carolinensis	89.3
Serinus_canaria	70.7
Sorex_araneus	71.8
Sorex_fumeus	75.4
Strigops_habroptila	62.5
Struthio_camelus	57.1
Sturnira_hondurensis	84.9
Sturnus_vulgaris	69.0
Suncus_etruscus	87.1
Suricata_suricatta	84.0
Sus_scrofa	80.2
Sylvia_atricapilla	71.1
Symphalangus_syndactylus	98.7
Tachyglossus_aculeatus	46.8
Taeniopygia_guttata	70.0
Talpa_occidentalis	78.1
Tauraco_erythrolophus	71.0
Terrapene_triunguis	75.0
Theropithecus_gelada	97.2
Tinamus_guttatus	70.9
Trachemys_scripta_elegans	74.7
Trachypithecus_francoisi	96.6
Trichechus_manatus_latirostris	88.1
Trichosurus_vulpecula	79.1
Tupaia_chinensis	85.4
Tursiops_truncatus	89.1
Tympanuchus_pallidicinctus	67.6
Tyto_alba	57.2
Urocitellus_parryii	87.1
Ursus_americanus	88.5
Ursus_arctos	88.9
Ursus_maritimus	88.7
Vicugna_pacos	89.4
Vidua_chalybeata	69.9
Vidua_macroura	70.1
Vombatus_ursinus	79.5
Vulpes_lagopus	89.2
Vulpes_vulpes	89.4
Xenopus_tropicalis	59.1
Zalophus_californianus	90.3
Zonotrichia_albicollis	70.0
Zonotrichia_leucophrys_gambelii	70.1
