species	ident
Accipiter_gentilis	58.4
Acinonyx_jubatus	92.7
Acomys_russatus	86.8
Agelaius_phoeniceus	58.8
Ailuropoda_melanoleuca	92.9
Alexandromys_fortis	86.8
Alligator_mississippiensis	59.0
Alligator_sinensis	47.8
Ambystoma_mexicanum	56.7
Ammospiza_caudacuta	58.8
Ammospiza_nelsoni	58.8
Anas_acuta	57.3
Anas_platyrhynchos	56.8
Anomalospiza_imberbis	59.3
Anser_cygnoides	58.4
Antechinus_flavipes	60.2
Aotus_nancymaae	97.8
Aphelocoma_coerulescens	59.0
Apodemus_sylvaticus	87.3
Aptenodytes_forsteri	51.9
Apteryx_mantelli	59.0
Apteryx_rowi	59.4
Apus_apus	57.7
Aquila_chrysaetos_chrysaetos	58.0
Artibeus_jamaicensis	87.4
Arvicanthis_niloticus	87.4
Athene_cunicularia	49.0
Balaenoptera_acutorostrata	89.0
Balaenoptera_musculus	88.9
Balaenoptera_ricei	88.9
Bison_bison_bison	75.9
Bombina_bombina	46.1
Bos_indicus	80.0
Bos_indicus_x_Bos_taurus	67.1
Bos_javanicus	67.1
Bos_mutus	67.1
Bos_taurus	63.6
Bubalus_bubalis	67.1
Bubalus_kerabau	67.2
Budorcas_taxicolor	84.1
Calidris_pugnax	57.8
Callithrix_jacchus	96.9
Callorhinus_ursinus	92.2
Caloenas_nicobarica	58.4
Calypte_anna	58.8
Camarhynchus_parvulus	58.8
Camelus_dromedarius	87.0
Camelus_ferus	86.7
Canis_lupus_dingo	91.2
Canis_lupus_familiaris	91.1
Capra_hircus	84.4
Capricornis_sumatraensis	84.2
Caretta_caretta	71.3
Castor_canadensis	88.4
Catharus_ustulatus	58.4
Cavia_porcellus	84.9
Cebus_imitator	97.7
Centrocercus_urophasianus	59.5
Ceratotherium_simum_simum	93.3
Cercocebus_atys	97.9
Cervus_canadensis	83.9
Cervus_elaphus	84.0
Chaetura_pelagica	46.2
Chamaea_fasciata	58.1
Chelonia_mydas	70.8
Chinchilla_lanigera	83.9
Chionomys_nivalis	86.9
Chiroxiphia_lanceolata	58.5
Chlorocebus_sabaeus	98.5
Choloepus_didactylus	90.9
Chroicocephalus_ridibundus	58.7
Chrysemys_picta_bellii	72.0
Chrysochloris_asiatica	93.5
Cinclus_cinclus	57.6
Colius_striatus	58.3
Columba_livia	57.8
Corapipo_altera	59.1
Corvus_cornix_cornix	59.2
Corvus_hawaiiensis	58.9
Corvus_moneduloides	59.0
Coturnix_japonica	57.9
Cricetulus_griseus	87.2
Cuculus_canorus	57.3
Cygnus_atratus	58.8
Cygnus_olor	58.4
Cynocephalus_volans	93.6
Cyrtonyx_montezumae	59.3
Dama_dama	84.0
Dasypus_novemcinctus	90.4
Delphinapterus_leucas	88.9
Delphinus_delphis	88.8
Dendropsophus_ebraccatus	47.4
Desmodus_rotundus	88.0
Diceros_bicornis_minor	93.0
Dipodomys_ordii	69.0
Dipodomys_spectabilis	85.5
Dromaius_novaehollandiae	57.7
Dromiciops_gliroides	78.0
Dryobates_pubescens	59.8
Echinops_telfairi	74.7
Egretta_garzetta	48.9
Elephas_maximus_indicus	93.5
Eleutherodactylus_coqui	46.8
Empidonax_traillii	57.7
Emydura_macquarii_macquarii	71.4
Emys_orbicularis	71.4
Enhydra_lutris_kenyoni	92.4
Eptesicus_fuscus	90.5
Equus_asinus	93.8
Equus_caballus	93.9
Equus_przewalskii	94.0
Equus_quagga	93.6
Erinaceus_europaeus	88.3
Eschrichtius_robustus	88.6
Eubalaena_glacialis	88.6
Eulemur_rufifrons	93.7
Eumetopias_jubatus	91.5
Falco_biarmicus	57.3
Falco_cherrug	57.6
Falco_naumanni	57.0
Falco_peregrinus	58.6
Falco_rusticolus	57.7
Felis_catus	92.6
Fukomys_damarensis	72.4
Gallus_gallus	58.4
Gavialis_gangeticus	47.5
Gavia_stellata	59.5
Geotrypetes_seraphini	47.5
Globicephala_melas	88.8
Gopherus_evgoodei	71.7
Gopherus_flavomarginatus	71.9
Gorilla_gorilla_gorilla	99.6
Grammomys_surdaster	67.5
