species	ident
Accipiter_gentilis	62.8
Acinonyx_jubatus	89.4
Acipenser_ruthenus	45.3
Acomys_russatus	82.0
Agelaius_phoeniceus	55.6
Ailuropoda_melanoleuca	89.4
Alexandromys_fortis	82.7
Alligator_mississippiensis	59.5
Alligator_sinensis	60.1
Ammospiza_caudacuta	56.3
Ammospiza_nelsoni	56.1
Anas_acuta	59.3
Anas_platyrhynchos	59.8
Anomalospiza_imberbis	56.2
Anser_cygnoides	58.8
Antechinus_flavipes	73.2
Antrostomus_carolinensis	61.5
Aotus_nancymaae	95.8
Apaloderma_vittatum	60.2
Aphelocoma_coerulescens	56.6
Apodemus_sylvaticus	83.2
Apteryx_mantelli	58.5
Apus_apus	61.2
Aquila_chrysaetos_chrysaetos	62.5
Artibeus_jamaicensis	86.7
Arvicanthis_niloticus	83.9
Arvicola_amphibius	82.6
Astyanax_mexicanus	40.9
Athene_cunicularia	60.6
Aythya_fuligula	59.8
Balaenoptera_acutorostrata	90.8
Balaenoptera_musculus	90.6
Balaenoptera_ricei	90.7
Bos_indicus_x_Bos_taurus	87.5
Bos_javanicus	87.5
Bos_mutus	87.4
Bos_taurus	87.5
Bubalus_bubalis	87.2
Bubalus_kerabau	87.2
Budorcas_taxicolor	88.1
Bufo_bufo	51.6
Bufo_gargarizans	51.5
Calidris_pugnax	61.1
Callithrix_jacchus	95.8
Callorhinus_ursinus	89.4
Caloenas_nicobarica	60.2
Calypte_anna	59.4
Camarhynchus_parvulus	58.5
Camelus_bactrianus	89.4
Camelus_dromedarius	89.4
Camelus_ferus	89.4
Canis_lupus_dingo	89.5
Canis_lupus_familiaris	89.5
Capra_hircus	88.0
Capricornis_sumatraensis	88.1
Carassius_carassius	41.4
Caretta_caretta	65.7
Cariama_cristata	61.1
Carlito_syrichta	92.6
Castor_canadensis	89.0
Catharus_ustulatus	58.0
Cavia_porcellus	88.5
Cebus_imitator	95.7
Centrocercus_urophasianus	58.2
Ceratotherium_simum_simum	91.1
Cercocebus_atys	97.9
Cervus_canadensis	87.4
Cervus_elaphus	87.4
Chaetura_pelagica	61.7
Chamaea_fasciata	55.0
Chanodichthys_erythropterus	43.4
Chelonia_mydas	65.5
Chelonoidis_abingdonii	62.5
Chinchilla_lanigera	89.5
Chionomys_nivalis	83.0
Chiroxiphia_lanceolata	57.1
Chlamydotis_macqueenii	58.1
Chlorocebus_sabaeus	97.8
Choloepus_didactylus	91.2
Chroicocephalus_ridibundus	62.6
Chrysemys_picta_bellii	61.6
Chrysochloris_asiatica	86.9
Cinclus_cinclus	55.8
Clupea_harengus	43.0
Colius_striatus	60.7
Colobus_angolensis_palliatus	98.2
Colossoma_macropomum	42.0
Columba_livia	60.7
Condylura_cristata	82.9
Corapipo_altera	57.7
Corvus_brachyrhynchos	57.9
Corvus_cornix_cornix	57.7
Corvus_hawaiiensis	40.0
Corvus_kubaryi	57.7
Corvus_moneduloides	56.8
Coturnix_japonica	60.3
Cricetulus_griseus	84.0
Crocodylus_porosus	62.1
Ctenopharyngodon_idella	42.7
Cuculus_canorus	56.9
Cyanistes_caeruleus	55.4
Cygnus_atratus	60.0
Cygnus_olor	59.9
Cynocephalus_volans	93.0
Cyprinus_carpio	42.3
Cyrtonyx_montezumae	59.9
Dama_dama	87.3
Danio_aesculapii	40.1
Danio_rerio	41.2
Dasypus_novemcinctus	89.7
Delphinapterus_leucas	90.4
Delphinus_delphis	90.5
Dendropsophus_ebraccatus	50.3
Dermochelys_coriacea	63.9
Desmodus_rotundus	85.7
Diceros_bicornis_minor	91.5
Dipodomys_merriami	87.0
Dipodomys_ordii	87.1
Dipodomys_spectabilis	87.0
Dromaius_novaehollandiae	59.5
Dromiciops_gliroides	73.0
Echinops_telfairi	88.4
Egretta_garzetta	60.8
Electrophorus_electricus	36.4
Elephantulus_edwardii	53.9
Elephas_maximus_indicus	88.8
Eleutherodactylus_coqui	49.6
Empidonax_traillii	56.9
Emydura_macquarii_macquarii	63.9
