species	ident
Acanthochromis_polyacanthus	45.3
Acanthopagrus_latus	45.2
Accipiter_gentilis	50.0
Acinonyx_jubatus	79.7
Acomys_russatus	67.3
Agelaius_phoeniceus	49.1
Ailuropoda_melanoleuca	80.2
Alexandromys_fortis	68.3
Alligator_mississippiensis	42.3
Alligator_sinensis	46.1
Alosa_alosa	45.6
Alosa_sapidissima	45.7
Ambystoma_mexicanum	51.9
Amia_calva	50.2
Ammospiza_caudacuta	48.7
Ammospiza_nelsoni	48.6
Amphiprion_ocellaris	47.3
Anabas_testudineus	45.6
Anas_acuta	52.5
Anas_platyrhynchos	52.0
Anguilla_rostrata	46.0
Anomalospiza_imberbis	49.7
Anoplopoma_fimbria	44.8
Anser_cygnoides	47.0
Antechinus_flavipes	58.0
Aotus_nancymaae	91.4
Apaloderma_vittatum	53.2
Aphelocoma_coerulescens	51.3
Apodemus_sylvaticus	69.5
Aptenodytes_forsteri	51.4
Apteryx_mantelli	51.2
Apteryx_rowi	51.3
Apus_apus	51.3
Archocentrus_centrarchus	46.3
Artibeus_jamaicensis	79.8
Arvicanthis_niloticus	69.5
Arvicola_amphibius	70.3
Astatotilapia_calliptera	43.9
Astyanax_mexicanus	46.5
Athene_cunicularia	49.8
Austrofundulus_limnaeus	45.3
Aythya_fuligula	52.9
Balaenoptera_acutorostrata	82.2
Balaenoptera_musculus	82.5
Balaenoptera_ricei	75.5
Balearica_regulorum_gibbericeps	51.7
Betta_splendens	39.6
Bison_bison_bison	25.5
Boleophthalmus_pectinirostris	44.4
Bombina_bombina	52.9
Bos_indicus_x_Bos_taurus	79.5
Bos_javanicus	79.4
Bos_mutus	79.4
Bos_taurus	79.4
Brachyistius_frenatus	44.8
Bubalus_bubalis	71.1
Bubalus_kerabau	79.8
Buceros_rhinoceros_silvestris	52.5
Budorcas_taxicolor	79.4
Bufo_bufo	49.4
Bufo_gargarizans	47.2
Calidris_pugnax	52.1
Callithrix_jacchus	91.0
Callorhinus_ursinus	81.2
Caloenas_nicobarica	52.0
Calypte_anna	54.1
Camarhynchus_parvulus	49.2
Camelus_bactrianus	81.7
Camelus_dromedarius	65.1
Camelus_ferus	75.7
Canis_lupus_dingo	74.6
Canis_lupus_familiaris	74.6
Capra_hircus	79.3
Capricornis_sumatraensis	72.5
Caretta_caretta	56.0
Cariama_cristata	53.4
Carlito_syrichta	81.5
Castor_canadensis	79.8
Catharus_ustulatus	45.5
Cavia_porcellus	79.0
Cebidichthys_violaceus	44.2
Cebus_imitator	90.5
Centrocercus_urophasianus	51.2
Centropristis_striata	46.7
Cercocebus_atys	92.4
Cervus_canadensis	76.0
Cervus_elaphus	76.0
Chaetura_pelagica	50.6
Chamaea_fasciata	49.3
Channa_argus	47.9
Chanodichthys_erythropterus	47.6
Chanos_chanos	46.6
Charadrius_vociferus	49.2
Cheilinus_undulatus	42.8
Chelmon_rostratus	45.0
Chelonia_mydas	54.7
Chelonoidis_abingdonii	54.7
Chinchilla_lanigera	77.4
