species	ident
Accipiter_gentilis	61.2
Acinonyx_jubatus	88.5
Acomys_russatus	80.5
Agelaius_phoeniceus	63.1
Ailuropoda_melanoleuca	86.8
Alexandromys_fortis	81.4
Alligator_mississippiensis	63.1
Amblyraja_radiata	41.2
Ambystoma_mexicanum	58.5
Ammospiza_caudacuta	56.9
Ammospiza_nelsoni	56.4
Anas_acuta	60.2
Anas_platyrhynchos	45.5
Anomalospiza_imberbis	63.2
Anser_cygnoides	61.0
Antechinus_flavipes	73.7
Antrostomus_carolinensis	58.4
Aotus_nancymaae	93.8
Apaloderma_vittatum	61.4
Aphelocoma_coerulescens	62.5
Apodemus_sylvaticus	79.0
Aptenodytes_forsteri	59.9
Apteryx_mantelli	59.7
Apteryx_rowi	58.8
Apus_apus	60.0
Aquila_chrysaetos_chrysaetos	60.2
Artibeus_jamaicensis	87.9
Arvicanthis_niloticus	80.7
Arvicola_amphibius	81.3
Athene_cunicularia	58.5
Aythya_fuligula	58.1
Balaenoptera_acutorostrata	89.1
Balaenoptera_musculus	89.0
Balaenoptera_ricei	88.9
Balearica_regulorum_gibbericeps	57.0
Bison_bison_bison	88.8
Bombina_bombina	49.0
Bos_indicus	88.8
Bos_indicus_x_Bos_taurus	88.8
Bos_javanicus	88.8
Bos_mutus	88.8
Bos_taurus	88.8
Bubalus_bubalis	88.9
Bubalus_kerabau	88.9
Buceros_rhinoceros_silvestris	58.9
Budorcas_taxicolor	88.9
Bufo_bufo	47.1
Bufo_gargarizans	47.2
Calidris_pugnax	58.4
Callithrix_jacchus	94.5
Callorhinus_ursinus	88.1
Caloenas_nicobarica	58.8
Calypte_anna	59.1
Camarhynchus_parvulus	63.7
Camelus_bactrianus	88.0
Camelus_dromedarius	88.3
Camelus_ferus	88.1
Canis_lupus_dingo	88.6
Canis_lupus_familiaris	88.5
Capra_hircus	88.5
Capricornis_sumatraensis	88.9
Caretta_caretta	60.6
Cariama_cristata	58.4
Carlito_syrichta	86.9
Castor_canadensis	84.9
Catharus_ustulatus	63.2
Cavia_porcellus	84.1
Cebus_imitator	94.4
Centrocercus_urophasianus	58.6
Ceratotherium_simum_simum	81.5
Cercocebus_atys	95.9
Cervus_canadensis	87.9
Cervus_elaphus	87.4
Chaetura_pelagica	60.6
Chamaea_fasciata	55.7
Charadrius_vociferus	57.7
Chelonia_mydas	61.3
Chelonoidis_abingdonii	61.9
Chinchilla_lanigera	84.8
Chionomys_nivalis	80.7
Chiroxiphia_lanceolata	64.7
Chlamydotis_macqueenii	57.6
Chlorocebus_sabaeus	95.0
Choloepus_didactylus	88.7
Chroicocephalus_ridibundus	58.0
Chrysemys_picta_bellii	61.3
Chrysochloris_asiatica	85.6
Cinclus_cinclus	62.5
Colius_striatus	60.9
Colobus_angolensis_palliatus	95.9
Columba_livia	57.9
Condylura_cristata	87.2
Corapipo_altera	63.8
Corvus_brachyrhynchos	29.0
Corvus_cornix_cornix	64.6
Corvus_hawaiiensis	63.8
Corvus_kubaryi	63.8
Corvus_moneduloides	63.8
Coturnix_japonica	58.4
Cricetulus_griseus	47.7
Crocodylus_porosus	64.8
Cuculus_canorus	58.0
Cyanistes_caeruleus	45.7
Cygnus_atratus	60.6
Cygnus_olor	60.7
Cynocephalus_volans	89.6
Cyrtonyx_montezumae	58.7
Dama_dama	87.8
Dasypus_novemcinctus	87.9
Delphinapterus_leucas	88.7
Delphinus_delphis	88.6
Dendropsophus_ebraccatus	46.9
Dermochelys_coriacea	55.3
Desmodus_rotundus	87.8
Diceros_bicornis_minor	90.0
Dipodomys_merriami	82.2
Dipodomys_ordii	81.5
Dipodomys_spectabilis	83.1
Dromaius_novaehollandiae	58.8
Dromiciops_gliroides	73.4
Dryobates_pubescens	61.0
Echinops_telfairi	85.9
Egretta_garzetta	60.2
Elephantulus_edwardii	85.3
Elephas_maximus_indicus	88.7
Eleutherodactylus_coqui	44.1
Empidonax_traillii	56.5
Emydura_macquarii_macquarii	60.2
Emys_orbicularis	60.4
Enhydra_lutris_kenyoni	85.2
Eptesicus_fuscus	89.1
Equus_asinus	88.3
Equus_caballus	88.5
Equus_przewalskii	88.5
Equus_quagga	88.6
Erinaceus_europaeus	87.1
Eschrichtius_robustus	88.9
Eubalaena_glacialis	89.1
Eulemur_rufifrons	91.5
Eumetopias_jubatus	88.3
Eurypyga_helias	60.0
Falco_biarmicus	62.9
Falco_cherrug	62.9
Falco_naumanni	63.0
Falco_peregrinus	62.2
Falco_rusticolus	62.9
Felis_catus	88.0
Ficedula_albicollis	62.3
Fukomys_damarensis	85.6
Fulmarus_glacialis	59.6
Galeopterus_variegatus	90.2
Gallus_gallus	58.7
Gavialis_gangeticus	61.9
Gavia_stellata	60.6
Geotrypetes_seraphini	57.7
Globicephala_melas	88.6
Gopherus_evgoodei	62.4
Gopherus_flavomarginatus	62.6
Gorilla_gorilla_gorilla	82.2
Gracilinanus_agilis	36.2
Grammomys_surdaster	80.9
Grus_americana	58.3
Gymnogyps_californianus	57.7
Haemorhous_mexicanus	62.7
Haliaeetus_albicilla	59.5
Haliaeetus_leucocephalus	59.5
Halichoerus_grypus	88.3
Harpia_harpyja	60.3
Heterocephalus_glaber	84.4
Hippopotamus_amphibius_kiboko	88.3
Hipposideros_armiger	87.2
Hirundo_rustica	64.0
Homo_sapiens	100.0
Hyaena_hyaena	87.5
Hyla_sarda	44.7
Hylobates_moloch	97.6
Hyperolius_riggenbachi	51.2
Ictidomys_tridecemlineatus	76.8
Indicator_indicator	59.4
Jaculus_jaculus	81.6
Kogia_breviceps	87.6
Lagenorhynchus_albirostris	88.6
Lagenorhynchus_obliquidens	88.8
Lagopus_leucura	48.7
Lagopus_muta	58.6
Lathamus_discolor	59.5
Lemur_catta	90.8
Leopardus_geoffroyi	88.8
Lepidothrix_coronata	63.8
Leptonychotes_weddellii	88.4
Leptosomus_discolor	58.9
Lepus_europaeus	88.2
Lipotes_vexillifer	88.3
Lonchura_striata	63.2
Lontra_canadensis	86.1
Loxodonta_africana	88.6
Lutra_lutra	85.9
Lynx_canadensis	87.8
Lynx_rufus	87.8
Macaca_fascicularis	96.2
Macaca_mulatta	95.9
Macaca_nemestrina	96.2
Macaca_thibetana_thibetana	96.3
Malaclemys_terrapin_pileata	61.8
Malurus_melanocephalus	57.4
Manacus_candei	63.9
Manacus_vitellinus	64.0
Mandrillus_leucophaeus	95.7
Manis_javanica	87.5
Manis_pentadactyla	87.8
Marmota_flaviventris	86.3
Marmota_marmota_marmota	85.8
Marmota_monax	69.1
Mastomys_coucha	79.6
Mauremys_mutica	61.8
Mauremys_reevesii	62.5
Melanerpes_formicivorus	60.8
Meleagris_gallopavo	58.9
Meles_meles	86.8
Melopsittacus_undulatus	58.5
Melospiza_georgiana	64.0
Melospiza_melodia_melodia	63.7
Melozone_crissalis	64.3
Meriones_unguiculatus	79.2
Merops_nubicus	58.6
Mesocricetus_auratus	80.7
Mesoplodon_densirostris	88.0
Microcaecilia_unicolor	60.6
Microcebus_murinus	89.1
Microtus_ochrogaster	81.6
Microtus_oregoni	81.0
Miniopterus_natalensis	81.3
Mirounga_angustirostris	88.0
Mirounga_leonina	88.3
Molossus_molossus	77.0
Molothrus_aeneus	63.3
Molothrus_ater	63.3
Monodelphis_domestica	73.1
Monodon_monoceros	88.6
Moschus_berezovskii	88.1
Motacilla_alba_alba	62.1
Muntiacus_reevesi	87.0
Mus_caroli	80.0
Mus_musculus	80.8
Mus_pahari	81.1
Mustela_erminea	85.1
Mustela_lutreola	85.4
Mustela_nigripes	85.1
Mustela_putorius_furo	85.2
Myiozetetes_cayanensis	62.5
Myodes_glareolus	81.4
Myotis_brandtii	69.7
Myotis_daubentonii	86.5
Myotis_davidii	67.5
Myotis_lucifugus	88.5
Myotis_myotis	66.2
Myotis_yumanensis	88.4
Nannospalax_galili	83.2
Neofelis_nebulosa	88.0
Neogale_vison	84.4
Neomonachus_schauinslandi	88.1
Neopelma_chrysocephalum	57.0
Neophocaena_asiaeorientalis_asiaeorientalis	88.8
Neopsephotus_bourkii	59.5
Nestor_notabilis	58.9
Nipponia_nippon	59.0
Nomascus_leucogenys	97.7
Nothoprocta_perdicaria	53.8
Numida_meleagris	58.6
Nyctereutes_procyonoides	88.6
Nyctibius_grandis	59.2
Nycticebus_coucang	88.8
Ochotona_curzoniae	85.4
Ochotona_princeps	85.8
Octodon_degus	82.5
Odobenus_rosmarus_divergens	88.0
Odocoileus_virginianus	88.3
Oenanthe_melanoleuca	58.1
Onychomys_torridus	80.1
Onychostruthus_taczanowskii	62.5
Opisthocomus_hoazin	58.0
Orcinus_orca	88.6
Ornithorhynchus_anatinus	64.3
Orycteropus_afer_afer	87.6
Oryctolagus_cuniculus	88.1
Oryx_dammah	78.4
Otolemur_garnettii	89.3
Ovis_aries	88.6
Ovis_canadensis	88.6
Oxyura_jamaicensis	60.6
Pan_paniscus	99.1
Panthera_leo	87.7
Panthera_onca	88.0
Panthera_pardus	88.0
Panthera_tigris	87.8
Panthera_uncia	87.6
Pan_troglodytes	84.3
Papio_anubis	96.1
Parus_major	56.9
Passer_domesticus	63.0
Passer_montanus	62.0
Patagioenas_fasciata	60.0
Pelecanus_crispus	59.7
Pelobates_fuscus	50.2
Pelodiscus_sinensis	59.7
Perognathus_longimembris_pacificus	82.7
Peromyscus_californicus_insignis	81.0
Peromyscus_eremicus	81.3
Peromyscus_leucopus	81.5
Peromyscus_maniculatus_bairdii	81.6
Petaurus_breviceps_papuanus	75.8
Pezoporus_flaviventris	59.1
Pezoporus_occidentalis	59.3
Pezoporus_wallicus	58.6
Phacochoerus_africanus	86.9
Phaenicophaeus_curvirostris	58.7
Phalacrocorax_carbo	59.7
Phascolarctos_cinereus	73.9
Phasianus_colchicus	58.9
Phoca_vitulina	88.5
Phocoena_phocoena	84.8
Phocoena_sinus	88.5
Phodopus_roborovskii	82.0
Phyllostomus_discolor	87.8
Phyllostomus_hastatus	87.9
Physeter_macrocephalus	88.5
Piliocolobus_tephrosceles	96.1
Pipistrellus_kuhlii	88.4
Pipra_filicauda	64.3
Pleurodeles_waltl	59.3
Poecile_atricapillus	63.2
Pogoniulus_pusillus	61.0
Pongo_abelii	98.1
Pongo_pygmaeus	97.7
Prinia_subflava	62.4
Prionailurus_bengalensis	88.0
Prionailurus_viverrinus	88.3
Propithecus_coquereli	90.5
Protopterus_annectens	47.4
Psammomys_obesus	79.5
Pseudopipra_pipra	64.3
Pseudopodoces_humilis	62.3
Pseudorca_crassidens	88.5
Pterocles_gutturalis	60.2
Pteronotus_mesoamericanus	86.9
Pteropus_alecto	88.1
Pteropus_giganteus	68.6
Pteropus_vampyrus	65.4
Puma_concolor	88.3
Puma_yagouaroundi	52.2
Pygoscelis_adeliae	59.8
Pyrgilauda_ruficollis	64.1
Rana_temporaria	48.8
Ranitomeya_imitator	48.5
Rattus_norvegicus	80.7
Rattus_rattus	80.9
Rhea_pennata	59.0
Rhinatrema_bivittatum	61.3
Rhinolophus_ferrumequinum	87.4
Rhinopithecus_bieti	95.8
Rhinopithecus_roxellana	95.9
Rissa_tridactyla	58.2
Rousettus_aegyptiacus	87.1
Saccopteryx_bilineata	87.5
Saccopteryx_leptura	87.7
Saimiri_boliviensis	93.6
Sapajus_apella	94.4
Sarcophilus_harrisii	73.1
Sciurus_carolinensis	85.1
Sorex_araneus	82.4
Sorex_fumeus	83.8
Strigops_habroptila	58.9
Struthio_camelus	60.3
Sturnira_hondurensis	88.0
Sturnus_vulgaris	64.1
Suncus_etruscus	74.1
Suricata_suricatta	86.3
Sus_scrofa	86.9
Sylvia_atricapilla	48.9
Symphalangus_syndactylus	98.0
Tachyglossus_aculeatus	64.9
Taeniopygia_guttata	63.0
Talpa_occidentalis	86.7
Tauraco_erythrolophus	58.1
Terrapene_triunguis	62.1
Theropithecus_gelada	96.1
Tinamus_guttatus	55.5
Trachemys_scripta_elegans	61.9
Trachypithecus_francoisi	96.1
Trichechus_manatus_latirostris	88.4
Trichosurus_vulpecula	74.2
Tupaia_chinensis	80.1
Tursiops_truncatus	89.0
