Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011047073.1	4.19e-14	957	12
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010749985.1	4.19e-14	957	12
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010452873.1	4.19e-14	957	12
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010154841.1	4.19e-14	957	12
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010949731.1	1.46e-13	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010652648.1	1.46e-13	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010355531.1	1.46e-13	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010056798.1	1.46e-13	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011028476.1	5.10e-13	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010731396.1	5.10e-13	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010434292.1	5.10e-13	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010136120.1	5.10e-13	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011117319.1	6.21e-12	957	12
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010820245.1	6.21e-12	957	12
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010523148.1	6.21e-12	957	12
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010225626.1	6.21e-12	957	12
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011008942.1	6.21e-12	957	9
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010997852.1	6.21e-12	957	14
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010711870.1	6.21e-12	957	9
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010700770.1	6.21e-12	957	14
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010414745.1	6.21e-12	957	9
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010403654.1	6.21e-12	957	14
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010116435.1	6.21e-12	957	9
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010105270.1	6.21e-12	957	14
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011159394.1	2.17e-11	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011159394.1	0.011	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011119297.1	2.17e-11	957	7
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010862284.1	2.17e-11	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010862284.1	0.011	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010822221.1	2.17e-11	957	7
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010565185.1	2.17e-11	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010565185.1	0.011	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010525121.1	2.17e-11	957	7
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010267888.1	2.17e-11	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010267888.1	0.011	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010227613.1	2.17e-11	957	7
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011038733.1	7.57e-11	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010741645.1	7.57e-11	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010444530.1	7.57e-11	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010146439.1	7.57e-11	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010893289.1	2.64e-10	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010596205.1	2.64e-10	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010299054.1	2.64e-10	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010000001.1	2.64e-10	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010898341.1	9.22e-10	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010601263.1	9.22e-10	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010304110.1	9.22e-10	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010005086.1	9.22e-10	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011141952.1	3.22e-09	957	6
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011119840.1	3.22e-09	957	9
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010844859.1	3.22e-09	957	6
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010822766.1	3.22e-09	957	9
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010547761.1	3.22e-09	957	6
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010525665.1	3.22e-09	957	9
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010250371.1	3.22e-09	957	6
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010228161.1	3.22e-09	957	9
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011128017.1	1.12e-08	957	12
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010830939.1	1.12e-08	957	12
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010533840.1	1.12e-08	957	12
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010236374.1	1.12e-08	957	12
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010961530.1	3.92e-08	957	12
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010664458.1	3.92e-08	957	12
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010367340.1	3.92e-08	957	12
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010068687.1	3.92e-08	957	12
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011187923.1	4.78e-07	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010890833.1	4.78e-07	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010593746.1	4.78e-07	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010296583.1	4.78e-07	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011054585.1	4.78e-07	957	6
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011022297.1	4.78e-07	957	11
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010757499.1	4.78e-07	957	6
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010725218.1	4.78e-07	957	11
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010460387.1	4.78e-07	957	6
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010428097.1	4.78e-07	957	11
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010162408.1	4.78e-07	957	6
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010129889.1	4.78e-07	957	11
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010941572.1	1.67e-06	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010644483.1	1.67e-06	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010347361.1	1.67e-06	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010048586.1	1.67e-06	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011045827.1	1.67e-06	957	9
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010748741.1	1.67e-06	957	9
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010451631.1	1.67e-06	957	9
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010153588.1	1.67e-06	957	9
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010939525.1	5.82e-06	957	7
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010642438.1	5.82e-06	957	7
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010345318.1	5.82e-06	957	7
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010046527.1	5.82e-06	957	7
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011146125.1	5.82e-06	957	11
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011118752.1	5.82e-06	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010849040.1	5.82e-06	957	11
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010821676.1	5.82e-06	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010551940.1	5.82e-06	957	11
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010524579.1	5.82e-06	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010254566.1	5.82e-06	957	11
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010227066.1	5.82e-06	957	13
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD011035894.1	2.03e-05	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010952370.1	2.03e-05	957	7
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010738808.1	2.03e-05	957	8
Homo_sapiens_XM_054366207.1-OLAH	JBKOKD010655296.1	2.03e-05	957	7
