Gene_name	Class	Order	Species_name	Aligned_region	Gene_length	Normalized_value
GABRA1	Aves	Anseriformes	Anas_platyrhynchos	1437	1437	1
GABRA1	Lepidosauria	Squamata	Anolis_carolinensis	1437	1437	1
GABRA1	Lepidosauria	Squamata	Anolis_sagrei	1437	1437	1
GABRA1	Aves	Anseriformes	Anser_brachyrhynchus	1437	1437	1
GABRA1	Aves	Accipitriformes	Aquila_chrysaetos	1437	1437	1
GABRA1	Reptilia	Testudines	Chelonoidis_abingdonii	1437	1437	1
GABRA1	Reptilia	Testudines	Chrysemys_picta	1437	1437	1
GABRA1	Aves	Galliformes	Coturnix_japonica	1437	1437	1
GABRA1	Reptilia	Crocodylia	Crocodylus_porosus	1437	1437	1
GABRA1	Lepidosauria	Squamata	Eublepharis_macularius	1437	1437	1
GABRA1	Lepidosauria	Squamata	Euleptes_europaea	1437	1437	1
GABRA1	Aves	Passeriformes	Ficedula_albicollis	1437	1437	1
GABRA1	Aves	Passeriformes	Geospiza_fortis	1437	1437	1
GABRA1	Reptilia	Testudines	Gopherus_evgoodei	1437	1437	1
GABRA1	Lepidosauria	Squamata	Laticauda_laticaudata	1437	1437	1
GABRA1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1437	1437	1
GABRA1	Aves	Galliformes	Meleagris_gallopavo	1437	1437	1
GABRA1	Lepidosauria	Squamata	Naja_naja	1437	1437	1
GABRA1	Lepidosauria	Squamata	Notechis_scutatus	1437	1437	1
GABRA1	Aves	Passeriformes	Parus_major	1437	1437	1
GABRA1	Reptilia	Testudines	Pelodiscus_sinensis	1437	1437	1
GABRA1	Lepidosauria	Squamata	Podarcis_muralis	1437	1437	1
GABRA1	Lepidosauria	Squamata	Podarcis_raffonei	1437	1437	1
GABRA1	Lepidosauria	Squamata	Pogona_vitticeps_zw	1437	1437	1
GABRA1	Lepidosauria	Squamata	Pogona_vitticeps_zz	1437	1437	1
GABRA1	Lepidosauria	Squamata	Pseudonaja_textilis	1437	1437	1
GABRA1	Lepidosauria	Squamata	Rhineura_floridana	1437	1437	1
GABRA1	Lepidosauria	Squamata	Salvator_merianae	1437	1437	1
GABRA1	Aves	Passeriformes	Serinus_canaria	1437	1437	1
GABRA1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1437	1437	1
