Gene_name	Class	Order	Species_name	Aligned_region	Gene_length	Normalized_value
CD44	Aves	Anseriformes	Anas_platyrhynchos	3240	3270	0.990826
CD44	Lepidosauria	Squamata	Anolis_carolinensis	663	3270	0.202752
CD44	Lepidosauria	Squamata	Anolis_sagrei	735	3270	0.224771
CD44	Aves	Anseriformes	Anser_brachyrhynchus	3167	3270	0.968502
CD44	Aves	Accipitriformes	Aquila_chrysaetos	3262	3270	0.997554
CD44	Reptilia	Testudines	Chelonoidis_abingdonii	2665	3270	0.814985
CD44	Reptilia	Testudines	Chrysemys_picta	2477	3270	0.757492
CD44	Aves	Galliformes	Coturnix_japonica	3270	3270	1
CD44	Reptilia	Crocodylia	Crocodylus_porosus	1977	3270	0.604587
CD44	Lepidosauria	Squamata	Eublepharis_macularius	1092	3270	0.333945
CD44	Lepidosauria	Squamata	Euleptes_europaea	1125	3270	0.344037
CD44	Aves	Passeriformes	Ficedula_albicollis	3270	3270	1
CD44	Aves	Passeriformes	Geospiza_fortis	3270	3270	1
CD44	Reptilia	Testudines	Gopherus_evgoodei	2691	3270	0.822936
CD44	Lepidosauria	Squamata	Laticauda_laticaudata	663	3270	0.202752
CD44	Actinistia	Coelacanthiformes	Latimeria_chalumnae	298	3270	0.0911315
CD44	Aves	Galliformes	Meleagris_gallopavo	3270	3270	1
CD44	Lepidosauria	Squamata	Naja_naja	596	3270	0.182263
CD44	Lepidosauria	Squamata	Notechis_scutatus	663	3270	0.202752
CD44	Aves	Passeriformes	Parus_major	2889	3270	0.883486
CD44	Reptilia	Testudines	Pelodiscus_sinensis	1951	3270	0.596636
CD44	Lepidosauria	Squamata	Podarcis_muralis	928	3270	0.283792
CD44	Lepidosauria	Squamata	Podarcis_raffonei	1215	3270	0.37156
CD44	Lepidosauria	Squamata	Pogona_vitticeps_zw	1032	3270	0.315596
CD44	Lepidosauria	Squamata	Pogona_vitticeps_zz	1078	3270	0.329664
CD44	Lepidosauria	Squamata	Pseudonaja_textilis	663	3270	0.202752
CD44	Lepidosauria	Squamata	Rhineura_floridana	1268	3270	0.387768
CD44	Lepidosauria	Squamata	Salvator_merianae	729	3270	0.222936
CD44	Aves	Passeriformes	Serinus_canaria	3270	3270	1
CD44	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2062	3270	0.630581
CD44	Aves	Psittaciformes	Strigops_habroptila	3270	3270	1
CD44	Aves	Struthioniformes	Struthio_camelus	3257	3270	0.996024
CD44	Aves	Passeriformes	Taeniopygia_guttata	3270	3270	1
CD44	Reptilia	Testudines	Terrapene_carolina	2817	3270	0.861468
SLC1A2	Aves	Anseriformes	Anas_platyrhynchos	2031	2031	1
SLC1A2	Lepidosauria	Squamata	Anolis_carolinensis	1708	2031	0.840965
SLC1A2	Lepidosauria	Squamata	Anolis_sagrei	1708	2031	0.840965
SLC1A2	Aves	Anseriformes	Anser_brachyrhynchus	2031	2031	1
SLC1A2	Aves	Accipitriformes	Aquila_chrysaetos	2031	2031	1
SLC1A2	Reptilia	Testudines	Chelonoidis_abingdonii	1896	2031	0.93353
SLC1A2	Reptilia	Testudines	Chrysemys_picta	1909	2031	0.939931
SLC1A2	Aves	Galliformes	Coturnix_japonica	2031	2031	1
SLC1A2	Reptilia	Crocodylia	Crocodylus_porosus	1754	2031	0.863614
SLC1A2	Lepidosauria	Squamata	Eublepharis_macularius	1850	2031	0.910881
SLC1A2	Lepidosauria	Squamata	Euleptes_europaea	1826	2031	0.899065
SLC1A2	Aves	Passeriformes	Ficedula_albicollis	2031	2031	1
SLC1A2	Aves	Passeriformes	Geospiza_fortis	2031	2031	1
SLC1A2	Reptilia	Testudines	Gopherus_evgoodei	1896	2031	0.93353
SLC1A2	Lepidosauria	Squamata	Laticauda_laticaudata	1708	2031	0.840965
SLC1A2	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1708	2031	0.840965
SLC1A2	Aves	Galliformes	Meleagris_gallopavo	2031	2031	1
SLC1A2	Lepidosauria	Squamata	Naja_naja	1708	2031	0.840965
SLC1A2	Lepidosauria	Squamata	Notechis_scutatus	1708	2031	0.840965
SLC1A2	Aves	Passeriformes	Parus_major	2031	2031	1
SLC1A2	Reptilia	Testudines	Pelodiscus_sinensis	1758	2031	0.865583
SLC1A2	Lepidosauria	Squamata	Podarcis_muralis	1708	2031	0.840965
SLC1A2	Lepidosauria	Squamata	Podarcis_raffonei	1776	2031	0.874446
SLC1A2	Lepidosauria	Squamata	Pogona_vitticeps_zw	1708	2031	0.840965
SLC1A2	Lepidosauria	Squamata	Pogona_vitticeps_zz	1708	2031	0.840965
SLC1A2	Lepidosauria	Squamata	Pseudonaja_textilis	1708	2031	0.840965
SLC1A2	Lepidosauria	Squamata	Rhineura_floridana	1731	2031	0.85229
SLC1A2	Lepidosauria	Squamata	Salvator_merianae	1708	2031	0.840965
SLC1A2	Aves	Passeriformes	Serinus_canaria	2031	2031	1
SLC1A2	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1708	2031	0.840965
SLC1A2	Aves	Psittaciformes	Strigops_habroptila	1972	2031	0.97095
SLC1A2	Aves	Struthioniformes	Struthio_camelus	2031	2031	1
SLC1A2	Aves	Passeriformes	Taeniopygia_guttata	2031	2031	1
SLC1A2	Reptilia	Testudines	Terrapene_carolina	1909	2031	0.939931
PAMR1	Aves	Anseriformes	Anas_platyrhynchos	2256	2364	0.954315
PAMR1	Lepidosauria	Squamata	Anolis_carolinensis	2364	2364	1
PAMR1	Lepidosauria	Squamata	Anolis_sagrei	2364	2364	1
PAMR1	Aves	Anseriformes	Anser_brachyrhynchus	2364	2364	1
PAMR1	Aves	Accipitriformes	Aquila_chrysaetos	2364	2364	1
PAMR1	Reptilia	Testudines	Chelonoidis_abingdonii	2364	2364	1
PAMR1	Reptilia	Testudines	Chrysemys_picta	2364	2364	1
PAMR1	Aves	Galliformes	Coturnix_japonica	2364	2364	1
PAMR1	Reptilia	Crocodylia	Crocodylus_porosus	2364	2364	1
PAMR1	Lepidosauria	Squamata	Eublepharis_macularius	2364	2364	1
PAMR1	Lepidosauria	Squamata	Euleptes_europaea	2364	2364	1
PAMR1	Aves	Passeriformes	Ficedula_albicollis	2364	2364	1
PAMR1	Aves	Passeriformes	Geospiza_fortis	2364	2364	1
PAMR1	Reptilia	Testudines	Gopherus_evgoodei	2364	2364	1
PAMR1	Lepidosauria	Squamata	Laticauda_laticaudata	2291	2364	0.96912
PAMR1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	2291	2364	0.96912
PAMR1	Aves	Galliformes	Meleagris_gallopavo	2364	2364	1
PAMR1	Lepidosauria	Squamata	Naja_naja	2364	2364	1
PAMR1	Lepidosauria	Squamata	Notechis_scutatus	2364	2364	1
PAMR1	Aves	Passeriformes	Parus_major	2364	2364	1
PAMR1	Reptilia	Testudines	Pelodiscus_sinensis	2364	2364	1
PAMR1	Lepidosauria	Squamata	Podarcis_muralis	2364	2364	1
PAMR1	Lepidosauria	Squamata	Podarcis_raffonei	2364	2364	1
PAMR1	Lepidosauria	Squamata	Pogona_vitticeps_zw	2364	2364	1
PAMR1	Lepidosauria	Squamata	Pogona_vitticeps_zz	2364	2364	1
PAMR1	Lepidosauria	Squamata	Pseudonaja_textilis	2364	2364	1
PAMR1	Lepidosauria	Squamata	Rhineura_floridana	2364	2364	1
PAMR1	Lepidosauria	Squamata	Salvator_merianae	2364	2364	1
PAMR1	Aves	Passeriformes	Serinus_canaria	2364	2364	1
PAMR1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2364	2364	1
PAMR1	Aves	Psittaciformes	Strigops_habroptila	2364	2364	1
