Gene_name	Class	Order	Species_name	Aligned_region	Gene_length	Normalized_value
HAPLN2	Aves	Anseriformes	Anas_platyrhynchos	1122	1122	1
HAPLN2	Lepidosauria	Squamata	Anolis_carolinensis	853	1122	0.76025
HAPLN2	Lepidosauria	Squamata	Anolis_sagrei	935	1122	0.833333
HAPLN2	Aves	Anseriformes	Anser_brachyrhynchus	1122	1122	1
HAPLN2	Aves	Accipitriformes	Aquila_chrysaetos	1122	1122	1
HAPLN2	Reptilia	Testudines	Chelonoidis_abingdonii	935	1122	0.833333
HAPLN2	Reptilia	Testudines	Chrysemys_picta	944	1122	0.841355
HAPLN2	Aves	Galliformes	Coturnix_japonica	1122	1122	1
HAPLN2	Reptilia	Crocodylia	Crocodylus_porosus	938	1122	0.836007
HAPLN2	Lepidosauria	Squamata	Eublepharis_macularius	935	1122	0.833333
HAPLN2	Lepidosauria	Squamata	Euleptes_europaea	935	1122	0.833333
HAPLN2	Aves	Passeriformes	Ficedula_albicollis	1122	1122	1
HAPLN2	Aves	Passeriformes	Geospiza_fortis	1122	1122	1
HAPLN2	Reptilia	Testudines	Gopherus_evgoodei	935	1122	0.833333
HAPLN2	Lepidosauria	Squamata	Laticauda_laticaudata	935	1122	0.833333
HAPLN2	Actinistia	Coelacanthiformes	Latimeria_chalumnae	873	1122	0.778075
HAPLN2	Aves	Galliformes	Meleagris_gallopavo	1122	1122	1
HAPLN2	Lepidosauria	Squamata	Naja_naja	935	1122	0.833333
HAPLN2	Lepidosauria	Squamata	Notechis_scutatus	935	1122	0.833333
HAPLN2	Aves	Passeriformes	Parus_major	1122	1122	1
HAPLN2	Reptilia	Testudines	Pelodiscus_sinensis	934	1122	0.832442
HAPLN2	Lepidosauria	Squamata	Podarcis_muralis	935	1122	0.833333
HAPLN2	Lepidosauria	Squamata	Podarcis_raffonei	935	1122	0.833333
HAPLN2	Lepidosauria	Squamata	Pogona_vitticeps_zw	935	1122	0.833333
HAPLN2	Lepidosauria	Squamata	Pogona_vitticeps_zz	935	1122	0.833333
HAPLN2	Lepidosauria	Squamata	Pseudonaja_textilis	935	1122	0.833333
HAPLN2	Lepidosauria	Squamata	Rhineura_floridana	935	1122	0.833333
HAPLN2	Lepidosauria	Squamata	Salvator_merianae	935	1122	0.833333
HAPLN2	Aves	Passeriformes	Serinus_canaria	1122	1122	1
HAPLN2	Lepidosauria	Sphenodontia	Sphenodon_punctatus	935	1122	0.833333
HAPLN2	Aves	Psittaciformes	Strigops_habroptila	1114	1122	0.99287
HAPLN2	Aves	Struthioniformes	Struthio_camelus	1081	1122	0.963458
HAPLN2	Aves	Passeriformes	Taeniopygia_guttata	1122	1122	1
HAPLN2	Reptilia	Testudines	Terrapene_carolina	935	1122	0.833333
BCAN	Aves	Anseriformes	Anas_platyrhynchos	3033	3033	1
BCAN	Lepidosauria	Squamata	Anolis_carolinensis	1660	3033	0.547313
BCAN	Lepidosauria	Squamata	Anolis_sagrei	1789	3033	0.589845
BCAN	Aves	Anseriformes	Anser_brachyrhynchus	3033	3033	1
BCAN	Aves	Accipitriformes	Aquila_chrysaetos	3033	3033	1
BCAN	Reptilia	Testudines	Chelonoidis_abingdonii	2249	3033	0.74151
BCAN	Reptilia	Testudines	Chrysemys_picta	2499	3033	0.823937
BCAN	Aves	Galliformes	Coturnix_japonica	3033	3033	1
BCAN	Reptilia	Crocodylia	Crocodylus_porosus	2610	3033	0.860534
BCAN	Lepidosauria	Squamata	Eublepharis_macularius	2126	3033	0.700956
BCAN	Lepidosauria	Squamata	Euleptes_europaea	2070	3033	0.682493
BCAN	Aves	Passeriformes	Ficedula_albicollis	2735	3033	0.901747
BCAN	Aves	Passeriformes	Geospiza_fortis	2822	3033	0.930432
BCAN	Reptilia	Testudines	Gopherus_evgoodei	2223	3033	0.732938
BCAN	Lepidosauria	Squamata	Laticauda_laticaudata	1659	3033	0.546983
BCAN	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1641	3033	0.541048
BCAN	Aves	Galliformes	Meleagris_gallopavo	2935	3033	0.967689
BCAN	Lepidosauria	Squamata	Naja_naja	1658	3033	0.546653
BCAN	Lepidosauria	Squamata	Notechis_scutatus	1662	3033	0.547972
BCAN	Aves	Passeriformes	Parus_major	3033	3033	1
BCAN	Reptilia	Testudines	Pelodiscus_sinensis	1878	3033	0.619189
BCAN	Lepidosauria	Squamata	Podarcis_muralis	1885	3033	0.621497
BCAN	Lepidosauria	Squamata	Podarcis_raffonei	2198	3033	0.724695
BCAN	Lepidosauria	Squamata	Pogona_vitticeps_zw	1889	3033	0.622816
BCAN	Lepidosauria	Squamata	Pogona_vitticeps_zz	1889	3033	0.622816
BCAN	Lepidosauria	Squamata	Pseudonaja_textilis	1656	3033	0.545994
BCAN	Lepidosauria	Squamata	Rhineura_floridana	1862	3033	0.613914
BCAN	Lepidosauria	Squamata	Salvator_merianae	1899	3033	0.626113
BCAN	Aves	Passeriformes	Serinus_canaria	3020	3033	0.995714
BCAN	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2184	3033	0.720079
BCAN	Aves	Psittaciformes	Strigops_habroptila	3033	3033	1
BCAN	Aves	Struthioniformes	Struthio_camelus	2787	3033	0.918892
BCAN	Aves	Passeriformes	Taeniopygia_guttata	2828	3033	0.93241
BCAN	Reptilia	Testudines	Terrapene_carolina	2249	3033	0.74151
NES	Aves	Anseriformes	Anas_platyrhynchos	4639	5241	0.885136
NES	Lepidosauria	Squamata	Anolis_carolinensis	523	5241	0.0997901
NES	Lepidosauria	Squamata	Anolis_sagrei	2228	5241	0.42511
NES	Aves	Anseriformes	Anser_brachyrhynchus	4643	5241	0.8859
NES	Aves	Accipitriformes	Aquila_chrysaetos	4686	5241	0.894104
NES	Reptilia	Testudines	Chelonoidis_abingdonii	3328	5241	0.634993
NES	Reptilia	Testudines	Chrysemys_picta	3202	5241	0.610952
NES	Aves	Galliformes	Coturnix_japonica	5241	5241	1
NES	Reptilia	Crocodylia	Crocodylus_porosus	3558	5241	0.678878
NES	Lepidosauria	Squamata	Eublepharis_macularius	2725	5241	0.519939
NES	Lepidosauria	Squamata	Euleptes_europaea	2961	5241	0.564969
NES	Aves	Passeriformes	Ficedula_albicollis	4855	5241	0.92635
NES	Aves	Passeriformes	Geospiza_fortis	5241	5241	1
NES	Reptilia	Testudines	Gopherus_evgoodei	3502	5241	0.668193
NES	Lepidosauria	Squamata	Laticauda_laticaudata	1186	5241	0.226293
NES	Actinistia	Coelacanthiformes	Latimeria_chalumnae	813	5241	0.155123
NES	Aves	Galliformes	Meleagris_gallopavo	5241	5241	1
NES	Lepidosauria	Squamata	Naja_naja	1124	5241	0.214463
NES	Lepidosauria	Squamata	Notechis_scutatus	1306	5241	0.249189
NES	Aves	Passeriformes	Parus_major	4777	5241	0.911467
NES	Reptilia	Testudines	Pelodiscus_sinensis	3176	5241	0.605991
NES	Lepidosauria	Squamata	Podarcis_muralis	1277	5241	0.243656
NES	Lepidosauria	Squamata	Podarcis_raffonei	2366	5241	0.451441
NES	Lepidosauria	Squamata	Pogona_vitticeps_zw	2010	5241	0.383515
NES	Lepidosauria	Squamata	Pogona_vitticeps_zz	2955	5241	0.563824
NES	Lepidosauria	Squamata	Pseudonaja_textilis	1131	5241	0.215799
NES	Lepidosauria	Squamata	Rhineura_floridana	2148	5241	0.409845
NES	Lepidosauria	Squamata	Salvator_merianae	1533	5241	0.292501
NES	Aves	Passeriformes	Serinus_canaria	5233	5241	0.998474
NES	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2236	5241	0.426636
NES	Aves	Psittaciformes	Strigops_habroptila	4674	5241	0.891815
NES	Aves	Struthioniformes	Struthio_camelus	3885	5241	0.741271
NES	Aves	Passeriformes	Taeniopygia_guttata	5219	5241	0.995802
NES	Reptilia	Testudines	Terrapene_carolina	3185	5241	0.607708
LOC425431	Aves	Anseriformes	Anas_platyrhynchos	1174	1215	0.966255
LOC425431	Lepidosauria	Squamata	Anolis_carolinensis	1214	1215	0.999177
LOC425431	Lepidosauria	Squamata	Anolis_sagrei	1215	1215	1
LOC425431	Aves	Anseriformes	Anser_brachyrhynchus	1174	1215	0.966255
LOC425431	Aves	Accipitriformes	Aquila_chrysaetos	1215	1215	1
LOC425431	Reptilia	Testudines	Chelonoidis_abingdonii	1215	1215	1
LOC425431	Reptilia	Testudines	Chrysemys_picta	1215	1215	1
LOC425431	Aves	Galliformes	Coturnix_japonica	1215	1215	1
LOC425431	Reptilia	Crocodylia	Crocodylus_porosus	1215	1215	1
LOC425431	Lepidosauria	Squamata	Eublepharis_macularius	1215	1215	1
LOC425431	Lepidosauria	Squamata	Euleptes_europaea	1209	1215	0.995062
LOC425431	Aves	Passeriformes	Ficedula_albicollis	1215	1215	1
LOC425431	Aves	Passeriformes	Geospiza_fortis	1183	1215	0.973663
LOC425431	Reptilia	Testudines	Gopherus_evgoodei	1215	1215	1
LOC425431	Lepidosauria	Squamata	Laticauda_laticaudata	1215	1215	1
LOC425431	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1215	1215	1
LOC425431	Aves	Galliformes	Meleagris_gallopavo	1215	1215	1
LOC425431	Lepidosauria	Squamata	Naja_naja	1215	1215	1
LOC425431	Lepidosauria	Squamata	Notechis_scutatus	1215	1215	1
LOC425431	Aves	Passeriformes	Parus_major	1215	1215	1
LOC425431	Reptilia	Testudines	Pelodiscus_sinensis	1108	1215	0.911934
LOC425431	Lepidosauria	Squamata	Podarcis_muralis	1168	1215	0.961317
LOC425431	Lepidosauria	Squamata	Podarcis_raffonei	1168	1215	0.961317
LOC425431	Lepidosauria	Squamata	Pogona_vitticeps_zw	1215	1215	1
LOC425431	Lepidosauria	Squamata	Pogona_vitticeps_zz	1215	1215	1
LOC425431	Lepidosauria	Squamata	Pseudonaja_textilis	1215	1215	1
LOC425431	Lepidosauria	Squamata	Rhineura_floridana	1215	1215	1
LOC425431	Lepidosauria	Squamata	Salvator_merianae	1215	1215	1
LOC425431	Aves	Passeriformes	Serinus_canaria	1215	1215	1
LOC425431	Lepidosauria	Sphenodontia	Sphenodon_punctatus	993	1215	0.817284
LOC425431	Aves	Psittaciformes	Strigops_habroptila	1215	1215	1
LOC425431	Aves	Struthioniformes	Struthio_camelus	1215	1215	1
LOC425431	Aves	Passeriformes	Taeniopygia_guttata	1215	1215	1
LOC425431	Reptilia	Testudines	Terrapene_carolina	1215	1215	1
CRABP2	Aves	Anseriformes	Anas_platyrhynchos	414	414	1
CRABP2	Lepidosauria	Squamata	Anolis_carolinensis	414	414	1
CRABP2	Lepidosauria	Squamata	Anolis_sagrei	414	414	1
CRABP2	Aves	Anseriformes	Anser_brachyrhynchus	414	414	1
CRABP2	Aves	Accipitriformes	Aquila_chrysaetos	414	414	1
CRABP2	Reptilia	Testudines	Chelonoidis_abingdonii	414	414	1
CRABP2	Reptilia	Testudines	Chrysemys_picta	414	414	1
CRABP2	Aves	Galliformes	Coturnix_japonica	414	414	1
CRABP2	Reptilia	Crocodylia	Crocodylus_porosus	414	414	1
CRABP2	Lepidosauria	Squamata	Eublepharis_macularius	414	414	1
CRABP2	Lepidosauria	Squamata	Euleptes_europaea	414	414	1
CRABP2	Aves	Passeriformes	Ficedula_albicollis	387	414	0.934783
CRABP2	Aves	Passeriformes	Geospiza_fortis	344	414	0.830918
CRABP2	Reptilia	Testudines	Gopherus_evgoodei	414	414	1
CRABP2	Lepidosauria	Squamata	Laticauda_laticaudata	414	414	1
CRABP2	Actinistia	Coelacanthiformes	Latimeria_chalumnae	414	414	1
CRABP2	Aves	Galliformes	Meleagris_gallopavo	414	414	1
CRABP2	Lepidosauria	Squamata	Naja_naja	414	414	1
CRABP2	Lepidosauria	Squamata	Notechis_scutatus	414	414	1
CRABP2	Aves	Passeriformes	Parus_major	414	414	1
CRABP2	Reptilia	Testudines	Pelodiscus_sinensis	414	414	1
CRABP2	Lepidosauria	Squamata	Podarcis_muralis	414	414	1
CRABP2	Lepidosauria	Squamata	Podarcis_raffonei	414	414	1
