Gene_name	Class	Order	Species_name	Aligned_region	Gene_length	Normalized_value
LOC121113070	Aves	Anseriformes	Anas_platyrhynchos	472	753	0.626826
LOC121113070	Lepidosauria	Squamata	Anolis_carolinensis	208	753	0.276228
LOC121113070	Lepidosauria	Squamata	Anolis_sagrei	329	753	0.436919
LOC121113070	Aves	Anseriformes	Anser_brachyrhynchus	720	753	0.956175
LOC121113070	Aves	Accipitriformes	Aquila_chrysaetos	720	753	0.956175
LOC121113070	Reptilia	Testudines	Chelonoidis_abingdonii	596	753	0.791501
LOC121113070	Reptilia	Testudines	Chrysemys_picta	607	753	0.806109
LOC121113070	Aves	Galliformes	Coturnix_japonica	753	753	1
LOC121113070	Reptilia	Crocodylia	Crocodylus_porosus	0	753	0
LOC121113070	Lepidosauria	Squamata	Eublepharis_macularius	409	753	0.543161
LOC121113070	Lepidosauria	Squamata	Euleptes_europaea	511	753	0.678619
LOC121113070	Aves	Passeriformes	Ficedula_albicollis	0	753	0
LOC121113070	Aves	Passeriformes	Geospiza_fortis	0	753	0
LOC121113070	Reptilia	Testudines	Gopherus_evgoodei	640	753	0.849934
LOC121113070	Lepidosauria	Squamata	Laticauda_laticaudata	0	753	0
LOC121113070	Actinistia	Coelacanthiformes	Latimeria_chalumnae	0	753	0
LOC121113070	Aves	Galliformes	Meleagris_gallopavo	79	753	0.104914
LOC121113070	Lepidosauria	Squamata	Naja_naja	0	753	0
LOC121113070	Lepidosauria	Squamata	Notechis_scutatus	0	753	0
LOC121113070	Aves	Passeriformes	Parus_major	720	753	0.956175
LOC121113070	Reptilia	Testudines	Pelodiscus_sinensis	0	753	0
LOC121113070	Lepidosauria	Squamata	Podarcis_muralis	528	753	0.701195
LOC121113070	Lepidosauria	Squamata	Podarcis_raffonei	529	753	0.702523
LOC121113070	Lepidosauria	Squamata	Pogona_vitticeps_zw	561	753	0.74502
LOC121113070	Lepidosauria	Squamata	Pogona_vitticeps_zz	561	753	0.74502
LOC121113070	Lepidosauria	Squamata	Pseudonaja_textilis	0	753	0
LOC121113070	Lepidosauria	Squamata	Rhineura_floridana	415	753	0.551129
LOC121113070	Lepidosauria	Squamata	Salvator_merianae	386	753	0.512616
LOC121113070	Aves	Passeriformes	Serinus_canaria	0	753	0
LOC121113070	Lepidosauria	Sphenodontia	Sphenodon_punctatus	442	753	0.586985
