Gene_name	Class	Order	Species_name	Aligned_region	Gene_length	Normalized_value
LOC100857694	Aves	Anseriformes	Anas_platyrhynchos	1608	1608	1
LOC100857694	Lepidosauria	Squamata	Anolis_carolinensis	1426	1608	0.886816
LOC100857694	Lepidosauria	Squamata	Anolis_sagrei	1455	1608	0.904851
LOC100857694	Aves	Anseriformes	Anser_brachyrhynchus	1608	1608	1
LOC100857694	Aves	Accipitriformes	Aquila_chrysaetos	1608	1608	1
LOC100857694	Reptilia	Testudines	Chelonoidis_abingdonii	1553	1608	0.965796
LOC100857694	Reptilia	Testudines	Chrysemys_picta	1494	1608	0.929104
LOC100857694	Aves	Galliformes	Coturnix_japonica	1608	1608	1
LOC100857694	Reptilia	Crocodylia	Crocodylus_porosus	1608	1608	1
LOC100857694	Lepidosauria	Squamata	Eublepharis_macularius	1413	1608	0.878731
LOC100857694	Lepidosauria	Squamata	Euleptes_europaea	1488	1608	0.925373
LOC100857694	Aves	Passeriformes	Ficedula_albicollis	1582	1608	0.983831
LOC100857694	Aves	Passeriformes	Geospiza_fortis	1608	1608	1
LOC100857694	Reptilia	Testudines	Gopherus_evgoodei	1608	1608	1
LOC100857694	Lepidosauria	Squamata	Laticauda_laticaudata	1140	1608	0.708955
LOC100857694	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1124	1608	0.699005
LOC100857694	Aves	Galliformes	Meleagris_gallopavo	1608	1608	1
LOC100857694	Lepidosauria	Squamata	Naja_naja	1461	1608	0.908582
LOC100857694	Lepidosauria	Squamata	Notechis_scutatus	1243	1608	0.77301
LOC100857694	Aves	Passeriformes	Parus_major	1608	1608	1
LOC100857694	Reptilia	Testudines	Pelodiscus_sinensis	1494	1608	0.929104
LOC100857694	Lepidosauria	Squamata	Podarcis_muralis	1472	1608	0.915423
LOC100857694	Lepidosauria	Squamata	Podarcis_raffonei	1439	1608	0.8949
LOC100857694	Lepidosauria	Squamata	Pogona_vitticeps_zw	1451	1608	0.902363
LOC100857694	Lepidosauria	Squamata	Pogona_vitticeps_zz	1481	1608	0.92102
LOC100857694	Lepidosauria	Squamata	Pseudonaja_textilis	1485	1608	0.923507
LOC100857694	Lepidosauria	Squamata	Rhineura_floridana	1472	1608	0.915423
LOC100857694	Lepidosauria	Squamata	Salvator_merianae	1496	1608	0.930348
LOC100857694	Aves	Passeriformes	Serinus_canaria	1557	1608	0.968284
LOC100857694	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1525	1608	0.948383
LOC100857694	Aves	Psittaciformes	Strigops_habroptila	1608	1608	1
LOC100857694	Aves	Struthioniformes	Struthio_camelus	1497	1608	0.93097
LOC100857694	Aves	Passeriformes	Taeniopygia_guttata	1608	1608	1
LOC100857694	Reptilia	Testudines	Terrapene_carolina	1494	1608	0.929104
DM5L	Aves	Anseriformes	Anas_platyrhynchos	1587	1587	1
DM5L	Lepidosauria	Squamata	Anolis_carolinensis	1314	1587	0.827977
DM5L	Lepidosauria	Squamata	Anolis_sagrei	1504	1587	0.9477
DM5L	Aves	Anseriformes	Anser_brachyrhynchus	1587	1587	1
DM5L	Aves	Accipitriformes	Aquila_chrysaetos	1587	1587	1
DM5L	Reptilia	Testudines	Chelonoidis_abingdonii	1496	1587	0.942659
DM5L	Reptilia	Testudines	Chrysemys_picta	1577	1587	0.993699
DM5L	Aves	Galliformes	Coturnix_japonica	1587	1587	1
DM5L	Reptilia	Crocodylia	Crocodylus_porosus	1137	1587	0.716446
DM5L	Lepidosauria	Squamata	Eublepharis_macularius	1387	1587	0.873976
DM5L	Lepidosauria	Squamata	Euleptes_europaea	1505	1587	0.94833
DM5L	Aves	Passeriformes	Ficedula_albicollis	1587	1587	1
DM5L	Aves	Passeriformes	Geospiza_fortis	1587	1587	1
DM5L	Reptilia	Testudines	Gopherus_evgoodei	1496	1587	0.942659
DM5L	Lepidosauria	Squamata	Laticauda_laticaudata	1172	1587	0.7385
