Gene_name	Class	Order	Species_name	Aligned_region	Gene_length	Normalized_value
LSG1	Aves	Anseriformes	Anas_platyrhynchos	1959	1959	1
LSG1	Lepidosauria	Squamata	Anolis_carolinensis	1598	1959	0.815722
LSG1	Lepidosauria	Squamata	Anolis_sagrei	1716	1959	0.875957
LSG1	Aves	Anseriformes	Anser_brachyrhynchus	1959	1959	1
LSG1	Aves	Accipitriformes	Aquila_chrysaetos	1959	1959	1
LSG1	Reptilia	Testudines	Chelonoidis_abingdonii	1760	1959	0.898418
LSG1	Reptilia	Testudines	Chrysemys_picta	1959	1959	1
LSG1	Aves	Galliformes	Coturnix_japonica	1959	1959	1
LSG1	Reptilia	Crocodylia	Crocodylus_porosus	1890	1959	0.964778
LSG1	Lepidosauria	Squamata	Eublepharis_macularius	1808	1959	0.92292
LSG1	Lepidosauria	Squamata	Euleptes_europaea	1697	1959	0.866258
LSG1	Aves	Passeriformes	Ficedula_albicollis	1878	1959	0.958652
LSG1	Aves	Passeriformes	Geospiza_fortis	1959	1959	1
LSG1	Reptilia	Testudines	Gopherus_evgoodei	1760	1959	0.898418
LSG1	Lepidosauria	Squamata	Laticauda_laticaudata	1809	1959	0.92343
LSG1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1788	1959	0.912711
LSG1	Aves	Galliformes	Meleagris_gallopavo	1760	1959	0.898418
LSG1	Lepidosauria	Squamata	Naja_naja	1793	1959	0.915263
LSG1	Lepidosauria	Squamata	Notechis_scutatus	1396	1959	0.712608
LSG1	Aves	Passeriformes	Parus_major	1959	1959	1
LSG1	Reptilia	Testudines	Pelodiscus_sinensis	1833	1959	0.935681
LSG1	Lepidosauria	Squamata	Podarcis_muralis	1727	1959	0.881572
LSG1	Lepidosauria	Squamata	Podarcis_raffonei	1727	1959	0.881572
LSG1	Lepidosauria	Squamata	Pogona_vitticeps_zw	1718	1959	0.876978
LSG1	Lepidosauria	Squamata	Pogona_vitticeps_zz	1696	1959	0.865748
LSG1	Lepidosauria	Squamata	Pseudonaja_textilis	1712	1959	0.873915
LSG1	Lepidosauria	Squamata	Rhineura_floridana	1759	1959	0.897907
LSG1	Lepidosauria	Squamata	Salvator_merianae	1722	1959	0.87902
LSG1	Aves	Passeriformes	Serinus_canaria	1959	1959	1
LSG1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1862	1959	0.950485
LSG1	Aves	Psittaciformes	Strigops_habroptila	1959	1959	1
LSG1	Aves	Struthioniformes	Struthio_camelus	1760	1959	0.898418
LSG1	Aves	Passeriformes	Taeniopygia_guttata	1959	1959	1
LSG1	Reptilia	Testudines	Terrapene_carolina	1878	1959	0.958652
ATP13A3	Aves	Anseriformes	Anas_platyrhynchos	3849	3849	1
ATP13A3	Lepidosauria	Squamata	Anolis_carolinensis	3229	3849	0.838919
ATP13A3	Lepidosauria	Squamata	Anolis_sagrei	3566	3849	0.926474
ATP13A3	Aves	Anseriformes	Anser_brachyrhynchus	3849	3849	1
ATP13A3	Aves	Accipitriformes	Aquila_chrysaetos	3849	3849	1
ATP13A3	Reptilia	Testudines	Chelonoidis_abingdonii	3685	3849	0.957392
ATP13A3	Reptilia	Testudines	Chrysemys_picta	3685	3849	0.957392
ATP13A3	Aves	Galliformes	Coturnix_japonica	3849	3849	1
ATP13A3	Reptilia	Crocodylia	Crocodylus_porosus	3685	3849	0.957392
ATP13A3	Lepidosauria	Squamata	Eublepharis_macularius	3777	3849	0.981294
ATP13A3	Lepidosauria	Squamata	Euleptes_europaea	3659	3849	0.950637
ATP13A3	Aves	Passeriformes	Ficedula_albicollis	3849	3849	1
ATP13A3	Aves	Passeriformes	Geospiza_fortis	3849	3849	1
ATP13A3	Reptilia	Testudines	Gopherus_evgoodei	3685	3849	0.957392
ATP13A3	Lepidosauria	Squamata	Laticauda_laticaudata	3420	3849	0.888542
ATP13A3	Actinistia	Coelacanthiformes	Latimeria_chalumnae	3344	3849	0.868797
ATP13A3	Aves	Galliformes	Meleagris_gallopavo	3849	3849	1
ATP13A3	Lepidosauria	Squamata	Naja_naja	3245	3849	0.843076
ATP13A3	Lepidosauria	Squamata	Notechis_scutatus	3254	3849	0.845414
ATP13A3	Aves	Passeriformes	Parus_major	3849	3849	1
ATP13A3	Reptilia	Testudines	Pelodiscus_sinensis	3685	3849	0.957392
ATP13A3	Lepidosauria	Squamata	Podarcis_muralis	3473	3849	0.902312
ATP13A3	Lepidosauria	Squamata	Podarcis_raffonei	3756	3849	0.975838
ATP13A3	Lepidosauria	Squamata	Pogona_vitticeps_zw	3484	3849	0.90517
ATP13A3	Lepidosauria	Squamata	Pogona_vitticeps_zz	3562	3849	0.925435
ATP13A3	Lepidosauria	Squamata	Pseudonaja_textilis	3327	3849	0.86438
ATP13A3	Lepidosauria	Squamata	Rhineura_floridana	3706	3849	0.962847
ATP13A3	Lepidosauria	Squamata	Salvator_merianae	3502	3849	0.909847
ATP13A3	Aves	Passeriformes	Serinus_canaria	3849	3849	1
