Gene_name	Class	Order	Species_name	Aligned_region	Gene_length	Normalized_value
TSC22D1	Aves	Anseriformes	Anas_platyrhynchos	3135	3135	1
TSC22D1	Lepidosauria	Squamata	Anolis_carolinensis	3135	3135	1
TSC22D1	Lepidosauria	Squamata	Anolis_sagrei	3135	3135	1
TSC22D1	Aves	Anseriformes	Anser_brachyrhynchus	3135	3135	1
TSC22D1	Aves	Accipitriformes	Aquila_chrysaetos	3135	3135	1
TSC22D1	Reptilia	Testudines	Chelonoidis_abingdonii	3135	3135	1
TSC22D1	Reptilia	Testudines	Chrysemys_picta	3135	3135	1
TSC22D1	Aves	Galliformes	Coturnix_japonica	3135	3135	1
TSC22D1	Reptilia	Crocodylia	Crocodylus_porosus	3135	3135	1
TSC22D1	Lepidosauria	Squamata	Eublepharis_macularius	2372	3135	0.756619
TSC22D1	Lepidosauria	Squamata	Euleptes_europaea	1823	3135	0.581499
TSC22D1	Aves	Passeriformes	Ficedula_albicollis	3135	3135	1
TSC22D1	Aves	Passeriformes	Geospiza_fortis	3135	3135	1
TSC22D1	Reptilia	Testudines	Gopherus_evgoodei	3135	3135	1
TSC22D1	Lepidosauria	Squamata	Laticauda_laticaudata	3115	3135	0.99362
TSC22D1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	3135	3135	1
TSC22D1	Aves	Galliformes	Meleagris_gallopavo	3135	3135	1
TSC22D1	Lepidosauria	Squamata	Naja_naja	3135	3135	1
TSC22D1	Lepidosauria	Squamata	Notechis_scutatus	3135	3135	1
TSC22D1	Aves	Passeriformes	Parus_major	3135	3135	1
TSC22D1	Reptilia	Testudines	Pelodiscus_sinensis	3135	3135	1
TSC22D1	Lepidosauria	Squamata	Podarcis_muralis	3135	3135	1
TSC22D1	Lepidosauria	Squamata	Podarcis_raffonei	3135	3135	1
TSC22D1	Lepidosauria	Squamata	Pogona_vitticeps_zw	3135	3135	1
TSC22D1	Lepidosauria	Squamata	Pogona_vitticeps_zz	3135	3135	1
TSC22D1	Lepidosauria	Squamata	Pseudonaja_textilis	3117	3135	0.994258
TSC22D1	Lepidosauria	Squamata	Rhineura_floridana	3135	3135	1
TSC22D1	Lepidosauria	Squamata	Salvator_merianae	3135	3135	1
TSC22D1	Aves	Passeriformes	Serinus_canaria	3135	3135	1
TSC22D1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	3135	3135	1
TSC22D1	Aves	Psittaciformes	Strigops_habroptila	3135	3135	1
TSC22D1	Aves	Struthioniformes	Struthio_camelus	3135	3135	1
TSC22D1	Aves	Passeriformes	Taeniopygia_guttata	3135	3135	1
TSC22D1	Reptilia	Testudines	Terrapene_carolina	3135	3135	1
NUFIP1	Aves	Anseriformes	Anas_platyrhynchos	1581	1581	1
NUFIP1	Lepidosauria	Squamata	Anolis_carolinensis	1125	1581	0.711575
NUFIP1	Lepidosauria	Squamata	Anolis_sagrei	1295	1581	0.819102
NUFIP1	Aves	Anseriformes	Anser_brachyrhynchus	1581	1581	1
NUFIP1	Aves	Accipitriformes	Aquila_chrysaetos	1581	1581	1
NUFIP1	Reptilia	Testudines	Chelonoidis_abingdonii	1488	1581	0.941176
NUFIP1	Reptilia	Testudines	Chrysemys_picta	1391	1581	0.879823
NUFIP1	Aves	Galliformes	Coturnix_japonica	1581	1581	1
NUFIP1	Reptilia	Crocodylia	Crocodylus_porosus	1581	1581	1
NUFIP1	Lepidosauria	Squamata	Eublepharis_macularius	1127	1581	0.71284
NUFIP1	Lepidosauria	Squamata	Euleptes_europaea	1186	1581	0.750158
NUFIP1	Aves	Passeriformes	Ficedula_albicollis	1417	1581	0.896268
NUFIP1	Aves	Passeriformes	Geospiza_fortis	1581	1581	1
NUFIP1	Reptilia	Testudines	Gopherus_evgoodei	1488	1581	0.941176
NUFIP1	Lepidosauria	Squamata	Laticauda_laticaudata	864	1581	0.54649
NUFIP1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	359	1581	0.227071
NUFIP1	Aves	Galliformes	Meleagris_gallopavo	1581	1581	1
NUFIP1	Lepidosauria	Squamata	Naja_naja	957	1581	0.605313
NUFIP1	Lepidosauria	Squamata	Notechis_scutatus	255	1581	0.16129
NUFIP1	Aves	Passeriformes	Parus_major	1532	1581	0.969007
NUFIP1	Reptilia	Testudines	Pelodiscus_sinensis	1298	1581	0.820999
NUFIP1	Lepidosauria	Squamata	Podarcis_muralis	1208	1581	0.764073
NUFIP1	Lepidosauria	Squamata	Podarcis_raffonei	1301	1581	0.822897
NUFIP1	Lepidosauria	Squamata	Pogona_vitticeps_zw	1265	1581	0.800127
NUFIP1	Lepidosauria	Squamata	Pogona_vitticeps_zz	1273	1581	0.805187
NUFIP1	Lepidosauria	Squamata	Pseudonaja_textilis	593	1581	0.375079
NUFIP1	Lepidosauria	Squamata	Rhineura_floridana	1239	1581	0.783681
NUFIP1	Lepidosauria	Squamata	Salvator_merianae	1109	1581	0.701455
NUFIP1	Aves	Passeriformes	Serinus_canaria	1581	1581	1
NUFIP1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1028	1581	0.650221
NUFIP1	Aves	Psittaciformes	Strigops_habroptila	1581	1581	1
NUFIP1	Aves	Struthioniformes	Struthio_camelus	1391	1581	0.879823
NUFIP1	Aves	Passeriformes	Taeniopygia_guttata	1581	1581	1
NUFIP1	Reptilia	Testudines	Terrapene_carolina	1391	1581	0.879823
GPALPP1	Aves	Anseriformes	Anas_platyrhynchos	1050	1050	1
GPALPP1	Lepidosauria	Squamata	Anolis_carolinensis	654	1050	0.622857
GPALPP1	Lepidosauria	Squamata	Anolis_sagrei	898	1050	0.855238
GPALPP1	Aves	Anseriformes	Anser_brachyrhynchus	965	1050	0.919048
GPALPP1	Aves	Accipitriformes	Aquila_chrysaetos	1050	1050	1
GPALPP1	Reptilia	Testudines	Chelonoidis_abingdonii	1050	1050	1
GPALPP1	Reptilia	Testudines	Chrysemys_picta	965	1050	0.919048
GPALPP1	Aves	Galliformes	Coturnix_japonica	1050	1050	1
GPALPP1	Reptilia	Crocodylia	Crocodylus_porosus	1050	1050	1
GPALPP1	Lepidosauria	Squamata	Eublepharis_macularius	858	1050	0.817143
GPALPP1	Lepidosauria	Squamata	Euleptes_europaea	1026	1050	0.977143
GPALPP1	Aves	Passeriformes	Ficedula_albicollis	965	1050	0.919048
GPALPP1	Aves	Passeriformes	Geospiza_fortis	1050	1050	1
GPALPP1	Reptilia	Testudines	Gopherus_evgoodei	905	1050	0.861905
GPALPP1	Lepidosauria	Squamata	Laticauda_laticaudata	771	1050	0.734286
