Gene_name	Class	Order	Species_name	Aligned_region	Gene_length	Normalized_value
ANKRD17	Aves	Anseriformes	Anas_platyrhynchos	7464	7464	1
ANKRD17	Lepidosauria	Squamata	Anolis_carolinensis	6912	7464	0.926045
ANKRD17	Lepidosauria	Squamata	Anolis_sagrei	7431	7464	0.995579
ANKRD17	Aves	Anseriformes	Anser_brachyrhynchus	7464	7464	1
ANKRD17	Aves	Accipitriformes	Aquila_chrysaetos	7464	7464	1
ANKRD17	Reptilia	Testudines	Chelonoidis_abingdonii	6485	7464	0.868837
ANKRD17	Reptilia	Testudines	Chrysemys_picta	7343	7464	0.983789
ANKRD17	Aves	Galliformes	Coturnix_japonica	7464	7464	1
ANKRD17	Reptilia	Crocodylia	Crocodylus_porosus	7259	7464	0.972535
ANKRD17	Lepidosauria	Squamata	Eublepharis_macularius	6639	7464	0.889469
ANKRD17	Lepidosauria	Squamata	Euleptes_europaea	7431	7464	0.995579
ANKRD17	Aves	Passeriformes	Ficedula_albicollis	7394	7464	0.990622
ANKRD17	Aves	Passeriformes	Geospiza_fortis	7431	7464	0.995579
ANKRD17	Reptilia	Testudines	Gopherus_evgoodei	7343	7464	0.983789
ANKRD17	Lepidosauria	Squamata	Laticauda_laticaudata	7015	7464	0.939845
ANKRD17	Actinistia	Coelacanthiformes	Latimeria_chalumnae	6839	7464	0.916265
ANKRD17	Aves	Galliformes	Meleagris_gallopavo	7464	7464	1
ANKRD17	Lepidosauria	Squamata	Naja_naja	7015	7464	0.939845
ANKRD17	Lepidosauria	Squamata	Notechis_scutatus	7015	7464	0.939845
ANKRD17	Aves	Passeriformes	Parus_major	7464	7464	1
ANKRD17	Reptilia	Testudines	Pelodiscus_sinensis	7431	7464	0.995579
ANKRD17	Lepidosauria	Squamata	Podarcis_muralis	7015	7464	0.939845
ANKRD17	Lepidosauria	Squamata	Podarcis_raffonei	7259	7464	0.972535
ANKRD17	Lepidosauria	Squamata	Pogona_vitticeps_zw	7431	7464	0.995579
ANKRD17	Lepidosauria	Squamata	Pogona_vitticeps_zz	7431	7464	0.995579
ANKRD17	Lepidosauria	Squamata	Pseudonaja_textilis	7015	7464	0.939845
ANKRD17	Lepidosauria	Squamata	Rhineura_floridana	7431	7464	0.995579
ANKRD17	Lepidosauria	Squamata	Salvator_merianae	7015	7464	0.939845
ANKRD17	Aves	Passeriformes	Serinus_canaria	7299	7464	0.977894
ANKRD17	Lepidosauria	Sphenodontia	Sphenodon_punctatus	7343	7464	0.983789
ANKRD17	Aves	Psittaciformes	Strigops_habroptila	7464	7464	1
ANKRD17	Aves	Struthioniformes	Struthio_camelus	7431	7464	0.995579
ANKRD17	Aves	Passeriformes	Taeniopygia_guttata	7464	7464	1
ANKRD17	Reptilia	Testudines	Terrapene_carolina	7343	7464	0.983789
ALB	Aves	Anseriformes	Anas_platyrhynchos	1845	1845	1
ALB	Lepidosauria	Squamata	Anolis_carolinensis	1326	1845	0.718699
ALB	Lepidosauria	Squamata	Anolis_sagrei	1581	1845	0.856911
ALB	Aves	Anseriformes	Anser_brachyrhynchus	1845	1845	1
ALB	Aves	Accipitriformes	Aquila_chrysaetos	1845	1845	1
ALB	Reptilia	Testudines	Chelonoidis_abingdonii	0	1845	0
ALB	Reptilia	Testudines	Chrysemys_picta	1845	1845	1
ALB	Aves	Galliformes	Coturnix_japonica	1845	1845	1
ALB	Reptilia	Crocodylia	Crocodylus_porosus	1845	1845	1
ALB	Lepidosauria	Squamata	Eublepharis_macularius	1102	1845	0.59729
ALB	Lepidosauria	Squamata	Euleptes_europaea	843	1845	0.456911
ALB	Aves	Passeriformes	Ficedula_albicollis	1845	1845	1
ALB	Aves	Passeriformes	Geospiza_fortis	1845	1845	1
