Gene_name	Class	Order	Species_name	Aligned_region	Gene_length	Normalized_value
LOC107054405	Aves	Anseriformes	Anas_platyrhynchos	1144	1200	0.953333
LOC107054405	Lepidosauria	Squamata	Anolis_carolinensis	75	1200	0.0625
LOC107054405	Lepidosauria	Squamata	Anolis_sagrei	172	1200	0.143333
LOC107054405	Aves	Anseriformes	Anser_brachyrhynchus	858	1200	0.715
LOC107054405	Aves	Accipitriformes	Aquila_chrysaetos	974	1200	0.811667
LOC107054405	Reptilia	Testudines	Chelonoidis_abingdonii	161	1200	0.134167
LOC107054405	Reptilia	Testudines	Chrysemys_picta	285	1200	0.2375
LOC107054405	Aves	Galliformes	Coturnix_japonica	579	1200	0.4825
LOC107054405	Reptilia	Crocodylia	Crocodylus_porosus	567	1200	0.4725
LOC107054405	Lepidosauria	Squamata	Eublepharis_macularius	168	1200	0.14
LOC107054405	Lepidosauria	Squamata	Euleptes_europaea	190	1200	0.158333
LOC107054405	Aves	Passeriformes	Ficedula_albicollis	75	1200	0.0625
LOC107054405	Aves	Passeriformes	Geospiza_fortis	0	1200	0
LOC107054405	Reptilia	Testudines	Gopherus_evgoodei	55	1200	0.0458333
LOC107054405	Lepidosauria	Squamata	Laticauda_laticaudata	54	1200	0.045
LOC107054405	Actinistia	Coelacanthiformes	Latimeria_chalumnae	55	1200	0.0458333
LOC107054405	Aves	Galliformes	Meleagris_gallopavo	824	1200	0.686667
LOC107054405	Lepidosauria	Squamata	Naja_naja	170	1200	0.141667
LOC107054405	Lepidosauria	Squamata	Notechis_scutatus	167	1200	0.139167
LOC107054405	Aves	Passeriformes	Parus_major	1200	1200	1
LOC107054405	Reptilia	Testudines	Pelodiscus_sinensis	478	1200	0.398333
LOC107054405	Lepidosauria	Squamata	Podarcis_muralis	55	1200	0.0458333
LOC107054405	Lepidosauria	Squamata	Podarcis_raffonei	55	1200	0.0458333
LOC107054405	Lepidosauria	Squamata	Pogona_vitticeps_zw	55	1200	0.0458333
LOC107054405	Lepidosauria	Squamata	Pogona_vitticeps_zz	55	1200	0.0458333
LOC107054405	Lepidosauria	Squamata	Pseudonaja_textilis	54	1200	0.045
LOC107054405	Lepidosauria	Squamata	Rhineura_floridana	55	1200	0.0458333
LOC107054405	Lepidosauria	Squamata	Salvator_merianae	124	1200	0.103333
LOC107054405	Aves	Passeriformes	Serinus_canaria	0	1200	0
LOC107054405	Lepidosauria	Sphenodontia	Sphenodon_punctatus	195	1200	0.1625
LOC107054405	Aves	Psittaciformes	Strigops_habroptila	1200	1200	1
LOC107054405	Aves	Struthioniformes	Struthio_camelus	1200	1200	1
LOC107054405	Aves	Passeriformes	Taeniopygia_guttata	581	1200	0.484167
LOC107054405	Reptilia	Testudines	Terrapene_carolina	162	1200	0.135
LRRN1	Aves	Anseriformes	Anas_platyrhynchos	2148	2148	1
LRRN1	Lepidosauria	Squamata	Anolis_carolinensis	2148	2148	1
LRRN1	Lepidosauria	Squamata	Anolis_sagrei	2148	2148	1
LRRN1	Aves	Anseriformes	Anser_brachyrhynchus	2148	2148	1
LRRN1	Aves	Accipitriformes	Aquila_chrysaetos	2148	2148	1
LRRN1	Reptilia	Testudines	Chelonoidis_abingdonii	2148	2148	1
LRRN1	Reptilia	Testudines	Chrysemys_picta	2148	2148	1
LRRN1	Aves	Galliformes	Coturnix_japonica	2148	2148	1
LRRN1	Reptilia	Crocodylia	Crocodylus_porosus	2148	2148	1
LRRN1	Lepidosauria	Squamata	Eublepharis_macularius	2148	2148	1
LRRN1	Lepidosauria	Squamata	Euleptes_europaea	2148	2148	1
LRRN1	Aves	Passeriformes	Ficedula_albicollis	2148	2148	1
LRRN1	Aves	Passeriformes	Geospiza_fortis	2148	2148	1
LRRN1	Reptilia	Testudines	Gopherus_evgoodei	2148	2148	1
LRRN1	Lepidosauria	Squamata	Laticauda_laticaudata	2148	2148	1
LRRN1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	2148	2148	1
LRRN1	Aves	Galliformes	Meleagris_gallopavo	2148	2148	1
LRRN1	Lepidosauria	Squamata	Naja_naja	2148	2148	1
LRRN1	Lepidosauria	Squamata	Notechis_scutatus	2148	2148	1
LRRN1	Aves	Passeriformes	Parus_major	2148	2148	1
LRRN1	Reptilia	Testudines	Pelodiscus_sinensis	2148	2148	1
LRRN1	Lepidosauria	Squamata	Podarcis_muralis	2148	2148	1
LRRN1	Lepidosauria	Squamata	Podarcis_raffonei	2148	2148	1
LRRN1	Lepidosauria	Squamata	Pogona_vitticeps_zw	2148	2148	1
LRRN1	Lepidosauria	Squamata	Pogona_vitticeps_zz	2148	2148	1
LRRN1	Lepidosauria	Squamata	Pseudonaja_textilis	2148	2148	1
LRRN1	Lepidosauria	Squamata	Rhineura_floridana	2148	2148	1
LRRN1	Lepidosauria	Squamata	Salvator_merianae	2148	2148	1
LRRN1	Aves	Passeriformes	Serinus_canaria	2148	2148	1
LRRN1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2148	2148	1
LRRN1	Aves	Psittaciformes	Strigops_habroptila	2148	2148	1
LRRN1	Aves	Struthioniformes	Struthio_camelus	2148	2148	1
LRRN1	Aves	Passeriformes	Taeniopygia_guttata	2148	2148	1
LRRN1	Reptilia	Testudines	Terrapene_carolina	2148	2148	1
SETMAR	Aves	Anseriformes	Anas_platyrhynchos	744	891	0.835017
SETMAR	Lepidosauria	Squamata	Anolis_carolinensis	783	891	0.878788
SETMAR	Lepidosauria	Squamata	Anolis_sagrei	837	891	0.939394
SETMAR	Aves	Anseriformes	Anser_brachyrhynchus	744	891	0.835017
SETMAR	Aves	Accipitriformes	Aquila_chrysaetos	744	891	0.835017
SETMAR	Reptilia	Testudines	Chelonoidis_abingdonii	836	891	0.938272
SETMAR	Reptilia	Testudines	Chrysemys_picta	816	891	0.915825
SETMAR	Aves	Galliformes	Coturnix_japonica	891	891	1
SETMAR	Reptilia	Crocodylia	Crocodylus_porosus	716	891	0.803591
SETMAR	Lepidosauria	Squamata	Eublepharis_macularius	583	891	0.654321
SETMAR	Lepidosauria	Squamata	Euleptes_europaea	844	891	0.94725
SETMAR	Aves	Passeriformes	Ficedula_albicollis	744	891	0.835017
SETMAR	Aves	Passeriformes	Geospiza_fortis	744	891	0.835017
SETMAR	Reptilia	Testudines	Gopherus_evgoodei	827	891	0.928171
SETMAR	Lepidosauria	Squamata	Laticauda_laticaudata	711	891	0.79798
SETMAR	Actinistia	Coelacanthiformes	Latimeria_chalumnae	472	891	0.529742
SETMAR	Aves	Galliformes	Meleagris_gallopavo	891	891	1
SETMAR	Lepidosauria	Squamata	Naja_naja	712	891	0.799102
SETMAR	Lepidosauria	Squamata	Notechis_scutatus	858	891	0.962963
SETMAR	Aves	Passeriformes	Parus_major	891	891	1
SETMAR	Reptilia	Testudines	Pelodiscus_sinensis	870	891	0.976431
SETMAR	Lepidosauria	Squamata	Podarcis_muralis	809	891	0.907969
SETMAR	Lepidosauria	Squamata	Podarcis_raffonei	784	891	0.87991
SETMAR	Lepidosauria	Squamata	Pogona_vitticeps_zw	840	891	0.942761
SETMAR	Lepidosauria	Squamata	Pogona_vitticeps_zz	714	891	0.801347
SETMAR	Lepidosauria	Squamata	Pseudonaja_textilis	838	891	0.940516
SETMAR	Lepidosauria	Squamata	Rhineura_floridana	783	891	0.878788
SETMAR	Lepidosauria	Squamata	Salvator_merianae	600	891	0.673401
SETMAR	Aves	Passeriformes	Serinus_canaria	891	891	1
SETMAR	Lepidosauria	Sphenodontia	Sphenodon_punctatus	727	891	0.815937
SETMAR	Aves	Psittaciformes	Strigops_habroptila	891	891	1
SETMAR	Aves	Struthioniformes	Struthio_camelus	744	891	0.835017
SETMAR	Aves	Passeriformes	Taeniopygia_guttata	891	891	1
SETMAR	Reptilia	Testudines	Terrapene_carolina	849	891	0.952862
SUMF1	Aves	Anseriformes	Anas_platyrhynchos	852	1059	0.804533
SUMF1	Lepidosauria	Squamata	Anolis_carolinensis	732	1059	0.691218
SUMF1	Lepidosauria	Squamata	Anolis_sagrei	852	1059	0.804533
SUMF1	Aves	Anseriformes	Anser_brachyrhynchus	852	1059	0.804533
SUMF1	Aves	Accipitriformes	Aquila_chrysaetos	1059	1059	1
SUMF1	Reptilia	Testudines	Chelonoidis_abingdonii	1059	1059	1
SUMF1	Reptilia	Testudines	Chrysemys_picta	1059	1059	1
SUMF1	Aves	Galliformes	Coturnix_japonica	1059	1059	1
SUMF1	Reptilia	Crocodylia	Crocodylus_porosus	852	1059	0.804533
SUMF1	Lepidosauria	Squamata	Eublepharis_macularius	846	1059	0.798867
SUMF1	Lepidosauria	Squamata	Euleptes_europaea	1053	1059	0.994334
SUMF1	Aves	Passeriformes	Ficedula_albicollis	852	1059	0.804533
SUMF1	Aves	Passeriformes	Geospiza_fortis	866	1059	0.817753
SUMF1	Reptilia	Testudines	Gopherus_evgoodei	1059	1059	1
SUMF1	Lepidosauria	Squamata	Laticauda_laticaudata	846	1059	0.798867
SUMF1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	852	1059	0.804533
SUMF1	Aves	Galliformes	Meleagris_gallopavo	1059	1059	1
SUMF1	Lepidosauria	Squamata	Naja_naja	846	1059	0.798867
SUMF1	Lepidosauria	Squamata	Notechis_scutatus	744	1059	0.70255
SUMF1	Aves	Passeriformes	Parus_major	1059	1059	1
SUMF1	Reptilia	Testudines	Pelodiscus_sinensis	852	1059	0.804533
SUMF1	Lepidosauria	Squamata	Podarcis_muralis	846	1059	0.798867
SUMF1	Lepidosauria	Squamata	Podarcis_raffonei	846	1059	0.798867
SUMF1	Lepidosauria	Squamata	Pogona_vitticeps_zw	846	1059	0.798867
SUMF1	Lepidosauria	Squamata	Pogona_vitticeps_zz	846	1059	0.798867
SUMF1	Lepidosauria	Squamata	Pseudonaja_textilis	846	1059	0.798867
SUMF1	Lepidosauria	Squamata	Rhineura_floridana	852	1059	0.804533
SUMF1	Lepidosauria	Squamata	Salvator_merianae	846	1059	0.798867
SUMF1	Aves	Passeriformes	Serinus_canaria	852	1059	0.804533
SUMF1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	852	1059	0.804533
SUMF1	Aves	Psittaciformes	Strigops_habroptila	1059	1059	1
SUMF1	Aves	Struthioniformes	Struthio_camelus	852	1059	0.804533
SUMF1	Aves	Passeriformes	Taeniopygia_guttata	1059	1059	1
SUMF1	Reptilia	Testudines	Terrapene_carolina	1059	1059	1
ITPR1	Aves	Anseriformes	Anas_platyrhynchos	8124	8178	0.993397
ITPR1	Lepidosauria	Squamata	Anolis_carolinensis	7862	8178	0.96136
ITPR1	Lepidosauria	Squamata	Anolis_sagrei	8011	8178	0.979579
ITPR1	Aves	Anseriformes	Anser_brachyrhynchus	8178	8178	1
ITPR1	Aves	Accipitriformes	Aquila_chrysaetos	8178	8178	1
ITPR1	Reptilia	Testudines	Chelonoidis_abingdonii	8178	8178	1
ITPR1	Reptilia	Testudines	Chrysemys_picta	8178	8178	1
ITPR1	Aves	Galliformes	Coturnix_japonica	8178	8178	1
ITPR1	Reptilia	Crocodylia	Crocodylus_porosus	8039	8178	0.983003
ITPR1	Lepidosauria	Squamata	Eublepharis_macularius	8009	8178	0.979335
ITPR1	Lepidosauria	Squamata	Euleptes_europaea	8009	8178	0.979335
ITPR1	Aves	Passeriformes	Ficedula_albicollis	8178	8178	1
ITPR1	Aves	Passeriformes	Geospiza_fortis	8167	8178	0.998655
ITPR1	Reptilia	Testudines	Gopherus_evgoodei	8178	8178	1
ITPR1	Lepidosauria	Squamata	Laticauda_laticaudata	7919	8178	0.96833
ITPR1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	7794	8178	0.953045
ITPR1	Aves	Galliformes	Meleagris_gallopavo	8178	8178	1
