Gene_name	Class	Order	Species_name	Aligned_region	Gene_length	Normalized_value
HMGN4	Aves	Anseriformes	Anas_platyrhynchos	255	270	0.944444
HMGN4	Lepidosauria	Squamata	Anolis_carolinensis	270	270	1
HMGN4	Lepidosauria	Squamata	Anolis_sagrei	270	270	1
HMGN4	Aves	Anseriformes	Anser_brachyrhynchus	270	270	1
HMGN4	Aves	Accipitriformes	Aquila_chrysaetos	270	270	1
HMGN4	Reptilia	Testudines	Chelonoidis_abingdonii	270	270	1
HMGN4	Reptilia	Testudines	Chrysemys_picta	270	270	1
HMGN4	Aves	Galliformes	Coturnix_japonica	270	270	1
HMGN4	Reptilia	Crocodylia	Crocodylus_porosus	270	270	1
HMGN4	Lepidosauria	Squamata	Eublepharis_macularius	270	270	1
HMGN4	Lepidosauria	Squamata	Euleptes_europaea	270	270	1
HMGN4	Aves	Passeriformes	Ficedula_albicollis	255	270	0.944444
HMGN4	Aves	Passeriformes	Geospiza_fortis	270	270	1
HMGN4	Reptilia	Testudines	Gopherus_evgoodei	270	270	1
HMGN4	Lepidosauria	Squamata	Laticauda_laticaudata	270	270	1
HMGN4	Actinistia	Coelacanthiformes	Latimeria_chalumnae	0	270	0
HMGN4	Aves	Galliformes	Meleagris_gallopavo	270	270	1
HMGN4	Lepidosauria	Squamata	Naja_naja	270	270	1
HMGN4	Lepidosauria	Squamata	Notechis_scutatus	270	270	1
HMGN4	Aves	Passeriformes	Parus_major	270	270	1
HMGN4	Reptilia	Testudines	Pelodiscus_sinensis	255	270	0.944444
HMGN4	Lepidosauria	Squamata	Podarcis_muralis	270	270	1
HMGN4	Lepidosauria	Squamata	Podarcis_raffonei	270	270	1
HMGN4	Lepidosauria	Squamata	Pogona_vitticeps_zw	270	270	1
HMGN4	Lepidosauria	Squamata	Pogona_vitticeps_zz	270	270	1
HMGN4	Lepidosauria	Squamata	Pseudonaja_textilis	270	270	1
HMGN4	Lepidosauria	Squamata	Rhineura_floridana	270	270	1
HMGN4	Lepidosauria	Squamata	Salvator_merianae	270	270	1
HMGN4	Aves	Passeriformes	Serinus_canaria	270	270	1
HMGN4	Lepidosauria	Sphenodontia	Sphenodon_punctatus	270	270	1
HMGN4	Aves	Psittaciformes	Strigops_habroptila	270	270	1
HMGN4	Aves	Struthioniformes	Struthio_camelus	270	270	1
HMGN4	Aves	Passeriformes	Taeniopygia_guttata	270	270	1
HMGN4	Reptilia	Testudines	Terrapene_carolina	270	270	1
DHDDS	Aves	Anseriformes	Anas_platyrhynchos	999	999	1
DHDDS	Lepidosauria	Squamata	Anolis_carolinensis	999	999	1
DHDDS	Lepidosauria	Squamata	Anolis_sagrei	999	999	1
DHDDS	Aves	Anseriformes	Anser_brachyrhynchus	999	999	1
DHDDS	Aves	Accipitriformes	Aquila_chrysaetos	999	999	1
DHDDS	Reptilia	Testudines	Chelonoidis_abingdonii	999	999	1
DHDDS	Reptilia	Testudines	Chrysemys_picta	999	999	1
DHDDS	Aves	Galliformes	Coturnix_japonica	999	999	1
DHDDS	Reptilia	Crocodylia	Crocodylus_porosus	999	999	1
DHDDS	Lepidosauria	Squamata	Eublepharis_macularius	999	999	1
DHDDS	Lepidosauria	Squamata	Euleptes_europaea	999	999	1
DHDDS	Aves	Passeriformes	Ficedula_albicollis	999	999	1
DHDDS	Aves	Passeriformes	Geospiza_fortis	999	999	1
DHDDS	Reptilia	Testudines	Gopherus_evgoodei	999	999	1
DHDDS	Lepidosauria	Squamata	Laticauda_laticaudata	983	999	0.983984
DHDDS	Actinistia	Coelacanthiformes	Latimeria_chalumnae	985	999	0.985986
DHDDS	Aves	Galliformes	Meleagris_gallopavo	999	999	1
DHDDS	Lepidosauria	Squamata	Naja_naja	983	999	0.983984
DHDDS	Lepidosauria	Squamata	Notechis_scutatus	983	999	0.983984
DHDDS	Aves	Passeriformes	Parus_major	999	999	1
DHDDS	Reptilia	Testudines	Pelodiscus_sinensis	999	999	1
DHDDS	Lepidosauria	Squamata	Podarcis_muralis	999	999	1
DHDDS	Lepidosauria	Squamata	Podarcis_raffonei	999	999	1
DHDDS	Lepidosauria	Squamata	Pogona_vitticeps_zw	999	999	1
DHDDS	Lepidosauria	Squamata	Pogona_vitticeps_zz	999	999	1
DHDDS	Lepidosauria	Squamata	Pseudonaja_textilis	983	999	0.983984
DHDDS	Lepidosauria	Squamata	Rhineura_floridana	999	999	1
DHDDS	Lepidosauria	Squamata	Salvator_merianae	999	999	1
DHDDS	Aves	Passeriformes	Serinus_canaria	999	999	1
DHDDS	Lepidosauria	Sphenodontia	Sphenodon_punctatus	999	999	1
DHDDS	Aves	Psittaciformes	Strigops_habroptila	993	999	0.993994
DHDDS	Aves	Struthioniformes	Struthio_camelus	999	999	1
DHDDS	Aves	Passeriformes	Taeniopygia_guttata	999	999	1
DHDDS	Reptilia	Testudines	Terrapene_carolina	999	999	1
LIN28A	Aves	Anseriformes	Anas_platyrhynchos	606	606	1
LIN28A	Lepidosauria	Squamata	Anolis_carolinensis	516	606	0.851485
LIN28A	Lepidosauria	Squamata	Anolis_sagrei	606	606	1
LIN28A	Aves	Anseriformes	Anser_brachyrhynchus	575	606	0.948845
LIN28A	Aves	Accipitriformes	Aquila_chrysaetos	606	606	1
LIN28A	Reptilia	Testudines	Chelonoidis_abingdonii	606	606	1
LIN28A	Reptilia	Testudines	Chrysemys_picta	606	606	1
LIN28A	Aves	Galliformes	Coturnix_japonica	606	606	1
LIN28A	Reptilia	Crocodylia	Crocodylus_porosus	575	606	0.948845
LIN28A	Lepidosauria	Squamata	Eublepharis_macularius	592	606	0.976898
LIN28A	Lepidosauria	Squamata	Euleptes_europaea	547	606	0.90264
LIN28A	Aves	Passeriformes	Ficedula_albicollis	575	606	0.948845
LIN28A	Aves	Passeriformes	Geospiza_fortis	606	606	1
LIN28A	Reptilia	Testudines	Gopherus_evgoodei	606	606	1
LIN28A	Lepidosauria	Squamata	Laticauda_laticaudata	606	606	1
LIN28A	Actinistia	Coelacanthiformes	Latimeria_chalumnae	587	606	0.968647
LIN28A	Aves	Galliformes	Meleagris_gallopavo	606	606	1
LIN28A	Lepidosauria	Squamata	Naja_naja	606	606	1
LIN28A	Lepidosauria	Squamata	Notechis_scutatus	606	606	1
LIN28A	Aves	Passeriformes	Parus_major	606	606	1
LIN28A	Reptilia	Testudines	Pelodiscus_sinensis	606	606	1
LIN28A	Lepidosauria	Squamata	Podarcis_muralis	606	606	1
