Gene_name	Class	Order	Species_name	Aligned_region	Gene_length	Normalized_value
TRIM13	Aves	Anseriformes	Anas_platyrhynchos	1248	1248	1
TRIM13	Lepidosauria	Squamata	Anolis_carolinensis	1230	1248	0.985577
TRIM13	Lepidosauria	Squamata	Anolis_sagrei	1230	1248	0.985577
TRIM13	Aves	Anseriformes	Anser_brachyrhynchus	1248	1248	1
TRIM13	Aves	Accipitriformes	Aquila_chrysaetos	1230	1248	0.985577
TRIM13	Reptilia	Testudines	Chelonoidis_abingdonii	1230	1248	0.985577
TRIM13	Reptilia	Testudines	Chrysemys_picta	1230	1248	0.985577
TRIM13	Aves	Galliformes	Coturnix_japonica	1248	1248	1
TRIM13	Reptilia	Crocodylia	Crocodylus_porosus	1230	1248	0.985577
TRIM13	Lepidosauria	Squamata	Eublepharis_macularius	1230	1248	0.985577
TRIM13	Lepidosauria	Squamata	Euleptes_europaea	1230	1248	0.985577
TRIM13	Aves	Passeriformes	Ficedula_albicollis	1248	1248	1
TRIM13	Aves	Passeriformes	Geospiza_fortis	1248	1248	1
TRIM13	Reptilia	Testudines	Gopherus_evgoodei	1230	1248	0.985577
TRIM13	Lepidosauria	Squamata	Laticauda_laticaudata	1230	1248	0.985577
TRIM13	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1230	1248	0.985577
TRIM13	Aves	Galliformes	Meleagris_gallopavo	1248	1248	1
TRIM13	Lepidosauria	Squamata	Naja_naja	1230	1248	0.985577
TRIM13	Lepidosauria	Squamata	Notechis_scutatus	1230	1248	0.985577
TRIM13	Aves	Passeriformes	Parus_major	1248	1248	1
TRIM13	Reptilia	Testudines	Pelodiscus_sinensis	1230	1248	0.985577
TRIM13	Lepidosauria	Squamata	Podarcis_muralis	1230	1248	0.985577
TRIM13	Lepidosauria	Squamata	Podarcis_raffonei	1230	1248	0.985577
TRIM13	Lepidosauria	Squamata	Pogona_vitticeps_zw	1230	1248	0.985577
TRIM13	Lepidosauria	Squamata	Pogona_vitticeps_zz	1230	1248	0.985577
TRIM13	Lepidosauria	Squamata	Pseudonaja_textilis	1230	1248	0.985577
TRIM13	Lepidosauria	Squamata	Rhineura_floridana	1230	1248	0.985577
TRIM13	Lepidosauria	Squamata	Salvator_merianae	1230	1248	0.985577
TRIM13	Aves	Passeriformes	Serinus_canaria	1248	1248	1
TRIM13	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1230	1248	0.985577
TRIM13	Aves	Psittaciformes	Strigops_habroptila	1248	1248	1
TRIM13	Aves	Struthioniformes	Struthio_camelus	1248	1248	1
TRIM13	Aves	Passeriformes	Taeniopygia_guttata	1248	1248	1
TRIM13	Reptilia	Testudines	Terrapene_carolina	1248	1248	1
KCNRG	Aves	Anseriformes	Anas_platyrhynchos	828	828	1
KCNRG	Lepidosauria	Squamata	Anolis_carolinensis	828	828	1
KCNRG	Lepidosauria	Squamata	Anolis_sagrei	828	828	1
KCNRG	Aves	Anseriformes	Anser_brachyrhynchus	828	828	1
KCNRG	Aves	Accipitriformes	Aquila_chrysaetos	828	828	1
KCNRG	Reptilia	Testudines	Chelonoidis_abingdonii	828	828	1
KCNRG	Reptilia	Testudines	Chrysemys_picta	828	828	1
KCNRG	Aves	Galliformes	Coturnix_japonica	828	828	1
KCNRG	Reptilia	Crocodylia	Crocodylus_porosus	828	828	1
KCNRG	Lepidosauria	Squamata	Eublepharis_macularius	784	828	0.94686
KCNRG	Lepidosauria	Squamata	Euleptes_europaea	828	828	1
