Gene_name	Class	Order	Species_name	Aligned_region	Gene_length	Normalized_value
RPS28	Aves	Anseriformes	Anas_platyrhynchos	207	207	1
RPS28	Lepidosauria	Squamata	Anolis_carolinensis	0	207	0
RPS28	Lepidosauria	Squamata	Anolis_sagrei	207	207	1
RPS28	Aves	Anseriformes	Anser_brachyrhynchus	207	207	1
RPS28	Aves	Accipitriformes	Aquila_chrysaetos	207	207	1
RPS28	Reptilia	Testudines	Chelonoidis_abingdonii	207	207	1
RPS28	Reptilia	Testudines	Chrysemys_picta	207	207	1
RPS28	Aves	Galliformes	Coturnix_japonica	207	207	1
RPS28	Reptilia	Crocodylia	Crocodylus_porosus	207	207	1
RPS28	Lepidosauria	Squamata	Eublepharis_macularius	207	207	1
RPS28	Lepidosauria	Squamata	Euleptes_europaea	207	207	1
RPS28	Aves	Passeriformes	Ficedula_albicollis	207	207	1
RPS28	Aves	Passeriformes	Geospiza_fortis	207	207	1
RPS28	Reptilia	Testudines	Gopherus_evgoodei	207	207	1
RPS28	Lepidosauria	Squamata	Laticauda_laticaudata	204	207	0.985507
RPS28	Actinistia	Coelacanthiformes	Latimeria_chalumnae	168	207	0.811594
RPS28	Aves	Galliformes	Meleagris_gallopavo	207	207	1
RPS28	Lepidosauria	Squamata	Naja_naja	204	207	0.985507
RPS28	Lepidosauria	Squamata	Notechis_scutatus	204	207	0.985507
RPS28	Aves	Passeriformes	Parus_major	207	207	1
RPS28	Reptilia	Testudines	Pelodiscus_sinensis	0	207	0
RPS28	Lepidosauria	Squamata	Podarcis_muralis	204	207	0.985507
RPS28	Lepidosauria	Squamata	Podarcis_raffonei	207	207	1
RPS28	Lepidosauria	Squamata	Pogona_vitticeps_zw	207	207	1
RPS28	Lepidosauria	Squamata	Pogona_vitticeps_zz	207	207	1
RPS28	Lepidosauria	Squamata	Pseudonaja_textilis	204	207	0.985507
RPS28	Lepidosauria	Squamata	Rhineura_floridana	207	207	1
RPS28	Lepidosauria	Squamata	Salvator_merianae	204	207	0.985507
RPS28	Aves	Passeriformes	Serinus_canaria	115	207	0.555556
RPS28	Lepidosauria	Sphenodontia	Sphenodon_punctatus	204	207	0.985507
RPS28	Aves	Psittaciformes	Strigops_habroptila	207	207	1
RPS28	Aves	Struthioniformes	Struthio_camelus	0	207	0
RPS28	Aves	Passeriformes	Taeniopygia_guttata	207	207	1
RPS28	Reptilia	Testudines	Terrapene_carolina	194	207	0.937198
NDUFA7	Aves	Anseriformes	Anas_platyrhynchos	345	345	1
NDUFA7	Lepidosauria	Squamata	Anolis_carolinensis	192	345	0.556522
NDUFA7	Lepidosauria	Squamata	Anolis_sagrei	327	345	0.947826
NDUFA7	Aves	Anseriformes	Anser_brachyrhynchus	345	345	1
NDUFA7	Aves	Accipitriformes	Aquila_chrysaetos	345	345	1
NDUFA7	Reptilia	Testudines	Chelonoidis_abingdonii	345	345	1
NDUFA7	Reptilia	Testudines	Chrysemys_picta	345	345	1
NDUFA7	Aves	Galliformes	Coturnix_japonica	345	345	1
NDUFA7	Reptilia	Crocodylia	Crocodylus_porosus	345	345	1
NDUFA7	Lepidosauria	Squamata	Eublepharis_macularius	345	345	1
NDUFA7	Lepidosauria	Squamata	Euleptes_europaea	345	345	1
NDUFA7	Aves	Passeriformes	Ficedula_albicollis	345	345	1
NDUFA7	Aves	Passeriformes	Geospiza_fortis	231	345	0.669565
NDUFA7	Reptilia	Testudines	Gopherus_evgoodei	345	345	1
NDUFA7	Lepidosauria	Squamata	Laticauda_laticaudata	345	345	1
NDUFA7	Actinistia	Coelacanthiformes	Latimeria_chalumnae	240	345	0.695652
NDUFA7	Aves	Galliformes	Meleagris_gallopavo	345	345	1
NDUFA7	Lepidosauria	Squamata	Naja_naja	345	345	1
NDUFA7	Lepidosauria	Squamata	Notechis_scutatus	345	345	1
NDUFA7	Aves	Passeriformes	Parus_major	345	345	1
NDUFA7	Reptilia	Testudines	Pelodiscus_sinensis	94	345	0.272464
NDUFA7	Lepidosauria	Squamata	Podarcis_muralis	345	345	1
NDUFA7	Lepidosauria	Squamata	Podarcis_raffonei	345	345	1
NDUFA7	Lepidosauria	Squamata	Pogona_vitticeps_zw	345	345	1
NDUFA7	Lepidosauria	Squamata	Pogona_vitticeps_zz	345	345	1
NDUFA7	Lepidosauria	Squamata	Pseudonaja_textilis	345	345	1
NDUFA7	Lepidosauria	Squamata	Rhineura_floridana	345	345	1
NDUFA7	Lepidosauria	Squamata	Salvator_merianae	345	345	1
NDUFA7	Aves	Passeriformes	Serinus_canaria	345	345	1
NDUFA7	Lepidosauria	Sphenodontia	Sphenodon_punctatus	344	345	0.997101
NDUFA7	Aves	Psittaciformes	Strigops_habroptila	345	345	1
NDUFA7	Aves	Struthioniformes	Struthio_camelus	244	345	0.707246
NDUFA7	Aves	Passeriformes	Taeniopygia_guttata	345	345	1
NDUFA7	Reptilia	Testudines	Terrapene_carolina	345	345	1
CD320	Aves	Anseriformes	Anas_platyrhynchos	580	648	0.895062
CD320	Lepidosauria	Squamata	Anolis_carolinensis	0	648	0
CD320	Lepidosauria	Squamata	Anolis_sagrei	107	648	0.165123
CD320	Aves	Anseriformes	Anser_brachyrhynchus	606	648	0.935185
CD320	Aves	Accipitriformes	Aquila_chrysaetos	532	648	0.820988
CD320	Reptilia	Testudines	Chelonoidis_abingdonii	221	648	0.341049
CD320	Reptilia	Testudines	Chrysemys_picta	143	648	0.220679
CD320	Aves	Galliformes	Coturnix_japonica	398	648	0.614198
CD320	Reptilia	Crocodylia	Crocodylus_porosus	320	648	0.493827
CD320	Lepidosauria	Squamata	Eublepharis_macularius	93	648	0.143519
CD320	Lepidosauria	Squamata	Euleptes_europaea	122	648	0.188272
CD320	Aves	Passeriformes	Ficedula_albicollis	221	648	0.341049
CD320	Aves	Passeriformes	Geospiza_fortis	221	648	0.341049
CD320	Reptilia	Testudines	Gopherus_evgoodei	398	648	0.614198
CD320	Lepidosauria	Squamata	Laticauda_laticaudata	0	648	0
CD320	Actinistia	Coelacanthiformes	Latimeria_chalumnae	0	648	0
CD320	Aves	Galliformes	Meleagris_gallopavo	648	648	1
CD320	Lepidosauria	Squamata	Naja_naja	0	648	0
CD320	Lepidosauria	Squamata	Notechis_scutatus	0	648	0
CD320	Aves	Passeriformes	Parus_major	593	648	0.915123
CD320	Reptilia	Testudines	Pelodiscus_sinensis	221	648	0.341049
CD320	Lepidosauria	Squamata	Podarcis_muralis	86	648	0.132716
CD320	Lepidosauria	Squamata	Podarcis_raffonei	0	648	0
CD320	Lepidosauria	Squamata	Pogona_vitticeps_zw	134	648	0.20679
CD320	Lepidosauria	Squamata	Pogona_vitticeps_zz	72	648	0.111111
CD320	Lepidosauria	Squamata	Pseudonaja_textilis	0	648	0
CD320	Lepidosauria	Squamata	Rhineura_floridana	0	648	0
CD320	Lepidosauria	Squamata	Salvator_merianae	124	648	0.191358
CD320	Aves	Passeriformes	Serinus_canaria	221	648	0.341049
CD320	Lepidosauria	Sphenodontia	Sphenodon_punctatus	0	648	0
CD320	Aves	Psittaciformes	Strigops_habroptila	449	648	0.692901
CD320	Aves	Struthioniformes	Struthio_camelus	536	648	0.82716
CD320	Aves	Passeriformes	Taeniopygia_guttata	538	648	0.830247
CD320	Reptilia	Testudines	Terrapene_carolina	221	648	0.341049
LOC107055327	Aves	Anseriformes	Anas_platyrhynchos	1518	1518	1
LOC107055327	Lepidosauria	Squamata	Anolis_carolinensis	1191	1518	0.784585
LOC107055327	Lepidosauria	Squamata	Anolis_sagrei	1502	1518	0.98946
LOC107055327	Aves	Anseriformes	Anser_brachyrhynchus	1518	1518	1
LOC107055327	Aves	Accipitriformes	Aquila_chrysaetos	1518	1518	1
LOC107055327	Reptilia	Testudines	Chelonoidis_abingdonii	1518	1518	1
LOC107055327	Reptilia	Testudines	Chrysemys_picta	1518	1518	1
LOC107055327	Aves	Galliformes	Coturnix_japonica	1518	1518	1
LOC107055327	Reptilia	Crocodylia	Crocodylus_porosus	1518	1518	1
LOC107055327	Lepidosauria	Squamata	Eublepharis_macularius	1513	1518	0.996706
LOC107055327	Lepidosauria	Squamata	Euleptes_europaea	1516	1518	0.998682
