Gene_name	Class	Order	Species_name	Aligned_region	Gene_length	Normalized_value
MSRB3	Aves	Anseriformes	Anas_platyrhynchos	759	759	1
MSRB3	Lepidosauria	Squamata	Anolis_carolinensis	637	759	0.839262
MSRB3	Lepidosauria	Squamata	Anolis_sagrei	679	759	0.894598
MSRB3	Aves	Anseriformes	Anser_brachyrhynchus	759	759	1
MSRB3	Aves	Accipitriformes	Aquila_chrysaetos	759	759	1
MSRB3	Reptilia	Testudines	Chelonoidis_abingdonii	759	759	1
MSRB3	Reptilia	Testudines	Chrysemys_picta	708	759	0.932806
MSRB3	Aves	Galliformes	Coturnix_japonica	759	759	1
MSRB3	Reptilia	Crocodylia	Crocodylus_porosus	759	759	1
MSRB3	Lepidosauria	Squamata	Eublepharis_macularius	687	759	0.905138
MSRB3	Lepidosauria	Squamata	Euleptes_europaea	687	759	0.905138
MSRB3	Aves	Passeriformes	Ficedula_albicollis	582	759	0.766798
MSRB3	Aves	Passeriformes	Geospiza_fortis	582	759	0.766798
MSRB3	Reptilia	Testudines	Gopherus_evgoodei	759	759	1
MSRB3	Lepidosauria	Squamata	Laticauda_laticaudata	515	759	0.678524
MSRB3	Actinistia	Coelacanthiformes	Latimeria_chalumnae	427	759	0.562582
MSRB3	Aves	Galliformes	Meleagris_gallopavo	759	759	1
MSRB3	Lepidosauria	Squamata	Naja_naja	432	759	0.56917
MSRB3	Lepidosauria	Squamata	Notechis_scutatus	432	759	0.56917
MSRB3	Aves	Passeriformes	Parus_major	759	759	1
MSRB3	Reptilia	Testudines	Pelodiscus_sinensis	687	759	0.905138
MSRB3	Lepidosauria	Squamata	Podarcis_muralis	609	759	0.802372
MSRB3	Lepidosauria	Squamata	Podarcis_raffonei	687	759	0.905138
MSRB3	Lepidosauria	Squamata	Pogona_vitticeps_zw	669	759	0.881423
MSRB3	Lepidosauria	Squamata	Pogona_vitticeps_zz	669	759	0.881423
MSRB3	Lepidosauria	Squamata	Pseudonaja_textilis	432	759	0.56917
MSRB3	Lepidosauria	Squamata	Rhineura_floridana	687	759	0.905138
MSRB3	Lepidosauria	Squamata	Salvator_merianae	687	759	0.905138
MSRB3	Aves	Passeriformes	Serinus_canaria	582	759	0.766798
MSRB3	Lepidosauria	Sphenodontia	Sphenodon_punctatus	759	759	1
MSRB3	Aves	Psittaciformes	Strigops_habroptila	759	759	1
MSRB3	Aves	Struthioniformes	Struthio_camelus	582	759	0.766798
MSRB3	Aves	Passeriformes	Taeniopygia_guttata	759	759	1
MSRB3	Reptilia	Testudines	Terrapene_carolina	759	759	1
HMGA2	Aves	Anseriformes	Anas_platyrhynchos	327	327	1
HMGA2	Lepidosauria	Squamata	Anolis_carolinensis	165	327	0.504587
HMGA2	Lepidosauria	Squamata	Anolis_sagrei	327	327	1
HMGA2	Aves	Anseriformes	Anser_brachyrhynchus	327	327	1
HMGA2	Aves	Accipitriformes	Aquila_chrysaetos	327	327	1
HMGA2	Reptilia	Testudines	Chelonoidis_abingdonii	327	327	1
HMGA2	Reptilia	Testudines	Chrysemys_picta	327	327	1
HMGA2	Aves	Galliformes	Coturnix_japonica	327	327	1
HMGA2	Reptilia	Crocodylia	Crocodylus_porosus	327	327	1
HMGA2	Lepidosauria	Squamata	Eublepharis_macularius	327	327	1
