Gene_name	Class	Order	Species_name	Aligned_region	Gene_length	Normalized_value
UHMK1	Aves	Anseriformes	Anas_platyrhynchos	1281	1281	1
UHMK1	Lepidosauria	Squamata	Anolis_carolinensis	989	1281	0.772053
UHMK1	Lepidosauria	Squamata	Anolis_sagrei	989	1281	0.772053
UHMK1	Aves	Anseriformes	Anser_brachyrhynchus	989	1281	0.772053
UHMK1	Aves	Accipitriformes	Aquila_chrysaetos	1281	1281	1
UHMK1	Reptilia	Testudines	Chelonoidis_abingdonii	989	1281	0.772053
UHMK1	Reptilia	Testudines	Chrysemys_picta	989	1281	0.772053
UHMK1	Aves	Galliformes	Coturnix_japonica	1281	1281	1
UHMK1	Reptilia	Crocodylia	Crocodylus_porosus	989	1281	0.772053
UHMK1	Lepidosauria	Squamata	Eublepharis_macularius	1281	1281	1
UHMK1	Lepidosauria	Squamata	Euleptes_europaea	1281	1281	1
UHMK1	Aves	Passeriformes	Ficedula_albicollis	1281	1281	1
UHMK1	Aves	Passeriformes	Geospiza_fortis	1281	1281	1
UHMK1	Reptilia	Testudines	Gopherus_evgoodei	989	1281	0.772053
UHMK1	Lepidosauria	Squamata	Laticauda_laticaudata	0	1281	0
UHMK1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	989	1281	0.772053
UHMK1	Aves	Galliformes	Meleagris_gallopavo	1006	1281	0.785324
UHMK1	Lepidosauria	Squamata	Naja_naja	0	1281	0
UHMK1	Lepidosauria	Squamata	Notechis_scutatus	0	1281	0
UHMK1	Aves	Passeriformes	Parus_major	1281	1281	1
UHMK1	Reptilia	Testudines	Pelodiscus_sinensis	978	1281	0.763466
UHMK1	Lepidosauria	Squamata	Podarcis_muralis	989	1281	0.772053
UHMK1	Lepidosauria	Squamata	Podarcis_raffonei	1224	1281	0.955504
UHMK1	Lepidosauria	Squamata	Pogona_vitticeps_zw	1281	1281	1
UHMK1	Lepidosauria	Squamata	Pogona_vitticeps_zz	1281	1281	1
UHMK1	Lepidosauria	Squamata	Pseudonaja_textilis	0	1281	0
UHMK1	Lepidosauria	Squamata	Rhineura_floridana	1219	1281	0.9516
UHMK1	Lepidosauria	Squamata	Salvator_merianae	989	1281	0.772053
UHMK1	Aves	Passeriformes	Serinus_canaria	1205	1281	0.940671
UHMK1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1281	1281	1
UHMK1	Aves	Psittaciformes	Strigops_habroptila	1281	1281	1
UHMK1	Aves	Struthioniformes	Struthio_camelus	1197	1281	0.934426
UHMK1	Aves	Passeriformes	Taeniopygia_guttata	1281	1281	1
UHMK1	Reptilia	Testudines	Terrapene_carolina	989	1281	0.772053
NOS1AP	Aves	Anseriformes	Anas_platyrhynchos	1944	1944	1
NOS1AP	Lepidosauria	Squamata	Anolis_carolinensis	1173	1944	0.603395
NOS1AP	Lepidosauria	Squamata	Anolis_sagrei	1434	1944	0.737654
NOS1AP	Aves	Anseriformes	Anser_brachyrhynchus	1944	1944	1
NOS1AP	Aves	Accipitriformes	Aquila_chrysaetos	1944	1944	1
NOS1AP	Reptilia	Testudines	Chelonoidis_abingdonii	1944	1944	1
NOS1AP	Reptilia	Testudines	Chrysemys_picta	1944	1944	1
NOS1AP	Aves	Galliformes	Coturnix_japonica	1944	1944	1
NOS1AP	Reptilia	Crocodylia	Crocodylus_porosus	1944	1944	1
NOS1AP	Lepidosauria	Squamata	Eublepharis_macularius	1720	1944	0.884774
NOS1AP	Lepidosauria	Squamata	Euleptes_europaea	1868	1944	0.960905
NOS1AP	Aves	Passeriformes	Ficedula_albicollis	1792	1944	0.921811
NOS1AP	Aves	Passeriformes	Geospiza_fortis	1944	1944	1
NOS1AP	Reptilia	Testudines	Gopherus_evgoodei	1944	1944	1
NOS1AP	Lepidosauria	Squamata	Laticauda_laticaudata	1069	1944	0.549897
NOS1AP	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1139	1944	0.585905
NOS1AP	Aves	Galliformes	Meleagris_gallopavo	1944	1944	1
NOS1AP	Lepidosauria	Squamata	Naja_naja	1069	1944	0.549897
NOS1AP	Lepidosauria	Squamata	Notechis_scutatus	1069	1944	0.549897
NOS1AP	Aves	Passeriformes	Parus_major	1944	1944	1
NOS1AP	Reptilia	Testudines	Pelodiscus_sinensis	690	1944	0.354938
NOS1AP	Lepidosauria	Squamata	Podarcis_muralis	1914	1944	0.984568
NOS1AP	Lepidosauria	Squamata	Podarcis_raffonei	745	1944	0.38323
NOS1AP	Lepidosauria	Squamata	Pogona_vitticeps_zw	1643	1944	0.845165
NOS1AP	Lepidosauria	Squamata	Pogona_vitticeps_zz	1541	1944	0.792695
NOS1AP	Lepidosauria	Squamata	Pseudonaja_textilis	1069	1944	0.549897
NOS1AP	Lepidosauria	Squamata	Rhineura_floridana	1867	1944	0.960391
NOS1AP	Lepidosauria	Squamata	Salvator_merianae	1265	1944	0.65072
NOS1AP	Aves	Passeriformes	Serinus_canaria	1944	1944	1
NOS1AP	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1776	1944	0.91358
NOS1AP	Aves	Psittaciformes	Strigops_habroptila	1944	1944	1
NOS1AP	Aves	Struthioniformes	Struthio_camelus	1681	1944	0.864712
NOS1AP	Aves	Passeriformes	Taeniopygia_guttata	1944	1944	1
