Gene_name	Class	Order	Species_name	Aligned_region	Gene_length	Normalized_value
LPAR6	Aves	Anseriformes	Anas_platyrhynchos	1020	1020	1
LPAR6	Lepidosauria	Squamata	Anolis_carolinensis	1020	1020	1
LPAR6	Lepidosauria	Squamata	Anolis_sagrei	1020	1020	1
LPAR6	Aves	Anseriformes	Anser_brachyrhynchus	1020	1020	1
LPAR6	Aves	Accipitriformes	Aquila_chrysaetos	1020	1020	1
LPAR6	Reptilia	Testudines	Chelonoidis_abingdonii	1020	1020	1
LPAR6	Reptilia	Testudines	Chrysemys_picta	1020	1020	1
LPAR6	Aves	Galliformes	Coturnix_japonica	1020	1020	1
LPAR6	Reptilia	Crocodylia	Crocodylus_porosus	1020	1020	1
LPAR6	Lepidosauria	Squamata	Eublepharis_macularius	1020	1020	1
LPAR6	Lepidosauria	Squamata	Euleptes_europaea	1020	1020	1
LPAR6	Aves	Passeriformes	Ficedula_albicollis	1020	1020	1
LPAR6	Aves	Passeriformes	Geospiza_fortis	1020	1020	1
LPAR6	Reptilia	Testudines	Gopherus_evgoodei	1020	1020	1
LPAR6	Lepidosauria	Squamata	Laticauda_laticaudata	1020	1020	1
LPAR6	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1020	1020	1
LPAR6	Aves	Galliformes	Meleagris_gallopavo	1020	1020	1
LPAR6	Lepidosauria	Squamata	Naja_naja	1020	1020	1
LPAR6	Lepidosauria	Squamata	Notechis_scutatus	1020	1020	1
LPAR6	Aves	Passeriformes	Parus_major	1020	1020	1
LPAR6	Reptilia	Testudines	Pelodiscus_sinensis	1020	1020	1
LPAR6	Lepidosauria	Squamata	Podarcis_muralis	1020	1020	1
LPAR6	Lepidosauria	Squamata	Podarcis_raffonei	1020	1020	1
LPAR6	Lepidosauria	Squamata	Pogona_vitticeps_zw	887	1020	0.869608
LPAR6	Lepidosauria	Squamata	Pogona_vitticeps_zz	887	1020	0.869608
LPAR6	Lepidosauria	Squamata	Pseudonaja_textilis	1020	1020	1
LPAR6	Lepidosauria	Squamata	Rhineura_floridana	1020	1020	1
