Gene_name	Class	Order	Species_name	Aligned_region	Gene_length	Normalized_value
TPT1	Aves	Anseriformes	Anas_platyrhynchos	414	516	0.802326
TPT1	Lepidosauria	Squamata	Anolis_carolinensis	488	516	0.945736
TPT1	Lepidosauria	Squamata	Anolis_sagrei	516	516	1
TPT1	Aves	Anseriformes	Anser_brachyrhynchus	414	516	0.802326
TPT1	Aves	Accipitriformes	Aquila_chrysaetos	516	516	1
TPT1	Reptilia	Testudines	Chelonoidis_abingdonii	516	516	1
TPT1	Reptilia	Testudines	Chrysemys_picta	488	516	0.945736
TPT1	Aves	Galliformes	Coturnix_japonica	516	516	1
TPT1	Reptilia	Crocodylia	Crocodylus_porosus	516	516	1
TPT1	Lepidosauria	Squamata	Eublepharis_macularius	516	516	1
TPT1	Lepidosauria	Squamata	Euleptes_europaea	516	516	1
TPT1	Aves	Passeriformes	Ficedula_albicollis	488	516	0.945736
TPT1	Aves	Passeriformes	Geospiza_fortis	516	516	1
TPT1	Reptilia	Testudines	Gopherus_evgoodei	516	516	1
TPT1	Lepidosauria	Squamata	Laticauda_laticaudata	488	516	0.945736
TPT1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	487	516	0.943798
TPT1	Aves	Galliformes	Meleagris_gallopavo	516	516	1
TPT1	Lepidosauria	Squamata	Naja_naja	469	516	0.908915
TPT1	Lepidosauria	Squamata	Notechis_scutatus	488	516	0.945736
TPT1	Aves	Passeriformes	Parus_major	516	516	1
TPT1	Reptilia	Testudines	Pelodiscus_sinensis	414	516	0.802326
TPT1	Lepidosauria	Squamata	Podarcis_muralis	516	516	1
TPT1	Lepidosauria	Squamata	Podarcis_raffonei	516	516	1
TPT1	Lepidosauria	Squamata	Pogona_vitticeps_zw	516	516	1
TPT1	Lepidosauria	Squamata	Pogona_vitticeps_zz	516	516	1
TPT1	Lepidosauria	Squamata	Pseudonaja_textilis	488	516	0.945736
TPT1	Lepidosauria	Squamata	Rhineura_floridana	516	516	1
TPT1	Lepidosauria	Squamata	Salvator_merianae	488	516	0.945736
TPT1	Aves	Passeriformes	Serinus_canaria	516	516	1
TPT1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	516	516	1
TPT1	Aves	Psittaciformes	Strigops_habroptila	516	516	1
TPT1	Aves	Struthioniformes	Struthio_camelus	414	516	0.802326
TPT1	Aves	Passeriformes	Taeniopygia_guttata	516	516	1
TPT1	Reptilia	Testudines	Terrapene_carolina	516	516	1
SLC25A30	Aves	Anseriformes	Anas_platyrhynchos	888	894	0.993289
SLC25A30	Lepidosauria	Squamata	Anolis_carolinensis	888	894	0.993289
SLC25A30	Lepidosauria	Squamata	Anolis_sagrei	888	894	0.993289
SLC25A30	Aves	Anseriformes	Anser_brachyrhynchus	888	894	0.993289
SLC25A30	Aves	Accipitriformes	Aquila_chrysaetos	894	894	1
SLC25A30	Reptilia	Testudines	Chelonoidis_abingdonii	888	894	0.993289
