Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010000024.1	1.04e-36	2766	35
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010000024.1	2.79e-31	2766	35
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010000024.1	3.18e-24	2766	35
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010000024.1	1.35e-22	2766	35
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010000024.1	3.63e-17	2766	35
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010000024.1	1.27e-16	2766	35
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010000024.1	9.74e-12	2766	35
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010000024.1	0.001	2766	35
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010000029.1	4.42e-35	2766	6
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010253369.1	9.73e-31	2766	21
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010253369.1	5.75e-21	2766	21
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010253369.1	7.99e-13	2766	21
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010253369.1	1.19e-10	2766	21
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010573013.1	2.61e-25	2766	5
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010052598.1	3.18e-24	2766	6
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010000007.1	1.35e-22	2766	22
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010000007.1	4.72e-22	2766	22
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010000007.1	2.01e-20	2766	22
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010000007.1	1.76e-08	2766	22
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010000007.1	2.61e-06	2766	22
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010000007.1	0.016	2766	22
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010280549.1	2.01e-20	2766	4
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010026865.1	2.01e-20	2766	7
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010026865.1	3.18e-05	2766	7
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010587138.1	2.98e-18	2766	9
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010587138.1	9.74e-12	2766	9
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010489577.1	2.98e-18	2766	3
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010264832.1	4.14e-10	2766	6
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010137041.1	2.15e-07	2766	2
Homo_sapiens_XM_054335880.1-DNM3	JBGGHT010570244.1	0.016	2766	2
