Mammalia	Carnivora	Acinonyx_jubatus
Mammalia	Rodentia	Acomys_russatus
Aves	Passeriformes	Agelaius_phoeniceus
Lepidosauria	Squamata	Ahaetulla_prasina
Mammalia	Carnivora	Ailuropoda_melanoleuca
	Crocodylia	Alligator_mississippiensis
Amphibia	Caudata	Ambystoma_mexicanum
Aves	Anseriformes	Anas_acuta
Aves	Anseriformes	Anas_platyrhynchos
Lepidosauria	Squamata	Anolis_carolinensis
Lepidosauria	Squamata	Anolis_sagrei
Aves	Passeriformes	Anomalospiza_imberbis
Aves	Anseriformes	Anser_cygnoides
Mammalia	Dasyuromorphia	Antechinus_flavipes
Aves	Passeriformes	Aphelocoma_coerulescens
Mammalia	Rodentia	Apodemus_sylvaticus
Aves	Apterygiformes	Apteryx_mantelli
Aves	Apodiformes	Apus_apus
Aves	Accipitriformes	Aquila_chrysaetos
Mammalia	Rodentia	Arvicanthis_niloticus
Mammalia	Rodentia	Arvicola_amphibius
Aves	Anseriformes	Aythya_fuligula
Mammalia	Artiodactyla	Balaenoptera_acutorostrata
Mammalia	Artiodactyla	Balaenoptera_musculus
Amphibia	Anura	Bombina_bombina
Mammalia	Artiodactyla	Bos_mutus
Mammalia	Artiodactyla	Bos_taurus
Mammalia	Artiodactyla	Bubalus_bubalis
Mammalia	Artiodactyla	Budorcas_taxicolor
Amphibia	Anura	Bufo_bufo
Amphibia	Anura	Bufo_gargarizans
Mammalia	Primates	Callithrix_jacchus
Aves	Columbiformes	Caloenas_nicobarica
Aves	Apodiformes	Calypte_anna
Aves	Passeriformes	Camarhynchus_parvulus
Mammalia	Artiodactyla	Camelus_dromedarius
Mammalia	Artiodactyla	Camelus_ferus
Lepidosauria	Squamata	Candoia_aspera
Mammalia	Artiodactyla	Capra_hircus
Mammalia	Artiodactyla	Capricornis_sumatraensis
	Testudines	Caretta_caretta
Aves	Passeriformes	Catharus_ustulatus
Mammalia	Artiodactyla	Cervus_canadensis
Mammalia	Artiodactyla	Cervus_elaphus
	Testudines	Chelonia_mydas
Mammalia	Rodentia	Chionomys_nivalis
Aves	Passeriformes	Chiroxiphia_lanceolata
Mammalia	Pilosa	Choloepus_didactylus
Aves	Charadriiformes	Chroicocephalus_ridibundus
	Testudines	Chrysemys_picta
Aves	Passeriformes	Cinclus_cinclus
Aves	Coliiformes	Colius_striatus
Aves	Columbiformes	Columba_livia
Aves	Passeriformes	Corvus_cornix
Aves	Passeriformes	Corvus_hawaiiensis
Aves	Passeriformes	Corvus_moneduloides
Aves	Galliformes	Coturnix_japonica
Aves	Cuculiformes	Cuculus_canorus
Aves	Anseriformes	Cygnus_atratus
Aves	Anseriformes	Cygnus_olor
Mammalia	Dermoptera	Cynocephalus_volans
Mammalia	Artiodactyla	Dama_dama
Mammalia	Cingulata	Dasypus_novemcinctus
Mammalia	Artiodactyla	Delphinus_delphis
Amphibia	Anura	Dendropsophus_ebraccatus
	Testudines	Dermochelys_coriacea
Mammalia	Chiroptera	Desmodus_rotundus
Mammalia	Perissodactyla	Diceros_bicornis
Aves	Casuariiformes	Dromaius_novaehollandiae
Mammalia	Microbiotheria	Dromiciops_gliroides
Aves	Piciformes	Dryobates_pubescens
Mammalia	Proboscidea	Elephas_maximus
Lepidosauria	Squamata	Elgaria_multicarinata
	Testudines	Emys_orbicularis
Mammalia	Chiroptera	Eptesicus_fuscus
Mammalia	Perissodactyla	Equus_asinus
Mammalia	Perissodactyla	Equus_caballus
Mammalia	Perissodactyla	Equus_przewalskii
Mammalia	Perissodactyla	Equus_quagga
Mammalia	Eulipotyphla	Erinaceus_europaeus
Lepidosauria	Squamata	Erythrolamprus_reginae
Mammalia	Artiodactyla	Eschrichtius_robustus
Mammalia	Artiodactyla	Eubalaena_glacialis
Lepidosauria	Squamata	Eublepharis_macularius
Mammalia	Primates	Eulemur_rufifrons
Lepidosauria	Squamata	Euleptes_europaea
Aves	Falconiformes	Falco_biarmicus
Aves	Falconiformes	Falco_cherrug
Aves	Falconiformes	Falco_naumanni
Aves	Falconiformes	Falco_peregrinus
Aves	Falconiformes	Falco_rusticolus
Mammalia	Carnivora	Felis_catus
Aves	Passeriformes	Ficedula_albicollis
Aves	Gaviiformes	Gavia_stellata
Amphibia	Gymnophiona	Geotrypetes_seraphini
Mammalia	Artiodactyla	Globicephala_melas
	Testudines	Gopherus_flavomarginatus
Mammalia	Primates	Gorilla_gorilla
Aves	Gruiformes	Grus_americana
Aves	Accipitriformes	Gymnogyps_californianus
Aves	Accipitriformes	Haliaeetus_albicilla
Lepidosauria	Squamata	Hemicordylus_capensis
